Récit	récit	NOUN	O	O	O
que	que	SCONJ	O	O	O
ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
me	me	PRON	O	O	O
sens	sentir	VERB	O	O	O
pas	pas	ADV	O	O	O
d'	de	ADP	O	O	O
humeur	humeur	NOUN	O	O	O
patiente	patient	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
le	le	PRON	O	O	O
vois	voir	VERB	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
pensa	penser	VERB	O	O	O
Bakermann	bakermann	PROPN	O	O	O
en	en	ADP	O	O	O
soupirant	soupirer	VERB	O	O	O
.	.	PUNCT	O	O	O

Néanmoins	néanmoins	ADV	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
perdit	perdre	VERB	O	O	O
pas	pas	ADV	O	O	O
tout	tout	DET	O	O	O
espoir	espoir	NOUN	O	O	O
;	;	PUNCT	O	O	O

car	car	CCONJ	O	O	O
Mme	mme	NOUN	O	O	O
Ba	ba	PROPN	O	O	O
-	-	PROPN	O	O	O
kermann	kermann	PROPN	O	O	O
s'	se	PRON	O	O	O
endormait	endormir	VERB	O	O	O
volontiers	volontiers	ADV	O	O	O
après	après	ADP	O	O	O
souper	souper	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
là	là	ADV	O	O	O
-	-	PUNCT	O	O	O
chement	chement	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
profitait	profiter	VERB	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
répit	répit	NOUN	O	O	O
pour	pour	ADP	O	O	O
s'	se	PRON	O	O	O
esquiver	esquiver	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
soupa	souper	VERB	O	O	O
donc	donc	ADV	O	O	O
de	de	DET	O	O	O
fort	fort	ADV	O	O	O
bon	bon	ADJ	O	O	O
appétit	appétit	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
prit	prendre	VERB	O	O	O
pas	pas	ADV	O	O	O
garde	garde	NOUN	O	O	O
aux	à	ADP	O	O	O
menaces	menace	NOUN	O	O	O
de	de	ADP	O	O	O
Josépha	josépha	PROPN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
Josépha	josépha	PROPN	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
irritée	irrité	ADJ	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
irritable	irritable	ADJ	O	O	O
que	que	SCONJ	O	O	O
jamais	jamais	ADV	O	O	O
,	,	PUNCT	O	O	O
déclara	déclarer	VERB	O	O	O
tout	tout	ADV	O	O	O
net	net	ADJ	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
mari	mari	NOUN	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
sortait	sortir	VERB	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
ferait	faire	VERB	O	O	O
un	un	DET	O	O	O
esclandre	esclandre	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
irait	aller	VERB	O	O	O
jusque	jusque	ADP	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
sanctuaire	sanctuaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADV	O	O	O
est	est	ADV	O	O	O
-	-	ADV	O	O	O
à	à	ADV	O	O	O
-	-	ADV	O	O	O
dire	dire	ADV	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
voire	voire	CCONJ	O	O	O
même	même	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
infernale	infernal	ADJ	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
y	y	PRON	O	O	O
faire	faire	VERB	O	O	O
des	un	DET	O	O	O
fouilles	fouille	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O

j'	je	PRON	O	O	O
en	en	PRON	O	O	O
suis	être	AUX	O	O	O
sûre	sûr	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
tu	tu	PRON	O	O	O
caches	cacher	VERB	O	O	O
les	le	DET	O	O	O
lettres	lettre	NOUN	O	O	O
d'	de	ADP	O	O	O
Élisa	élisa	PROPN	O	O	O
.	.	PUNCT	O	O	O

Bakermann	bakermann	PROPN	O	O	O
se	se	PRON	O	O	O
contenta	contenter	VERB	O	O	O
de	de	ADP	O	O	O
soupirer	soupirer	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
levant	lever	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
au	au	ADP	O	O	O
ciel	ciel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Élisa	élisa	PROPN	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
petite	petit	ADJ	O	O	O
servante	servante	NOUN	O	O	O
que	que	PRON	O	O	O
jadis	jadis	ADV	O	O	O
Mme	mme	NOUN	O	O	O
Baker	baker	PROPN	O	O	O
-	-	PROPN	O	O	O
mann	mann	PROPN	O	O	O
avait	avoir	AUX	O	O	O
dû	devoir	VERB	O	O	O
congédier	congédier	VERB	O	O	O
;	;	PUNCT	O	O	O

car	car	CCONJ	O	O	O
elle	lui	PRON	O	O	O
soupçonnait	soupçonner	VERB	O	O	O
son	son	DET	O	O	O
mari	mari	NOUN	O	O	O
d'	de	ADP	O	O	O
embrasser	embrasser	VERB	O	O	O
la	le	DET	O	O	O
petite	petit	ADJ	O	O	O
coquine	coquin	NOUN	O	O	O
entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
portes	porte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
savons	savoir	VERB	O	O	O
pas	pas	ADV	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
quel	quel	DET	O	O	O
point	point	NOUN	O	O	O
cette	ce	DET	O	O	O
accusation	accusation	NOUN	O	O	O
était	être	AUX	O	O	O
justifiée	justifier	VERB	O	O	O
;	;	PUNCT	O	O	O

toujours	toujours	ADV	O	O	O
est	être	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
nom	nom	NOUN	O	O	O
d'	de	ADP	O	O	O
Élisa	élisa	PROPN	O	O	O
était	être	AUX	O	O	O
prononcé	prononcer	VERB	O	O	O
,	,	PUNCT	O	O	O
Bakermann	bakermann	PROPN	O	O	O
baissait	baisser	VERB	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
trouvait	trouver	VERB	O	O	O
plus	plus	ADV	O	O	O
rien	rien	PRON	O	O	O
à	à	ADP	O	O	O
répondre	répondre	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
lettres	lettre	NOUN	O	O	O
d'	de	ADP	O	O	O
Élisa	élisa	PROPN	O	O	O
!	!	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
est	être	AUX	O	O	O
sûr	sûr	ADJ	O	O	O
.	.	PUNCT	O	O	O

Qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
devenue	devenir	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
?	?	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
quitté	quitter	VERB	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
tu	tu	PRON	O	O	O
continues	continuer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	PRON	O	O	O
voir	voir	VERB	O	O	O
.	.	PUNCT	O	O	O

Mme	mme	NOUN	O	O	O
Scheinbrunn	scheinbrunn	PROPN	O	O	O
m'	me	PRON	O	O	O
a	avoir	AUX	O	O	O
raconté	raconter	VERB	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
vue	voir	VERB	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
robe	robe	NOUN	O	O	O
de	de	ADP	O	O	O
soie	soie	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
boucles	boucle	NOUN	O	O	O
d'	de	ADP	O	O	O
oreilles	oreille	NOUN	O	O	O
en	en	ADP	O	O	O
perles	perle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Bakermann	bakermann	PROPN	O	O	O
ne	ne	ADV	O	O	O
soufflait	souffler	VERB	O	O	O
mot	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
essayait	essayer	VERB	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
distraire	distraire	VERB	O	O	O
en	en	ADP	O	O	O
se	se	PRON	O	O	O
répétant	répéter	VERB	O	O	O
:	:	PUNCT	O	O	O
Bacillus	bacillus	PROPN	O	O	O
morti	morti	ADJ	O	O	O
-	-	ADJ	O	O	O
fulgurans	fulguran	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Devine	devine	PROPN	O	O	O
,	,	PUNCT	O	O	O
Josépha	josépha	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
nom	nom	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
lui	luire	PRON	O	O	O
ai	avoir	AUX	O	O	O
donné	donner	VERB	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
.	.	PUNCT	O	O	O

Bacillus	bacillus	NOUN	O	O	O
morti	morti	ADJ	O	O	O
-	-	ADJ	O	O	O
fulgurans	fulguran	NOUN	O	O	O
...	...	PUNCT	O	O	O

Hein	hein	PRON	O	O	O
!	!	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
bien	bien	ADV	O	O	O
choisi	choisir	VERB	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
est	être	VERB	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O

Mon	mon	DET	O	O	O
collègue	collègue	NOUN	O	O	O
Krank	krank	PROPN	O	O	O
-	-	PROPN	O	O	O
wein	wein	PROPN	O	O	O
est	être	AUX	O	O	O
capable	capable	ADJ	O	O	O
d'	de	ADP	O	O	O
en	en	PRON	O	O	O
faire	faire	VERB	O	O	O
une	un	DET	O	O	O
maladie	maladie	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
sûre	sûr	ADJ	O	O	O
,	,	PUNCT	O	O	O
poursuivit	poursuivre	VERB	O	O	O
Mme	mme	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
tu	tu	PRON	O	O	O
continues	continuer	VERB	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
écrire	écrire	VERB	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
fille	fille	NOUN	O	O	O
toujours	toujours	ADV	O	O	O
mal	mal	ADV	O	O	O
coiffée	coiffé	ADJ	O	O	O
,	,	PUNCT	O	O	O
menteuse	menteur	ADJ	O	O	O
,	,	PUNCT	O	O	O
gourmande	gourmand	ADJ	O	O	O
,	,	PUNCT	O	O	O
débauchée	débaucher	VERB	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ma	mon	DET	O	O	O
femme	femme	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
J'	je	PRON	O	O	O
irai	aller	VERB	O	O	O
dans	dans	ADP	O	O	O
ton	ton	DET	O	O	O
maudit	maudire	ADJ	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
oui	oui	ADV	O	O	O
!	!	PUNCT	O	O	O

j'	je	PRON	O	O	O
irai	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
fouillerai	fouiller	VERB	O	O	O
partout	partout	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
trouverai	trouver	VERB	O	O	O
la	le	DET	O	O	O
preuve	preuve	NOUN	O	O	O
de	de	ADP	O	O	O
ta	ton	DET	O	O	O
misérable	misérable	ADJ	O	O	O
conduite	conduite	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ma	mon	DET	O	O	O
femme	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
chère	cher	ADJ	O	O	O
femme	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
murmura	murmurer	VERB	O	O	O
Baker	baker	PROPN	O	O	O
-	-	PROPN	O	O	O
mann	mann	PROPN	O	O	O
,	,	PUNCT	O	O	O
tu	tu	PRON	O	O	O
ne	ne	ADV	O	O	O
feras	faire	VERB	O	O	O
pas	pas	ADV	O	O	O
cela	celer	PRON	O	O	O
.	.	PUNCT	O	O	O

Songe	songer	VERB	O	O	O
donc	donc	ADV	O	O	O
que	que	SCONJ	O	O	O
mon	mon	DET	O	O	O
Morti	morti	PROPN	O	O	O
-	-	NOUN	O	O	O
fulgurans	fulguran	NOUN	O	O	O
est	être	VERB	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
moi	moi	PRON	O	O	O
seul	seul	ADJ	O	O	O
puis	pouvoir	VERB	O	O	O
entrer	entrer	VERB	O	O	O
sans	sans	ADP	O	O	O
danger	danger	NOUN	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
infernale	infernal	ADJ	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
tu	tu	PRON	O	O	O
savais	savoir	VERB	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
précautions	précaution	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
prends	prendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Songe	songer	VERB	O	O	O
à	à	ADP	O	O	O
ta	ton	DET	O	O	O
santé	santé	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
ta	ton	DET	O	O	O
précieuse	précieux	ADJ	O	O	O
santé	santé	NOUN	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
bonne	bon	ADJ	O	O	O
amie	amie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
préoccupait	préoccuper	VERB	O	O	O
guère	guère	ADV	O	O	O
des	de	ADP	O	O	O
menaces	menace	NOUN	O	O	O
de	de	ADP	O	O	O
Mme	mme	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
.	.	PUNCT	O	O	O

Presque	presque	ADV	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
soirs	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
la	le	DET	O	O	O
même	même	ADJ	O	O	O
antienne	antienne	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
jusqu'	jusque	ADP	O	O	O
alors	alors	ADV	O	O	O
jamais	jamais	ADV	O	O	O
Mme	mme	NOUN	O	O	O
Baker	baker	PROPN	O	O	O
-	-	PROPN	O	O	O
mann	mann	PROPN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
osé	oser	VERB	O	O	O
franchir	franchir	VERB	O	O	O
le	le	DET	O	O	O
seuil	seuil	NOUN	O	O	O
redoutable	redoutable	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
infernale	infernal	ADJ	O	O	O
.	.	PUNCT	O	O	O

Vers	vers	ADP	O	O	O
le	le	DET	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
Mme	mme	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
,	,	PUNCT	O	O	O
fatiguée	fatiguer	VERB	O	O	O
de	de	ADP	O	O	O
quereller	quereller	VERB	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
assoupit	assoupir	VERB	O	O	O
dans	dans	ADP	O	O	O
son	son	DET	O	O	O
fauteuil	fauteuil	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
,	,	PUNCT	O	O	O
pensa	penser	VERB	O	O	O
Bakermann	bakermann	PROPN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
loin	loin	ADV	O	O	O
d'	de	ADP	O	O	O
ici	ici	ADV	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
brasserie	brasserie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
y	y	PRON	O	O	O
passer	passer	VERB	O	O	O
pour	pour	ADP	O	O	O
dire	dire	VERB	O	O	O
le	le	DET	O	O	O
bonsoir	bonsoir	NOUN	O	O	O
à	à	ADP	O	O	O
César	césar	PROPN	O	O	O
Pück	pück	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
apprendre	apprendre	VERB	O	O	O
la	le	DET	O	O	O
grande	grand	ADJ	O	O	O
nouvelle	nouvelle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
me	me	PRON	O	O	O
tarde	tarder	VERB	O	O	O
d'	de	ADP	O	O	O
avoir	avoir	VERB	O	O	O
son	son	DET	O	O	O
avis	avis	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
Morti	morti	PROPN	O	O	O
-	-	NOUN	O	O	O
fulgurans	fulguran	NOUN	O	O	O
.	.	PUNCT	O	O	O

Josépha	josépha	PROPN	O	O	O
en	en	PRON	O	O	O
a	avoir	VERB	O	O	O
bien	bien	ADV	O	O	O
pour	pour	ADP	O	O	O
une	un	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
je	je	PRON	O	O	O
rentrerai	rentrer	VERB	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
sera	être	AUX	O	O	O
encore	encore	ADV	O	O	O
endormie	endormir	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
même	même	ADJ	O	O	O
place	place	NOUN	O	O	O
.	.	PUNCT	O	O	O

Là	là	ADV	O	O	O
-	-	NOUN	O	O	O
dessus	dessus	ADV	O	O	O
,	,	PUNCT	O	O	O
marchant	marcher	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
pointe	pointe	NOUN	O	O	O
du	de	ADP	O	O	O
pied	pied	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
faisant	faire	VERB	O	O	O
tout	tout	ADV	O	O	O
petit	petit	ADJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
petit	petit	ADJ	O	O	O

,	,	PUNCT	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
gagna	gagner	VERB	O	O	O
l'	le	DET	O	O	O
antichambre	antichambre	NOUN	O	O	O
,	,	PUNCT	O	O	O
prit	prendre	VERB	O	O	O
sa	son	DET	O	O	O
pelisse	pelisse	NOUN	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
chapeau	chapeau	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
sortit	sortir	VERB	O	O	O
.	.	PUNCT	O	O	O

Quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
fut	être	AUX	O	O	O
dehors	dehors	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
poussa	pousser	VERB	O	O	O
un	un	DET	O	O	O
gros	gros	ADJ	O	O	O
soupir	soupir	NOUN	O	O	O
de	de	ADP	O	O	O
soulagement	soulagement	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
sourit	sourire	VERB	O	O	O
malgré	malgré	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
pensant	penser	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
brasserie	brasserie	NOUN	O	O	O
où	où	PRON	O	O	O
César	césar	PROPN	O	O	O
Pück	pück	PROPN	O	O	O
l'	le	PRON	O	O	O
attendait	attendre	VERB	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
César	césar	PROPN	O	O	O
Pück	pück	PROPN	O	O	O
,	,	PUNCT	O	O	O
Valérien	valérien	PROPN	O	O	O
Grossgeld	grossgeld	PROPN	O	O	O
et	et	CCONJ	O	O	O
Rodolphe	rodolphe	PROPN	O	O	O
Müller	müller	PROPN	O	O	O
étaient	être	VERB	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
fidèles	fidèle	ADJ	O	O	O
au	au	ADP	O	O	O
poste	poste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
poussèrent	pousser	VERB	O	O	O
un	un	DET	O	O	O
joyeux	joyeux	ADJ	O	O	O
hourra	hourra	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
voyant	voir	VERB	O	O	O
arriver	arriver	VERB	O	O	O
leur	son	DET	O	O	O
illustre	illustre	ADJ	O	O	O
ami	ami	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
devine	deviner	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
du	de	DET	O	O	O
nouveau	nouveau	ADJ	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Pück	pück	PROPN	O	O	O
;	;	PUNCT	O	O	O

tu	tu	PRON	O	O	O
as	avoir	VERB	O	O	O
ton	ton	DET	O	O	O
sourire	sourire	NOUN	O	O	O
des	de	ADP	O	O	O
grands	grand	ADJ	O	O	O
jours	jour	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Parbleu	parbleu	PROPN	O	O	O
,	,	PUNCT	O	O	O
oui	oui	ADV	O	O	O
!	!	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Bakermann	bakermann	PROPN	O	O	O
.	.	PUNCT	O	O	O

Enfants	enfant	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
tiens	tenir	VERB	O	O	O
mon	mon	DET	O	O	O
microbe	microbe	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
l'	le	PRON	O	O	O
appelle	appeler	VERB	O	O	O
Morti	morti	VERB	O	O	O
-	-	VERB	O	O	O
fulgurans	fulguran	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Bravo	bravo	PROPN	O	O	O
!	!	PUNCT	O	O	O

dit	dire	VERB	O	O	O
Müller	müller	PROPN	O	O	O

.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
savais	savoir	VERB	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
tu	tu	PRON	O	O	O
y	y	PRON	O	O	O
arriverais	arriver	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
faut	falloir	VERB	O	O	O
pas	pas	ADV	O	O	O
te	te	PRON	O	O	O
reposer	reposer	VERB	O	O	O
sur	sur	ADP	O	O	O
ta	ton	DET	O	O	O
victoire	victoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sais	savoir	VERB	O	O	O
-	-	PRON	O	O	O
tu	tu	PRON	O	O	O
celui	celui	PRON	O	O	O
que	que	PRON	O	O	O
tu	tu	PRON	O	O	O
devrais	devoir	VERB	O	O	O
chercher	chercher	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
microbe	microbe	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
humeur	humeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
tu	tu	PRON	O	O	O
pourrais	pouvoir	VERB	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
essayer	essayer	VERB	O	O	O
son	son	DET	O	O	O
effet	effet	NOUN	O	O	O
sur	sur	ADP	O	O	O
Mᵐᵉ	mᵐᵉ	NOUN	O	O	O
Bakermann	bakermann	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
serait	être	AUX	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
bien	bien	ADV	O	O	O
glorieux	glorieux	ADJ	O	O	O
succès	succès	NOUN	O	O	O
