DIALOGUE	dialogue	NOUN	O	O	O
voyez	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
malin	malin	ADJ	O	O	O
.	.	PUNCT	O	O	O

Après	après	ADP	O	O	O
venait	venir	VERB	O	O	O
«	«	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
faim	faim	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bouche	bouche	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
«	«	PUNCT	O	O	O
du	de	ADP	O	O	O
nez	nez	NOUN	O	O	O
»	»	PUNCT	O	O	O
et	et	CCONJ	O	O	O
«	«	PUNCT	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
oeil	oeil	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
toujours	toujours	ADV	O	O	O
selon	selon	ADP	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
système	système	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
vite	vite	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
quelques	quelque	DET	O	O	O
-	-	NOUN	O	O	O
uns	un	PRON	O	O	O
se	se	PRON	O	O	O
mirent	mettre	VERB	O	O	O
à	à	ADP	O	O	O
danser	danser	VERB	O	O	O
là	là	ADV	O	O	O
-	-	ADV	O	O	O
dessus	dessus	ADV	O	O	O
une	un	DET	O	O	O
danse	danse	NOUN	O	O	O
infernale	infernal	ADJ	O	O	O
comme	comme	SCONJ	O	O	O
seuls	seul	ADJ	O	O	O
peuvent	pouvoir	VERB	O	O	O
en	en	PRON	O	O	O
danser	danser	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
mare	mare	NOUN	O	O	O
des	de	ADP	O	O	O
têtards	têtard	NOUN	O	O	O
révoltés	révolter	ADJ	O	O	O
qui	qui	PRON	O	O	O
soudain	soudain	ADV	O	O	O
ne	ne	ADV	O	O	O
veulent	vouloir	VERB	O	O	O
plus	plus	ADV	O	O	O
devenir	devenir	VERB	O	O	O
grenouilles	grenouille	NOUN	O	O	O
.	.	PUNCT	O	O	O

(	(	PUNCT	O	O	O
Ils	il	PRON	O	O	O
voudraient	vouloir	VERB	O	O	O
devenir	devenir	VERB	O	O	O
des	un	DET	O	O	O
crapauds	crapaud	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
prétendent	prétendre	VERB	O	O	O
que	que	SCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
plus	plus	ADV	O	O	O
lyrique	lyrique	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
seront	être	AUX	O	O	O
ni	ni	CCONJ	O	O	O
grenouilles	grenouille	NOUN	O	O	O
ni	ni	CCONJ	O	O	O
crapauds	crapaud	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
seront	être	AUX	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
puanteur	puanteur	NOUN	O	O	O
qui	qui	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
qui	qui	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
qui	qui	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
seront	être	AUX	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nourriture	nourriture	NOUN	O	O	O
qui	qui	PRON	O	O	O
pue	puer	VERB	O	O	O
qui	qui	PRON	O	O	O
pue	puer	VERB	O	O	O
qui	qui	PRON	O	O	O
pourrit	pourrir	VERB	O	O	O
pour	pour	ADP	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
.	.	PUNCT	O	O	O

)	)	PUNCT	O	O	O

Je	je	PRON	O	O	O
dirigeais	diriger	VERB	O	O	O
cette	ce	DET	O	O	O
sarabande	sarabande	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
croyais	croire	VERB	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
un	un	DET	O	O	O
pape	pape	NOUN	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
j'	je	PRON	O	O	O
ai	avoir	VERB	O	O	O
peur	peur	NOUN	O	O	O
:	:	PUNCT	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
deviens	devenir	VERB	O	O	O
pas	pas	ADV	O	O	O
fou	fou	ADJ	O	O	O
?	?	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
me	me	PRON	O	O	O
mettre	mettre	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
épreuve	épreuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
refis	refaire	VERB	O	O	O
mentalement	mentalement	ADV	O	O	O
la	le	DET	O	O	O
théorie	théorie	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
à	à	ADP	O	O	O
vapeur	vapeur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voilà	voilà	VERB	O	O	O
où	où	ADV	O	O	O
j'	je	PRON	O	O	O
en	en	PRON	O	O	O
étais	être	AUX	O	O	O
réduit	réduire	VERB	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
criai	crier	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Idiot	idiot	NOUN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O

—	—	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
du	de	DET	O	O	O
bon	bon	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ça	cela	PRON	O	O	O
y	y	PRON	O	O	O
était	être	VERB	O	O	O
.	.	PUNCT	O	O	O

Ça	cela	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
encore	encore	ADV	O	O	O
durer	durer	VERB	O	O	O
quelque	quelque	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
désormais	désormais	ADV	O	O	O
la	le	DET	O	O	O
grande	grand	ADJ	O	O	O
beuverie	beuverie	NOUN	O	O	O
portait	porter	VERB	O	O	O
le	le	DET	O	O	O
germe	germe	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
maladie	maladie	NOUN	O	O	O
mortelle	mortel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
étais	être	AUX	O	O	O
pas	pas	ADV	O	O	O
seul	seul	ADJ	O	O	O
à	à	ADP	O	O	O
flairer	flairer	VERB	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
choses	chose	NOUN	O	O	O
tourneraient	tourner	VERB	O	O	O
mal	mal	ADV	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
que	que	SCONJ	O	O	O
Totochabo	totochabo	PROPN	O	O	O
continuait	continuer	VERB	O	O	O
de	de	ADP	O	O	O
parler	parler	VERB	O	O	O
,	,	PUNCT	O	O	O
intarissable	intarissable	ADJ	O	O	O
,	,	PUNCT	O	O	O
ayant	avoir	VERB	O	O	O
réponse	réponse	NOUN	O	O	O
à	à	ADP	O	O	O
tout	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
devant	devant	ADP	O	O	O
un	un	DET	O	O	O
auditoire	auditoire	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
diminuait	diminuer	VERB	O	O	O
pas	pas	ADV	O	O	O
sensiblement	sensiblement	ADV	O	O	O
,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
groupes	groupe	NOUN	O	O	O
se	se	PRON	O	O	O
formaient	former	VERB	O	O	O
dans	dans	ADP	O	O	O
des	un	DET	O	O	O
coins	coin	NOUN	O	O	O
sombres	sombre	ADJ	O	O	O
et	et	CCONJ	O	O	O
complotaient	comploter	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
groupe	groupe	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
agité	agité	ADJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
début	début	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
pressait	presser	VERB	O	O	O
autour	autour	ADV	O	O	O
du	de	ADP	O	O	O
Père	père	NOUN	O	O	O
Pictorius	pictorius	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
était	être	AUX	O	O	O
moine	moine	NOUN	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
d'	de	ADP	O	O	O
habit	habit	NOUN	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
prophétisait	prophétiser	VERB	O	O	O
à	à	ADP	O	O	O
voix	voix	NOUN	O	O	O
basse	bas	ADJ	O	O	O
les	le	DET	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
malheur	malheur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
déjà	déjà	ADV	O	O	O
fait	faire	VERB	O	O	O
ses	son	DET	O	O	O
bagages	bagage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	PRON	O	O	O
était	être	AUX	O	O	O
prêt	prêt	ADJ	O	O	O
,	,	PUNCT	O	O	O
ficelé	ficeler	VERB	O	O	O
,	,	PUNCT	O	O	O
étiqueté	étiqueter	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
emporterait	emporter	VERB	O	O	O
que	que	ADV	O	O	O
le	le	DET	O	O	O
strict	strict	ADJ	O	O	O
nécessaire	nécessaire	ADJ	O	O	O
:	:	PUNCT	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
à	à	ADP	O	O	O
écrire	écrire	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
tonneau	tonneau	NOUN	O	O	O
d'	de	ADP	O	O	O
encre	encre	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
dix	dix	NUM	O	O	O
malles	malle	NOUN	O	O	O
de	de	ADP	O	O	O
livres	livre	NOUN	O	O	O
de	de	ADP	O	O	O
chevet	chevet	NOUN	O	O	O
(	(	PUNCT	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
les	le	PRON	O	O	O
savait	savoir	VERB	O	O	O
par	par	ADP	O	O	O
coeur	coeur	NOUN	O	O	O
)	)	PUNCT	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
cages	cage	NOUN	O	O	O
à	à	ADP	O	O	O
poules	poule	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
clapier	clapier	NOUN	O	O	O
portatif	portatif	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
meilleur	meilleur	ADJ	O	O	O
fauteuil	fauteuil	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
piano	piano	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
compter	compter	VERB	O	O	O
les	le	DET	O	O	O
victuailles	victuaille	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
bien	bien	ADV	O	O	O
entendu	entendre	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
boisson	boisson	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
disait	dire	VERB	O	O	O
:	:	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Frères	frère	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
pullulez	pulluler	VERB	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
vous	vous	PRON	O	O	O
entroupez	entrouper	VERB	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
vous	vous	PRON	O	O	O
encroûtez	encroûter	VERB	O	O	O
.	.	PUNCT	O	O	O

Bientôt	bientôt	ADV	O	O	O
les	le	DET	O	O	O
caves	cave	NOUN	O	O	O
seront	être	AUX	O	O	O
à	à	ADP	O	O	O
sec	sec	ADJ	O	O	O
et	et	CCONJ	O	O	O
que	que	PRON	O	O	O
deviendrons	devenir	VERB	O	O	O
-	-	PRON	O	O	O
nous	nous	PRON	O	O	O
?	?	PUNCT	O	O	O

Les	le	DET	O	O	O
uns	un	PRON	O	O	O
crèveront	crever	VERB	O	O	O
lamentablement	lamentablement	ADV	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
se	se	PRON	O	O	O
mettront	mettre	VERB	O	O	O
à	à	ADP	O	O	O
boire	boire	VERB	O	O	O
d'	de	DET	O	O	O
infâmes	infâme	ADJ	O	O	O
potions	potion	NOUN	O	O	O
chimiques	chimique	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
verra	voir	VERB	O	O	O
des	un	DET	O	O	O
hommes	homme	NOUN	O	O	O
s'	se	PRON	O	O	O
entre	entrer	VERB	O	O	O
-	-	VERB	O	O	O
tuer	tuer	VERB	O	O	O
pour	pour	ADP	O	O	O
une	un	DET	O	O	O
goutte	goutte	NOUN	O	O	O
de	de	ADP	O	O	O
teinture	teinture	NOUN	O	O	O
d'	de	ADP	O	O	O
iode	iode	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
verra	voir	VERB	O	O	O
des	un	DET	O	O	O
femmes	femme	NOUN	O	O	O
se	se	PRON	O	O	O
prostituer	prostituer	VERB	O	O	O
pour	pour	ADP	O	O	O
une	un	DET	O	O	O
bouteille	bouteille	NOUN	O	O	O
d'	de	ADP	O	O	O
eau	eau	NOUN	O	O	O
de	de	ADP	O	O	O
Javel	javel	PROPN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
verra	voir	VERB	O	O	O
des	un	DET	O	O	O
mères	mère	NOUN	O	O	O
distiller	distiller	VERB	O	O	O
leurs	leur	DET	O	O	O
enfants	enfant	NOUN	O	O	O
pour	pour	ADP	O	O	O
en	en	PRON	O	O	O
extraire	extraire	VERB	O	O	O
des	un	DET	O	O	O
liqueurs	liqueur	NOUN	O	O	O
innommables	innommable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
durera	durer	VERB	O	O	O
sept	sept	NUM	O	O	O
années	année	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
les	le	DET	O	O	O
sept	sept	NUM	O	O	O
années	année	NOUN	O	O	O
suivantes	suivant	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
boira	boire	VERB	O	O	O
du	de	DET	O	O	O
sang	sang	NOUN	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
le	le	DET	O	O	O
sang	sang	NOUN	O	O	O
des	de	ADP	O	O	O
cadavres	cadavre	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
un	un	DET	O	O	O
an	an	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
le	le	DET	O	O	O
sang	sang	NOUN	O	O	O
des	de	ADP	O	O	O
malades	malade	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
deux	deux	NUM	O	O	O
ans	an	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
chacun	chacun	PRON	O	O	O
boira	boire	VERB	O	O	O
son	son	DET	O	O	O
propre	propre	ADJ	O	O	O
sang	sang	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
quatre	quatre	NUM	O	O	O
ans	an	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
les	le	DET	O	O	O
sept	sept	NUM	O	O	O
années	année	NOUN	O	O	O
suivantes	suivant	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
boira	boire	VERB	O	O	O
que	que	ADV	O	O	O
des	un	DET	O	O	O
larmes	larme	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
enfants	enfant	NOUN	O	O	O
inventeront	inventer	VERB	O	O	O
des	un	DET	O	O	O
machines	machine	NOUN	O	O	O
à	à	ADP	O	O	O
faire	faire	AUX	O	O	O
pleurer	pleurer	VERB	O	O	O
leurs	leur	DET	O	O	O
parents	parent	NOUN	O	O	O
pour	pour	ADP	O	O	O
se	se	PRON	O	O	O
désaltérer	désaltérer	VERB	O	O	O
.	.	PUNCT	O	O	O

Alors	alors	ADV	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
aura	avoir	VERB	O	O	O
plus	plus	ADV	O	O	O
rien	rien	PRON	O	O	O
à	à	ADP	O	O	O
boire	boire	VERB	O	O	O
et	et	CCONJ	O	O	O
chacun	chacun	PRON	O	O	O
criera	crier	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
dieu	dieu	NOUN	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Rends	rendre	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
mes	mon	DET	O	O	O
vignes	vigne	NOUN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
chaque	chaque	DET	O	O	O
dieu	dieu	NOUN	O	O	O
répondra	répondre	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Rends	rendre	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
mon	mon	DET	O	O	O
soleil	soleil	NOUN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
aura	avoir	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
soleils	soleil	NOUN	O	O	O
ni	ni	CCONJ	O	O	O
de	de	ADP	O	O	O
vignes	vigne	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
moyen	moyen	ADJ	O	O	O
de	de	ADP	O	O	O
s'	se	PRON	O	O	O
entendre	entendre	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Des	un	DET	O	O	O
soleils	soleil	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
vignes	vigne	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
en	en	PRON	O	O	O
a	avoir	VERB	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
sans	sans	ADP	O	O	O
soif	soif	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
fait	faire	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	DET	O	O	O
vin	vin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
vin	vin	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
cultive	cultiver	VERB	O	O	O
plus	plus	ADV	O	O	O
les	le	DET	O	O	O
vignes	vigne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
vignes	vigne	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
soleils	soleil	NOUN	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
vont	aller	VERB	O	O	O
;	;	PUNCT	O	O	O

ils	il	PRON	O	O	O
ont	avoir	VERB	O	O	O
autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
chauffer	chauffer	VERB	O	O	O
des	un	DET	O	O	O
terres	terre	NOUN	O	O	O
sans	sans	ADP	O	O	O
buveurs	buveur	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
diront	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
allons	aller	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
vivre	vivre	VERB	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
,	,	PUNCT	O	O	O
le	le	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
!	!	PUNCT	O	O	O
gronda	gronder	VERB	O	O	O
l'	le	DET	O	O	O
auditoire	auditoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Avez	avoir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
soif	soif	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
!	!	PUNCT	O	O	O

confessa	confesser	VERB	O	O	O
l'	le	DET	O	O	O
auditoire	auditoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
allons	aller	VERB	O	O	O
aux	à	ADP	O	O	O
vignes	vigne	NOUN	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
pour	pour	ADP	O	O	O
cela	celer	PRON	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
partir	partir	VERB	O	O	O
comme	comme	ADP	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
délaissant	délaisser	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
biens	bien	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
n'	ne	ADV	O	O	O
emportant	emporter	VERB	O	O	O
que	que	ADV	O	O	O
le	le	DET	O	O	O
strict	strict	ADJ	O	O	O
nécessaire	nécessaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Qui	qui	PRON	O	O	O
a	avoir	VERB	O	O	O
soif	soif	NOUN	O	O	O
me	me	PRON	O	O	O
suive	suivre	VERB	O	O	O
!	!	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
eut	avoir	VERB	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
brouhaha	brouhaha	NOUN	O	O	O
,	,	PUNCT	O	O	O
chacun	chacun	PRON	O	O	O
s'	se	PRON	O	O	O
affairant	affairer	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
empaquetage	empaquetage	NOUN	O	O	O
du	de	ADP	O	O	O
strict	strict	ADJ	O	O	O
nécessaire	nécessaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Partirent	partir	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
—	—	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
par	par	ADP	O	O	O
où	où	ADV	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
allaient	aller	VERB	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
?	?	PUNCT	O	O	O

je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
devais	devoir	VERB	O	O	O
le	le	PRON	O	O	O
comprendre	comprendre	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
plus	plus	ADV	O	O	O
tard	tard	ADV	O	O	O
—	—	PUNCT	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
emportaient	emporter	VERB	O	O	O
que	que	ADV	O	O	O
leur	son	DET	O	O	O
brosse	brosse	NOUN	O	O	O
à	à	ADP	O	O	O
dents	dent	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
emportaient	emporter	VERB	O	O	O
aussi	aussi	ADV	O	O	O
leur	son	DET	O	O	O
montre	montre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
avaient	avoir	VERB	O	O	O
une	un	DET	O	O	O
petite	petit	ADJ	O	O	O
valise	valise	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
pus	pouvoir	VERB	O	O	O
constater	constater	VERB	O	O	O
leur	son	DET	O	O	O
disparition	disparition	NOUN	O	O	O
que	que	ADV	O	O	O
longtemps	longtemps	ADV	O	O	O
après	après	ADP	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
cause	cause	NOUN	O	O	O
des	de	ADP	O	O	O
événements	événement	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
bientôt	bientôt	ADV	O	O	O
raconter	raconter	VERB	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
au	au	DET	O	O	O
Père	père	NOUN	O	O	O
Pictorius	pictorius	PROPN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
resta	rester	VERB	O	O	O
parmi	parmi	ADP	O	O	O
nous	nous	PRON	O	O	O
pour	pour	ADP	O	O	O
achever	achever	VERB	O	O	O
sa	son	DET	O	O	O
mission	mission	NOUN	O	O	O
prophétique	prophétique	ADJ	O	O	O
.	.	PUNCT	O	O	O

