I	i	PUNCT	O	O	O
huit	huit	NUM	O	O	O
pattes	patte	NOUN	O	O	O
,	,	PUNCT	O	O	O
sexes	sexe	NOUN	O	O	O
séparés	séparer	VERB	O	O	O
,	,	PUNCT	O	O	O
intestin	intestin	NOUN	O	O	O
complet	complet	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
bouche	bouche	NOUN	O	O	O
,	,	PUNCT	O	O	O
deux	deux	NUM	O	O	O
yeux	oeil	NOUN	O	O	O
,	,	PUNCT	O	O	O
système	système	NOUN	O	O	O
nerveux	nerveux	ADJ	O	O	O
bien	bien	ADV	O	O	O
distinct	distinct	ADJ	O	O	O
,	,	PUNCT	O	O	O
système	système	NOUN	O	O	O
musculaire	musculaire	ADJ	O	O	O
très	très	ADV	O	O	O
-	-	ADJ	O	O	O
développé	développé	ADJ	O	O	O
;	;	PUNCT	O	O	O

tout	tout	ADJ	O	O	O
cela	celer	PRON	O	O	O
meurt	mourir	VERB	O	O	O
et	et	CCONJ	O	O	O
ressuscite	ressusciter	VERB	O	O	O
dix	dix	NUM	O	O	O
et	et	CCONJ	O	O	O
quinze	quinze	NUM	O	O	O
fois	fois	NOUN	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
volonté	volonté	NOUN	O	O	O
du	de	ADP	O	O	O
naturaliste	naturaliste	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
sèche	sécher	VERB	O	O	O
un	un	DET	O	O	O
rotifère	rotifère	NOUN	O	O	O
,	,	PUNCT	O	O	O
bonsoir	bonsoir	ADV	O	O	O
!	!	PUNCT	O	O	O

on	on	PRON	O	O	O
le	le	PRON	O	O	O
mouille	mouille	VERB	O	O	O
,	,	PUNCT	O	O	O
bonjour	bonjour	PROPN	O	O	O
!	!	PUNCT	O	O	O

Le	le	DET	O	O	O
tout	tout	NOUN	O	O	O
est	être	VERB	O	O	O
d'	de	ADP	O	O	O
en	en	PRON	O	O	O
avoir	avoir	VERB	O	O	O
bien	bien	ADV	O	O	O
soin	soin	NOUN	O	O	O
quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
sec	sec	ADJ	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
comprenez	comprendre	VERB	O	O	O
que	que	SCONJ	O	O	O
si	si	SCONJ	O	O	O
on	on	PRON	O	O	O
lui	luire	PRON	O	O	O
cassait	casser	VERB	O	O	O
seulement	seulement	ADV	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
aurait	avoir	VERB	O	O	O
ni	ni	CCONJ	O	O	O
goutte	goutte	NOUN	O	O	O
d'	de	ADP	O	O	O
eau	eau	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
fleuve	fleuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
océan	océan	NOUN	O	O	O
capable	capable	ADJ	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
ressusciter	ressusciter	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
merveilleux	merveilleux	ADJ	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
animal	animal	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
saurait	savoir	VERB	O	O	O
vivre	vivre	VERB	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
an	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
l'	le	DET	O	O	O
anguillule	anguillule	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nielle	nielle	NOUN	O	O	O
,	,	PUNCT	O	O	O
peut	pouvoir	VERB	O	O	O
rester	rester	VERB	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
huit	huit	NUM	O	O	O
ans	an	NOUN	O	O	O
sans	sans	ADP	O	O	O
mourir	mourir	VERB	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
a	avoir	AUX	O	O	O
pris	prendre	VERB	O	O	O
la	le	DET	O	O	O
précaution	précaution	NOUN	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
dessécher	dessécher	VERB	O	O	O
.	.	PUNCT	O	O	O

Needham	needham	PROPN	O	O	O
en	en	PRON	O	O	O
avait	avoir	AUX	O	O	O
recueilli	recueillir	VERB	O	O	O
un	un	DET	O	O	O
certain	certain	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
en	en	ADP	O	O	O
1743	1743	NUM	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
en	en	PRON	O	O	O
fit	faire	VERB	O	O	O
présent	présent	NOUN	O	O	O
à	à	ADP	O	O	O
Martin	martin	PROPN	O	O	O
Folkes	folkes	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
donna	donner	VERB	O	O	O
à	à	ADP	O	O	O
Baker	baker	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ces	ce	DET	O	O	O
intéressants	intéressant	ADJ	O	O	O
animaux	animal	NOUN	O	O	O
ressuscitèrent	ressusciter	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
eau	eau	NOUN	O	O	O
en	en	ADP	O	O	O
1771	1771	NUM	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
jouirent	jouir	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
satisfaction	satisfaction	NOUN	O	O	O
bien	bien	ADV	O	O	O
rare	rare	ADJ	O	O	O
de	de	ADP	O	O	O
coudoyer	coudoyer	VERB	O	O	O
leur	son	DET	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
huitième	huitième	ADJ	O	O	O
génération	génération	NOUN	O	O	O
!	!	PUNCT	O	O	O

Un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
verrait	voir	VERB	O	O	O
sa	son	DET	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
huitième	huitième	ADJ	O	O	O
génération	génération	NOUN	O	O	O
ne	ne	ADV	O	O	O
serait	être	AUX	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
heureux	heureux	ADJ	O	O	O
grand	grand	ADJ	O	O	O
-	-	NOUN	O	O	O

père	père	NOUN	O	O	O
?	?	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
fait	fait	NOUN	O	O	O
non	non	ADV	O	O	O
moins	moins	ADV	O	O	O
intéressant	intéressant	ADJ	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
animaux	animal	NOUN	O	O	O
desséchés	dessécher	VERB	O	O	O
ont	avoir	VERB	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
infiniment	infiniment	ADV	O	O	O
plus	plus	ADV	O	O	O
dure	dur	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
.	.	PUNCT	O	O	O

Que	que	SCONJ	O	O	O
la	le	DET	O	O	O
température	température	NOUN	O	O	O
vienne	venir	VERB	O	O	O
à	à	ADP	O	O	O
baisser	baisser	VERB	O	O	O
subitement	subitement	ADV	O	O	O
de	de	ADP	O	O	O
trente	trente	NUM	O	O	O
degrés	degré	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
où	où	PRON	O	O	O
nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
réunis	réunir	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
prendrons	prendre	VERB	O	O	O
tous	tout	ADJ	O	O	O
une	un	DET	O	O	O
fluxion	fluxion	NOUN	O	O	O
de	de	ADP	O	O	O
poitrine	poitrine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
s'	se	PRON	O	O	O
élève	élever	VERB	O	O	O
d'	de	ADP	O	O	O
autant	autant	ADV	O	O	O
,	,	PUNCT	O	O	O
gare	gare	NOUN	O	O	O
aux	à	ADP	O	O	O
congestions	congestion	NOUN	O	O	O
cérébrales	cérébral	ADJ	O	O	O
!	!	PUNCT	O	O	O

Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O
un	un	DET	O	O	O
animal	animal	NOUN	O	O	O
desséché	dessécher	VERB	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
définitivement	définitivement	ADV	O	O	O
mort	mort	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
ressuscitera	ressusciter	VERB	O	O	O
demain	demain	ADV	O	O	O
si	si	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
mouille	mouille	VERB	O	O	O
,	,	PUNCT	O	O	O
affronte	affronter	VERB	O	O	O
impunément	impunément	ADV	O	O	O
des	un	DET	O	O	O
variations	variation	NOUN	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	NUM	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
quinze	quinze	NUM	O	O	O
degrés	degré	NOUN	O	O	O
six	six	NUM	O	O	O
dixièmes	dixième	NOUN	O	O	O
.	.	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Meiser	meiser	PROPN	O	O	O
et	et	CCONJ	O	O	O
bien	bien	ADV	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
l'	le	PRON	O	O	O
ont	avoir	AUX	O	O	O
prouvé	prouver	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Reste	reste	VERB	O	O	O
à	à	ADP	O	O	O
savoir	savoir	VERB	O	O	O
si	si	SCONJ	O	O	O
un	un	DET	O	O	O
animal	animal	NOUN	O	O	O
supérieur	supérieur	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
par	par	ADP	O	O	O
exemple	exemple	NOUN	O	O	O
,	,	PUNCT	O	O	O
peut	pouvoir	VERB	O	O	O
être	être	AUX	O	O	O
desséché	dessécher	VERB	O	O	O
sans	sans	ADP	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
inconvénient	inconvénient	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
anguillule	anguillule	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
un	un	DET	O	O	O
tardigrade	tardigrade	NOUN	O	O	O
.	.	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Meiser	meiser	PROPN	O	O	O
en	en	PRON	O	O	O
était	être	AUX	O	O	O
convaincu	convaincre	VERB	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
écrit	écrire	VERB	O	O	O
dans	dans	ADP	O	O	O
tous	tout	ADJ	O	O	O
ses	son	DET	O	O	O
livres	livre	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
démontré	démontrer	VERB	O	O	O
par	par	ADP	O	O	O
l'	le	DET	O	O	O
expérience	expérience	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quel	quel	DET	O	O	O
dommage	dommage	NOUN	O	O	O
,	,	PUNCT	O	O	O
mesdames	madame	NOUN	O	O	O
!	!	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
hommes	homme	NOUN	O	O	O
curieux	curieux	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
avenir	avenir	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
mécontents	mécontent	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
brouillés	brouiller	VERB	O	O	O
avec	avec	ADP	O	O	O
leurs	leur	DET	O	O	O
contemporains	contemporain	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
mettraient	mettre	VERB	O	O	O
eux	lui	PRON	O	O	O
-	-	PRON	O	O	O
mêmes	même	PRON	O	O	O
en	en	ADP	O	O	O
réserve	réserve	NOUN	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
siècle	siècle	NOUN	O	O	O
meilleur	meilleur	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
verrait	voir	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	DET	O	O	O
suicides	suicide	NOUN	O	O	O
par	par	ADP	O	O	O
misanthropie	misanthropie	NOUN	O	O	O
!	!	PUNCT	O	O	O

Les	le	DET	O	O	O
malades	malade	NOUN	O	O	O
que	que	PRON	O	O	O
la	le	DET	O	O	O
science	science	NOUN	O	O	O
ignorante	ignorant	ADJ	O	O	O
du	de	ADP	O	O	O
dix	dix	ADJ	O	O	O
-	-	NOUN	O	O	O
neuvième	neuvième	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
aurait	avoir	AUX	O	O	O
déclarés	déclarer	VERB	O	O	O
incurables	incurable	ADJ	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
brûleraient	brûler	VERB	O	O	O
plus	plus	ADV	O	O	O
la	le	DET	O	O	O
cervelle	cervelle	NOUN	O	O	O
:	:	PUNCT	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
feraient	faire	VERB	O	O	O
dessécher	dessécher	VERB	O	O	O
et	et	CCONJ	O	O	O
attendraient	attendre	VERB	O	O	O
paisiblement	paisiblement	ADV	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
boite	boite	NOUN	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
médecin	médecin	NOUN	O	O	O
eût	avoir	AUX	O	O	O
trouvé	trouver	VERB	O	O	O
un	un	DET	O	O	O
remède	remède	NOUN	O	O	O
à	à	ADP	O	O	O
leurs	leur	DET	O	O	O
maux	mal	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
amants	amant	NOUN	O	O	O
rebutés	rebuter	VERB	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
jetteraient	jeter	VERB	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
rivière	rivière	NOUN	O	O	O
:	:	PUNCT	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
coucheraient	coucher	VERB	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
cloche	cloche	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
machine	machine	NOUN	B-NOV	O	O
pneumatique	pneumatique	ADJ	I-NOV	O	O
;	;	PUNCT	O	O	O

et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
les	le	PRON	O	O	O
verrions	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
trente	trente	NUM	O	O	O
ans	an	NOUN	O	O	O
après	après	ADV	O	O	O
,	,	PUNCT	O	O	O
jeunes	jeune	ADJ	O	O	O
,	,	PUNCT	O	O	O
beaux	beal	ADJ	O	O	O
et	et	CCONJ	O	O	O
triomphants	triomphant	ADJ	O	O	O
,	,	PUNCT	O	O	O
narguer	narguer	VERB	O	O	O
la	le	DET	O	O	O
vieillesse	vieillesse	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
cruelles	cruel	ADJ	O	O	O
et	et	CCONJ	O	O	O
leur	son	PRON	O	O	O
rendre	rendre	VERB	O	O	O
mépris	mépris	NOUN	O	O	O
pour	pour	ADP	O	O	O
mépris	mépris	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
gouvernements	gouvernement	NOUN	O	O	O
renonceraient	renoncer	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
habitude	habitude	NOUN	O	O	O
malpropre	malpropre	ADJ	O	O	O
et	et	CCONJ	O	O	O
sauvage	sauvage	ADJ	O	O	O
de	de	ADP	O	O	O
guillotiner	guillotiner	VERB	O	O	O
les	le	DET	O	O	O
hommes	homme	NOUN	O	O	O
dangereux	dangereux	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
les	le	PRON	O	O	O
enfermerait	enfermer	VERB	O	O	O
pas	pas	ADV	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
cellule	cellule	NOUN	O	O	O
de	de	ADP	O	O	O
Mazas	mazas	PROPN	O	O	O
pour	pour	ADP	O	O	O
achever	achever	VERB	O	O	O
de	de	ADP	O	O	O
les	le	PRON	O	O	O
abrutir	abrutir	VERB	O	O	O
;	;	PUNCT	O	O	O

on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
les	le	PRON	O	O	O
enverrait	envoyer	VERB	O	O	O
pas	pas	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
école	école	NOUN	O	O	O
de	de	ADP	O	O	O
Toulon	toulon	PROPN	O	O	O
pour	pour	ADP	O	O	O
compléter	compléter	VERB	O	O	O
leur	son	DET	O	O	O
éducation	éducation	NOUN	O	O	O
criminelle	criminel	ADJ	O	O	O
:	:	PUNCT	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
dessécherait	dessécher	VERB	O	O	O
par	par	ADP	O	O	O
fournées	fournée	NOUN	O	O	O
,	,	PUNCT	O	O	O
celui	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
pour	pour	ADP	O	O	O
dix	dix	NUM	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
celui	celui	PRON	O	O	O
-	-	PRON	O	O	O
là	là	PRON	O	O	O
pour	pour	ADP	O	O	O
quarante	quarante	PRON	O	O	O
,	,	PUNCT	O	O	O
suivant	suivre	VERB	O	O	O
la	le	DET	O	O	O
gravité	gravité	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
forfaits	forfait	NOUN	O	O	O
.	.	PUNCT	O	O	O
Un	un	DET	O	O	O
simple	simple	ADJ	O	O	O
magasin	magasin	NOUN	O	O	O
remplacerait	remplacer	VERB	O	O	O
les	le	DET	O	O	O
prisons	prison	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
maisons	maison	NOUN	O	O	O
centrales	central	ADJ	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
bagnes	bagne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
évasions	évasion	NOUN	O	O	O
à	à	ADP	O	O	O
craindre	craindre	VERB	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
prisonniers	prisonnier	NOUN	O	O	O
à	à	ADP	O	O	O
nourrir	nourrir	VERB	O	O	O
!	!	PUNCT	O	O	O

Une	un	DET	O	O	O
énorme	énorme	ADJ	O	O	O
quantité	quantité	NOUN	O	O	O
de	de	ADP	O	O	O
haricots	haricot	NOUN	O	O	O
secs	sec	ADJ	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
pommes	pomme	NOUN	O	O	O
de	de	ADP	O	O	O
terre	terre	NOUN	O	O	O
moisies	moisie	ADJ	O	O	O
serait	être	AUX	O	O	O
rendue	rendre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
consommation	consommation	NOUN	O	O	O
du	de	ADP	O	O	O
pays	pays	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Voilà	voilà	VERB	O	O	O
,	,	PUNCT	O	O	O
mesdames	madame	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
faible	faible	ADJ	O	O	O
échantillon	échantillon	NOUN	O	O	O
des	de	ADP	O	O	O
bienfaits	bienfait	NOUN	O	O	O
que	que	PRON	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Meiser	meiser	PROPN	O	O	O
a	avoir	AUX	O	O	O
cru	croire	VERB	O	O	O
répandre	répandre	VERB	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
Europe	europe	PROPN	O	O	O
en	en	ADP	O	O	O
inaugurant	inaugurer	VERB	O	O	O
la	le	DET	O	O	O
dessiccation	dessiccation	NOUN	B-NOV	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
sa	son	DET	O	O	O
grande	grand	ADJ	O	O	O
expérience	expérience	NOUN	O	O	O
en	en	ADP	O	O	O
1813	1813	NUM	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
colonel	colonel	NOUN	O	O	O
français	français	ADJ	O	O	O
,	,	PUNCT	O	O	O
prisonnier	prisonnier	NOUN	O	O	O
,	,	PUNCT	O	O	O
m'	me	PRON	O	O	O
a	avoir	AUX	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
on	on	PRON	O	O	O
dit	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
condamné	condamner	VERB	O	O	O
comme	comme	ADP	O	O	O
espion	espion	NOUN	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
conseil	conseil	NOUN	O	O	O
de	de	ADP	O	O	O
guerre	guerre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Malheusement	malheusement	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
réussi	réussir	VERB	O	O	O
;	;	PUNCT	O	O	O

car	car	CCONJ	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
acheté	acheter	VERB	O	O	O
le	le	DET	O	O	O
colonel	colonel	NOUN	O	O	O
et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
boîte	boîte	NOUN	O	O	O
au	au	ADP	O	O	O
prix	prix	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
cheval	cheval	NOUN	O	O	O
de	de	ADP	O	O	O
remonte	remonter	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
sale	sale	ADJ	O	O	O
boutique	boutique	NOUN	O	O	O
de	de	ADP	O	O	O
Berlin	berlin	PROPN	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

A.	a.	PROPN	O	O	O
Plumſat	plumſat	PROPN	O	O	O
,	,	PUNCT	O	O	O
T.	t.	PROPN	O	O	O
Kien	kien	PROPN	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
F	f	NOUN	O	O	O
pénétrer	pénétrer	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
.......	.......	PUNCT	O	O	O

parois	paroi	NOUN	O	O	O
damnat	damnat	NOUN	O	O	O
de	de	ADP	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
d'	de	ADP	O	O	O
Hif	hif	PROPN	O	O	O
où	où	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
repouſſoient	repouſſoier	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
ces	ce	DET	O	O	O
l'	le	DET	O	O	O
exécution	exécution	NOUN	O	O	O
de	de	ADP	O	O	O
M.	m.	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Empereur	empereur	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
troupes	troupe	NOUN	O	O	O
du	de	ADP	O	O	O
Midi	midi	PROPN	O	O	O
qui	qui	PRON	O	O	O
venaient	venir	VERB	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
ville	ville	NOUN	O	O	O
pour	pour	ADP	O	O	O
l'	le	DET	O	O	O
Empereur	empereur	NOUN	O	O	O
ordonna	ordonner	VERB	O	O	O
à	à	ADP	O	O	O
celles	celui	PRON	O	O	O
du	de	ADP	O	O	O
Midi	midi	PROPN	O	O	O
qui	qui	PRON	O	O	O
venaient	venir	VERB	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
ville	ville	NOUN	O	O	O
pour	pour	ADP	O	O	O
se	se	PRON	O	O	O
joindre	joindre	VERB	O	O	O
aux	à	ADP	O	O	O
siennes	sien	PRON	O	O	O
de	de	ADP	O	O	O
les	le	DET	O	O	O
troupes	troupe	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
une	un	DET	O	O	O
autre	autre	ADJ	O	O	O

...	...	PUNCT	O	O	O

ce	ce	DET	O	O	O
...	...	PUNCT	O	O	O
La	le	DET	O	O	O
victime	victime	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Mon	mon	DET	O	O	O
cher	cher	ADJ	O	O	O
Léon	léon	PROPN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
M.	m.	NOUN	O	O	O
Renault	renault	PROPN	O	O	O
,	,	PUNCT	O	O	O
tu	tu	PRON	O	O	O
viens	venir	VERB	O	O	O
de	de	ADP	O	O	O
me	me	PRON	O	O	O
rappeler	rappeler	VERB	O	O	O
la	le	DET	O	O	O
distribution	distribution	NOUN	O	O	O
des	de	ADP	O	O	O
prix	prix	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
écouté	écouter	VERB	O	O	O
ta	ton	DET	O	O	O
dissertation	dissertation	NOUN	O	O	O
comme	comme	SCONJ	O	O	O
on	on	PRON	O	O	O
écoute	écoute	VERB	O	O	O
le	le	DET	O	O	O
discours	discours	NOUN	O	O	O
latin	latin	ADJ	O	O	O
du	de	ADP	O	O	O
professeur	professeur	NOUN	O	O	O
de	de	ADP	O	O	O
