CHAPITRE	chapitre	NOUN	O	O	O
infortuné	infortuné	NOUN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
eu	avoir	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
d'	de	ADP	O	O	O
essayer	essayer	VERB	O	O	O
sa	son	DET	O	O	O
maison	maison	NOUN	O	O	O
roulante	roulant	ADJ	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
ses	son	DET	O	O	O
héritiers	héritier	NOUN	O	O	O
,	,	PUNCT	O	O	O
moins	moins	ADV	O	O	O
fantasques	fantasque	ADJ	O	O	O
que	que	SCONJ	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
considérèrent	considérer	VERB	O	O	O
cet	ce	DET	O	O	O
appareil	appareil	NOUN	O	O	O
avec	avec	ADP	O	O	O
terreur	terreur	NOUN	O	O	O
et	et	CCONJ	O	O	O
superstition	superstition	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
l'	le	DET	O	O	O
oeuvre	oeuvre	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
fou	fou	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
n'	ne	ADV	O	O	O
eurent	avoir	VERB	O	O	O
donc	donc	ADV	O	O	O
rien	rien	PRON	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
pressé	pressé	ADJ	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
défaire	défaire	VERB	O	O	O
à	à	ADP	O	O	O
vil	vil	ADJ	O	O	O
prix	prix	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
rachetai	racheter	VERB	O	O	O
le	le	DET	O	O	O
tout	tout	PRON	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
compte	compte	NOUN	O	O	O
du	de	ADP	O	O	O
colonel	colonel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
savez	savoir	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
,	,	PUNCT	O	O	O
mes	mon	DET	O	O	O
amis	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
comment	comment	ADV	O	O	O
et	et	CCONJ	O	O	O
pourquoi	pourquoi	ADV	O	O	O
nous	nous	PRON	O	O	O
seuls	seul	ADJ	O	O	O
au	au	ADP	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
en	en	PRON	O	O	O
réponds	répondre	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	VERB	O	O	O
à	à	ADP	O	O	O
notre	notre	DET	O	O	O
disposition	disposition	NOUN	O	O	O
un	un	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
à	à	ADP	O	O	O
vapeur	vapeur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	NUM	O	O	O
vingts	vingts	NUM	O	O	O
chevaux	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
dire	dire	VERB	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	NUM	O	O	O
vingts	vingts	NUM	O	O	O
éléphants	éléphant	NOUN	O	O	O
de	de	ADP	O	O	O
trois	trois	NUM	O	O	O
cents	cent	NUM	O	O	O
kilogrammètres	kilogrammètre	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Bravo	bravo	PROPN	O	O	O
!	!	PUNCT	O	O	O

Banks	banks	PROPN	O	O	O
,	,	PUNCT	O	O	O
bravo	bravo	PROPN	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
Hod	hod	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
maître	maître	NOUN	O	O	O
ingénieur	ingénieur	NOUN	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
pardessus	pardessus	ADV	O	O	O
le	le	DET	O	O	O
marché	marché	NOUN	O	O	O
un	un	DET	O	O	O
artiste	artiste	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
poète	poète	NOUN	O	O	O
en	en	ADP	O	O	O
fer	fer	NOUN	O	O	O
et	et	CCONJ	O	O	O
en	en	ADP	O	O	O
acier	acier	NOUN	O	O	O

,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
l'	le	DET	O	O	O
oiseau	oiseau	NOUN	O	O	O
rare	rare	ADJ	O	O	O
entre	entrer	ADP	O	O	O
tous	tout	PRON	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Le	le	DET	O	O	O
rajah	rajah	NOUN	O	O	O
mort	mort	ADJ	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Banks	banks	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
équipage	équipage	NOUN	O	O	O
racheté	racheter	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
ai	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
eu	avoir	VERB	O	O	O
le	le	DET	O	O	O
courage	courage	NOUN	O	O	O
de	de	ADP	O	O	O
détruire	détruire	VERB	O	O	O
mon	mon	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
restituer	restituer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
locomotive	locomotive	NOUN	O	O	O
sa	son	DET	O	O	O
forme	forme	NOUN	O	O	O
ordinaire	ordinaire	ADJ	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
mille	mille	NUM	O	O	O
fois	fois	NOUN	O	O	O
bien	bien	ADV	O	O	O
fait	faire	VERB	O	O	O
!	!	PUNCT	O	O	O

répliqua	répliquer	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
est	être	AUX	O	O	O
superbe	superbe	ADJ	O	O	O
,	,	PUNCT	O	O	O
notre	notre	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
,	,	PUNCT	O	O	O
superbe	superbe	ADJ	O	O	O
!	!	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
quel	quel	DET	O	O	O
effet	effet	NOUN	O	O	O
nous	nous	PRON	O	O	O
ferons	faire	VERB	O	O	O
avec	avec	ADP	O	O	O
ce	ce	DET	O	O	O
gigantesque	gigantesque	ADJ	O	O	O
animal	animal	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsqu'	lorsque	SCONJ	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
promènera	promener	VERB	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
des	de	ADP	O	O	O
plaines	plaine	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
les	le	DET	O	O	O
jungles	jungle	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Indoustan	indoustan	PROPN	O	O	O
!	!	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
une	un	DET	O	O	O
idée	idée	NOUN	O	O	O
de	de	ADP	O	O	O
rajah	rajah	NOUN	O	O	O
!	!	PUNCT	O	O	O

Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
cette	ce	DET	O	O	O
idée	idée	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
la	le	PRON	O	O	O
mettrons	mettre	VERB	O	O	O
à	à	ADP	O	O	O
profit	profit	NOUN	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
colonel	colonel	NOUN	O	O	O
?	?	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Le	le	DET	O	O	O
colonel	colonel	NOUN	O	O	O
Munro	munro	PROPN	O	O	O
avait	avoir	AUX	O	O	O
presque	presque	ADV	O	O	O
souri	sourire	VERB	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
l'	le	DET	O	O	O
équivalent	équivalent	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
approbation	approbation	NOUN	O	O	O
complète	complet	ADJ	O	O	O
,	,	PUNCT	O	O	O
donnée	donner	VERB	O	O	O
par	par	ADP	O	O	O
lui	luire	PRON	O	O	O
aux	à	ADP	O	O	O
paroles	parole	NOUN	O	O	O
du	de	ADP	O	O	O
capitaine	capitaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
voyage	voyage	NOUN	O	O	O
fut	être	AUX	O	O	O
donc	donc	ADV	O	O	O
résolu	résoudre	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
voilà	voilà	VERB	O	O	O
comment	comment	ADV	O	O	O
un	un	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
d'	de	ADP	O	O	O
acier	acier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
animal	animal	NOUN	O	O	O
unique	unique	ADJ	O	O	O
en	en	ADP	O	O	O
son	son	DET	O	O	O
genre	genre	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Léviathan	léviathan	PROPN	O	O	O
artificiel	artificiel	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	PRON	O	O	O
fut	être	AUX	O	O	O
réduit	réduire	VERB	O	O	O
à	à	ADP	O	O	O
traîner	traîner	VERB	O	O	O
la	le	DET	O	O	O
demeure	demeure	NOUN	O	O	O
roulante	roulant	ADJ	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
Anglais	anglais	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
lieu	lieu	NOUN	O	O	O
de	de	ADP	O	O	O
promener	promener	VERB	O	O	O
dans	dans	ADP	O	O	O
toute	tout	ADJ	O	O	O
sa	son	DET	O	O	O
pompe	pompe	NOUN	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
plus	plus	ADV	O	O	O
opulents	opulent	ADJ	O	O	O
rajahs	rajah	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
péninsule	péninsule	NOUN	O	O	O
indienne	indien	ADJ	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
est	être	AUX	O	O	O
disposée	disposer	VERB	O	O	O
cette	ce	DET	O	O	O
locomotive	locomotive	NOUN	O	O	O
routière	routier	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
Banks	banks	PROPN	O	O	O
avait	avoir	AUX	O	O	O
ingénieusement	ingénieusement	ADV	O	O	O
apporté	apporter	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
perfectionnements	perfectionnement	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
science	science	NOUN	O	O	O
moderne	moderne	ADJ	O	O	O
?	?	PUNCT	O	O	O

Le	le	PRON	O	O	O
voici	voici	VERB	O	O	O
:	:	PUNCT	O	O	O

Entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
quatre	quatre	NUM	O	O	O
roues	roue	NOUN	O	O	O
s'	se	PRON	O	O	O
allonge	allonger	VERB	O	O	O
l'	le	DET	O	O	O
ensemble	ensemble	NOUN	O	O	O
du	de	ADP	O	O	O
mécanisme	mécanisme	NOUN	O	O	O
,	,	PUNCT	O	O	O
cylindres	cylindre	NOUN	O	O	O
,	,	PUNCT	O	O	O
bielles	bielle	NOUN	O	O	O
,	,	PUNCT	O	O	O
tiroirs	tiroir	NOUN	O	O	O
,	,	PUNCT	O	O	O
pompe	pompe	NOUN	O	O	O
d'	de	ADP	O	O	O
alimentation	alimentation	NOUN	O	O	O
,	,	PUNCT	O	O	O
excentriques	excentrique	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
recouvre	recouvrir	VERB	O	O	O
le	le	DET	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
chaudière	chaudière	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
chaudière	chaudière	NOUN	O	O	O
tubulaire	tubulaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
retour	retour	NOUN	O	O	O
de	de	ADP	O	O	O
flammes	flamme	NOUN	O	O	O
,	,	PUNCT	O	O	O
offre	offrir	VERB	O	O	O
soixante	soixante	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
carrés	carré	ADJ	O	O	O
de	de	ADP	O	O	O
surface	surface	NOUN	O	O	O
de	de	ADP	O	O	O
chauffe	chauffe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
entièrement	entièrement	ADV	O	O	O
contenue	contenir	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
partie	partie	NOUN	O	O	O
antérieure	antérieur	ADJ	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
de	de	ADP	O	O	O
tôle	tôle	NOUN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
partie	partie	NOUN	O	O	O
postérieure	postérieur	ADJ	O	O	O
recouvre	recouvrir	VERB	O	O	O
le	le	DET	O	O	O
tender	tender	NOUN	O	O	O
,	,	PUNCT	O	O	O
destiné	destiner	VERB	O	O	O
à	à	ADP	O	O	O
porter	porter	VERB	O	O	O
l'	le	DET	O	O	O
eau	eau	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
combustible	combustible	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
chaudière	chaudière	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
tender	tender	NOUN	O	O	O
,	,	PUNCT	O	O	O
tous	tout	ADJ	O	O	O
deux	deux	PRON	O	O	O
montés	monter	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
truk	truk	NOUN	O	O	O
,	,	PUNCT	O	O	O
sont	être	AUX	O	O	O
séparés	séparer	VERB	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
intervalle	intervalle	NOUN	O	O	O
,	,	PUNCT	O	O	O
laissé	laisser	VERB	O	O	O
libre	libre	ADJ	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
service	service	NOUN	O	O	O
du	de	ADP	O	O	O
chauffeur	chauffeur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
mécanicien	mécanicien	NOUN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
tient	tenir	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
tourelle	tourelle	NOUN	O	O	O
,	,	PUNCT	O	O	O
construite	construire	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
épreuve	épreuve	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
balle	balle	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
surmonte	surmonter	VERB	O	O	O
le	le	DET	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
animal	animal	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
cas	cas	NOUN	O	O	O
de	de	ADP	O	O	O
sérieuse	sérieux	ADJ	O	O	O
attaque	attaque	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADJ	O	O	O
notre	notre	DET	O	O	O
monde	monde	NOUN	O	O	O
pourra	pouvoir	VERB	O	O	O
chercher	chercher	VERB	O	O	O
refuge	refuge	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sous	sou	ADP	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
du	de	ADP	O	O	O
mécanicien	mécanicien	NOUN	O	O	O
se	se	PRON	O	O	O
trouvent	trouver	VERB	O	O	O
les	le	DET	O	O	O
soupapes	soupape	NOUN	O	O	O
de	de	ADP	O	O	O
sûreté	sûreté	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
manomètre	manomètre	NOUN	O	O	O
indiquant	indiquer	VERB	O	O	O
la	le	DET	O	O	O
tension	tension	NOUN	O	O	O
du	de	ADP	O	O	O
fluide	fluide	NOUN	O	O	O
;	;	PUNCT	O	O	O

sous	sou	ADP	O	O	O
sa	son	DET	O	O	O
main	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
régulateur	régulateur	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
levier	levier	NOUN	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
servent	servir	VERB	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
à	à	ADP	O	O	O
régler	régler	VERB	O	O	O
l'	le	DET	O	O	O
introduction	introduction	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
vapeur	vapeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
autre	autre	PRON	O	O	O
à	à	ADP	O	O	O
manoeuvrer	manoeuvrer	VERB	O	O	O
les	le	DET	O	O	O
tiroirs	tiroir	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
conséquent	conséquent	NOUN	O	O	O
à	à	ADP	O	O	O
provoquer	provoquer	VERB	O	O	O
la	le	DET	O	O	O
marche	marche	NOUN	O	O	O
avant	avant	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
arrière	arrière	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
cette	ce	DET	O	O	O
tourelle	tourelle	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
d'	de	DET	O	O	O
épais	épais	ADJ	O	O	O
verres	verre	NOUN	O	O	O
lenticulaires	lenticulaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
disposés	disposer	VERB	O	O	O
ad	ad	ADP	O	O	O
hoc	hoc	NOUN	O	O	O
dans	dans	ADP	O	O	O
d'	de	DET	O	O	O
étroites	étroit	ADJ	O	O	O
embrasures	embrasure	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
observer	observer	VERB	O	O	O
la	le	DET	O	O	O
route	route	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
développe	développer	VERB	O	O	O
devant	devant	ADP	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
une	un	DET	O	O	O
pédale	pédale	NOUN	O	O	O
lui	luire	PRON	O	O	O
permet	permettre	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
modifiant	modifier	VERB	O	O	O
l'	le	DET	O	O	O
angle	angle	NOUN	O	O	O
des	de	ADP	O	O	O
roues	roue	NOUN	O	O	O
antérieures	antérieur	ADJ	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
en	en	PRON	O	O	O
suivre	suivre	VERB	O	O	O
les	le	DET	O	O	O
courbes	courbe	NOUN	O	O	O
,	,	PUNCT	O	O	O
quelles	quelle	ADJ	O	O	O
qu'	que	PRON	O	O	O
elles	lui	PRON	O	O	O
soient	être	AUX	O	O	O
.	.	PUNCT	O	O	O

Des	un	DET	O	O	O
ressorts	ressort	NOUN	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
meilleur	meilleur	ADJ	O	O	O
acier	acier	NOUN	O	O	O
,	,	PUNCT	O	O	O
fixés	fixer	VERB	O	O	O
aux	à	ADP	O	O	O
essieux	essieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
supportent	supporter	VERB	O	O	O
la	le	DET	O	O	O
chaudière	chaudière	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	PRON	O	O	O
tender	tender	VERB	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
manière	manière	NOUN	O	O	O
à	à	ADP	O	O	O
amortir	amortir	VERB	O	O	O
les	le	DET	O	O	O
secousses	secousse	NOUN	O	O	O
causées	causer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
inégalités	inégalité	NOUN	O	O	O
du	de	ADP	O	O	O
sol	sol	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
aux	aux	DET	O	O	O
roues	roue	NOUN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
solidité	solidité	NOUN	O	O	O
à	à	ADP	O	O	O
toute	tout	DET	O	O	O
épreuve	épreuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
elles	lui	PRON	O	O	O
sont	être	AUX	O	O	O
rayées	rayer	VERB	O	O	O
à	à	ADP	O	O	O
leurs	leur	DET	O	O	O
jantes	jante	NOUN	O	O	O
,	,	PUNCT	O	O	O
afin	afin	ADV	O	O	O
de	de	ADP	O	O	O
pouvoir	pouvoir	VERB	O	O	O
mordre	mordre	VERB	O	O	O
le	le	DET	O	O	O
terrain	terrain	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
empêche	empêcher	VERB	O	O	O
de	de	ADP	O	O	O
«	«	PUNCT	O	O	O
patiner	patiner	VERB	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Ainsi	ainsi	ADV	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
dit	dire	VERB	O	O	O
Banks	banks	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
nominale	nominal	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
est	être	AUX	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	NUM	O	O	O
vingts	vingts	NUM	O	O	O
chevaux	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
on	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
en	en	PRON	O	O	O
obtenir	obtenir	VERB	O	O	O
cent	cent	DET	O	O	O
cinquante	cinquante	NUM	O	O	O
effectifs	effectif	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
crainte	crainte	NOUN	O	O	O
de	de	ADP	O	O	O
provoquer	provoquer	VERB	O	O	O
aucune	aucun	DET	O	O	O
explosion	explosion	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
machine	machine	NOUN	O	O	O
,	,	PUNCT	O	O	O
combinée	combiner	VERB	O	O	O
suivant	suivant	ADP	O	O	O
les	le	DET	O	O	O
principes	principe	NOUN	O	O	O
du	de	ADP	O	O	O
«	«	PUNCT	O	O	O
système	système	NOUN	O	O	O
Field	field	PROPN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
est	être	AUX	O	O	O
à	à	ADP	O	O	O
double	double	ADJ	O	O	O
cylindre	cylindre	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
détente	détente	NOUN	O	O	O
variable	variable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
boîte	boîte	NOUN	O	O	O
hermétiquement	hermétiquement	ADV	O	O	O
close	clos	ADJ	O	O	O
enveloppe	envelopper	VERB	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
mécanisme	mécanisme	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
manière	manière	NOUN	O	O	O
à	à	ADP	O	O	O
le	le	PRON	O	O	O
soustraire	soustraire	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
poussière	poussière	NOUN	O	O	O
des	de	ADP	O	O	O
routes	route	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
altérerait	altérer	VERB	O	O	O
rapidement	rapidement	ADV	O	O	O
les	le	DET	O	O	O
organes	organe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
extrême	extrême	ADJ	O	O	O
perfectionnement	perfectionnement	NOUN	O	O	O
consiste	consister	VERB	O	O	O
surtout	surtout	ADV	O	O	O
en	en	ADP	O	O	O
ceci	ceci	PRON	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
dépense	dépense	VERB	O	O	O
peu	peu	ADV	O	O	O
et	et	CCONJ	O	O	O
produit	produire	VERB	O	O	O
beaucoup	beaucoup	ADV	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
jamais	jamais	ADV	O	O	O
la	le	DET	O	O	O
dépense	dépense	NOUN	O	O	O
moyenne	moyen	ADJ	O	O	O
,	,	PUNCT	O	O	O
comparée	comparer	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
effet	effet	NOUN	O	O	O
utilisé	utiliser	VERB	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
été	être	AUX	O	O	O
si	si	ADV	O	O	O
bien	bien	ADV	O	O	O
ménagée	ménager	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
chauffe	chauffe	VERB	O	O	O
au	au	ADP	O	O	O
