I	i	X	O	O	O
!	!	PUNCT	O	O	O

Je	je	PRON	O	O	O
la	le	PRON	O	O	O
suivais	suivre	VERB	O	O	O
,	,	PUNCT	O	O	O
ébloui	éblouir	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
beauté	beauté	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
atmosphère	atmosphère	NOUN	O	O	O
,	,	PUNCT	O	O	O
émerveillé	émerveiller	VERB	O	O	O
de	de	ADP	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
entendais	entendre	VERB	O	O	O
et	et	CCONJ	O	O	O
voyais	voir	VERB	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
allée	allée	NOUN	O	O	O
de	de	ADP	O	O	O
blancs	blanc	NOUN	O	O	O
lilas	lilas	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
étions	être	VERB	O	O	O
à	à	ADP	O	O	O
chaque	chaque	DET	O	O	O
instant	instant	NOUN	O	O	O
croisés	croiser	VERB	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
passants	passant	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
des	un	DET	O	O	O
passantes	passant	NOUN	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
groupes	groupe	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
isolés	isolé	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
plupart	plupart	NOUN	O	O	O
à	à	ADP	O	O	O
pied	pied	NOUN	O	O	O
,	,	PUNCT	O	O	O
plusieurs	plusieurs	PRON	O	O	O
aussi	aussi	ADV	O	O	O
à	à	ADP	O	O	O
cheval	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
bicyclette	bicyclette	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
en	en	ADP	O	O	O
auto	auto	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
véhicule	véhicule	NOUN	O	O	O
à	à	ADP	O	O	O
traction	traction	NOUN	O	O	O
animale	animal	ADJ	O	O	O
—	—	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
voiture	voiture	NOUN	O	O	O
—	—	PUNCT	O	O	O
semblait	sembler	VERB	O	O	O
absolument	absolument	ADV	O	O	O
hors	hors	ADP	O	O	O
d'	de	ADP	O	O	O
usage	usage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
si	si	SCONJ	O	O	O
le	le	DET	O	O	O
cavalier	cavalier	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
la	le	DET	O	O	O
cavalière	cavalier	NOUN	O	O	O
(	(	PUNCT	O	O	O
car	car	CCONJ	O	O	O
deux	deux	NUM	O	O	O
femmes	femme	NOUN	O	O	O
à	à	ADP	O	O	O
cheval	cheval	NOUN	O	O	O
nous	nous	PRON	O	O	O
dépassèrent	dépasser	VERB	O	O	O
)	)	PUNCT	O	O	O
ressemblaient	ressembler	VERB	O	O	O
—	—	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
l'	le	DET	O	O	O
élégance	élégance	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
éclat	éclat	NOUN	O	O	O
des	de	ADP	O	O	O
costumes	costume	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
clarté	clarté	NOUN	O	O	O
sereine	serein	ADJ	O	O	O
des	de	ADP	O	O	O
physionomies	physionomie	NOUN	O	O	O
—	—	PUNCT	O	O	O
aux	à	ADP	O	O	O
cavalières	cavalier	NOUN	O	O	O
et	et	CCONJ	O	O	O
aux	à	ADP	O	O	O
cavaliers	cavalier	NOUN	O	O	O
des	de	ADP	O	O	O
contrées	contrée	NOUN	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
avais	avoir	AUX	O	O	O
fréquentées	fréquenter	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
était	être	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
des	de	ADP	O	O	O
voyageurs	voyageur	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
voyageuses	voyageur	NOUN	O	O	O
en	en	ADP	O	O	O
cyclette	cyclette	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
en	en	ADP	O	O	O
auto	auto	NOUN	O	O	O

.	.	PUNCT	O	O	O

Leurs	leur	DET	O	O	O
véhicules	véhicule	NOUN	O	O	O
étaient	être	AUX	O	O	O
de	de	ADP	O	O	O
beaucoup	beaucoup	ADV	O	O	O
plus	plus	ADV	O	O	O
artistiques	artistique	ADJ	O	O	O
,	,	PUNCT	O	O	O
légers	léger	ADJ	O	O	O
et	et	CCONJ	O	O	O
aériens	aérien	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
nos	notre	DET	O	O	O
lourdes	lourd	ADJ	O	O	O
machines	machine	NOUN	O	O	O
de	de	ADP	O	O	O
mêmes	même	ADJ	O	O	O
noms	nom	NOUN	O	O	O

.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
cyclettes	cyclette	NOUN	O	O	O
iliennes	ilienne	ADJ	O	O	O
étaient	être	AUX	O	O	O
électriques	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
fuyaient	fuir	VERB	O	O	O
sans	sans	ADP	O	O	O
mouvement	mouvement	NOUN	O	O	O
apparent	apparent	ADJ	O	O	O
du	de	ADP	O	O	O
pied	pied	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
affectaient	affecter	VERB	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
aussi	aussi	ADV	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
instruments	instrument	NOUN	O	O	O
de	de	ADP	O	O	O
locomotion	locomotion	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
formes	forme	NOUN	O	O	O
animales	animal	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
général	général	ADJ	O	O	O
des	un	DET	O	O	O
formes	forme	NOUN	O	O	O
d'	de	ADP	O	O	O
oiseaux	oiseau	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
insectes	insecte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
ailes	aile	NOUN	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
étaient	être	AUX	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
simples	simple	ADJ	O	O	O
ornements	ornement	NOUN	O	O	O
:	:	PUNCT	O	O	O
deux	deux	NUM	O	O	O
cyclettes	cyclette	NOUN	O	O	O
et	et	CCONJ	O	O	O
une	un	DET	O	O	O
auto	auto	NOUN	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
quittèrent	quitter	VERB	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
sous	sou	ADP	O	O	O
nos	notre	DET	O	O	O
yeux	oeil	NOUN	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
enlevèrent	enlever	VERB	O	O	O
en	en	ADP	O	O	O
l'	le	DET	O	O	O
air	air	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
ailes	aile	NOUN	O	O	O
étendues	étendu	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ces	ce	DET	O	O	O
évolutions	évolution	NOUN	O	O	O
s'	se	PRON	O	O	O
accomplissaient	accomplir	VERB	O	O	O
toujours	toujours	ADV	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
limpide	limpide	ADJ	O	O	O
silence	silence	NOUN	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
percevait	percevoir	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
froufrou	froufrou	NOUN	O	O	O
de	de	ADP	O	O	O
vol	vol	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
bien	bien	ADV	O	O	O
de	de	DET	O	O	O
joyeux	joyeux	ADJ	O	O	O
accents	accent	NOUN	O	O	O
de	de	ADP	O	O	O
voix	voix	NOUN	O	O	O
.	.	PUNCT	O	O	O

MOI	moi	PROPN	O	O	O

Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
surpris	surprendre	VERB	O	O	O
de	de	ADP	O	O	O
trouver	trouver	VERB	O	O	O
ici	ici	ADV	O	O	O
des	un	DET	O	O	O
cavalières	cavalier	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
cavaliers	cavalier	NOUN	O	O	O
vulgaires	vulgaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
je	je	PRON	O	O	O
l'	le	PRON	O	O	O
ai	avoir	AUX	O	O	O
été	être	AUX	O	O	O
de	de	ADP	O	O	O
trouver	trouver	VERB	O	O	O
de	de	DET	O	O	O
simples	simple	ADJ	O	O	O
barques	barque	NOUN	O	O	O
de	de	ADP	O	O	O
mer	mer	NOUN	O	O	O
comme	comme	ADP	O	O	O
celle	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
m'	me	PRON	O	O	O
a	avoir	AUX	O	O	O
amené	amener	VERB	O	O	O
ici	ici	ADV	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
ILIENNE	ilienne	PROPN	O	O	O

Pourquoi	pourquoi	ADV	O	O	O
voulez	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
frère	frère	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
proscrivions	proscrire	VERB	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
simple	simple	ADJ	O	O	O
,	,	PUNCT	O	O	O
agréable	agréable	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
nuit	nuire	VERB	O	O	O
à	à	ADP	O	O	O
quiconque	quiconque	PRON	O	O	O
,	,	PUNCT	O	O	O
homme	homme	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
bête	bête	ADJ	O	O	O
?	?	PUNCT	O	O	O

Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
manque	manque	VERB	O	O	O
pas	pas	ADV	O	O	O
d'	de	ADP	O	O	O
Iliens	ilien	NOUN	O	O	O
qui	qui	PRON	O	O	O
préfèrent	préférer	VERB	O	O	O
le	le	DET	O	O	O
cheval	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
âne	âne	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
le	le	DET	O	O	O
boeuf	boeuf	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
aéro	aéro	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
bon	bon	ADJ	O	O	O
Chrisnore	chrisnore	PROPN	O	O	O
déteste	détester	VERB	O	O	O
tout	tout	DET	O	O	O
vaisseau	vaisseau	NOUN	O	O	O
mécanique	mécanique	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
électrique	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
adore	adorer	VERB	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
contraire	contraire	NOUN	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
gros	gros	ADJ	O	O	O
canots	canot	NOUN	O	O	O
de	de	ADP	O	O	O
mer	mer	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
prend	prendre	VERB	O	O	O
le	le	DET	O	O	O
service	service	NOUN	O	O	O
du	de	ADP	O	O	O
bac	bac	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
étrangers	étranger	NOUN	O	O	O
doivent	devoir	VERB	O	O	O
en	en	PRON	O	O	O
passer	passer	VERB	O	O	O
par	par	ADP	O	O	O
sa	son	DET	O	O	O
fantaisie	fantaisie	NOUN	O	O	O
.	.	PUNCT	O	O	O

II	ii	PUNCT	O	O	O

PREMIERS	premier	ADJ	O	O	O
CHAUMES	chaume	NOUN	O	O	O
ET	et	CCONJ	O	O	O
CAPITULES	capitule	NOUN	O	O	O

ENFIN	enfin	ADV	O	O	O
une	un	DET	O	O	O
maison	maison	NOUN	O	O	O
!	!	PUNCT	O	O	O

Quelle	quel	DET	O	O	O
maison	maison	NOUN	O	O	O
!	!	PUNCT	O	O	O

Un	un	DET	O	O	O
chaume	chaume	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
humble	humble	ADJ	O	O	O
chaume	chaume	NOUN	O	O	O
!	!	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
deux	deux	NUM	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
trois	trois	NUM	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
dos	dos	NOUN	O	O	O
d'	de	ADP	O	O	O
âne	âne	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
route	route	NOUN	O	O	O
,	,	PUNCT	O	O	O
dix	dix	NUM	O	O	O
,	,	PUNCT	O	O	O
cent	cent	NUM	O	O	O
,	,	PUNCT	O	O	O
mille	mille	NUM	O	O	O
chaumes	chaume	NOUN	O	O	O
épars	épars	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
groupés	groupé	ADJ	O	O	O
en	en	ADP	O	O	O
hameaux	hameau	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
des	un	DET	O	O	O
plaines	plaine	NOUN	O	O	O
;	;	PUNCT	O	O	O
aux	à	ADP	O	O	O
flancs	flanc	NOUN	O	O	O
de	de	ADP	O	O	O
montagnes	montagne	NOUN	O	O	O
;	;	PUNCT	O	O	O

au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
vallons	vallon	NOUN	O	O	O
;	;	PUNCT	O	O	O

sur	sur	ADP	O	O	O
des	un	DET	O	O	O
crêtes	crête	NOUN	O	O	O
rocheuses	rocheux	ADJ	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
dunes	dune	NOUN	O	O	O
.	.	PUNCT	O	O	O

Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
de	de	DET	O	O	O
gaies	gai	ADJ	O	O	O
maisonnettes	maisonnette	NOUN	O	O	O
,	,	PUNCT	O	O	O
coiffées	coiffer	VERB	O	O	O
de	de	ADP	O	O	O
toisons	toison	NOUN	O	O	O
fauves	fauve	ADJ	O	O	O
,	,	PUNCT	O	O	O
joaillées	joailler	VERB	O	O	O
de	de	ADP	O	O	O
coquelicots	coquelicot	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
chemises	chemise	NOUN	O	O	O
blanches	blanc	ADJ	O	O	O
se	se	PRON	O	O	O
brodaient	broder	VERB	O	O	O
de	de	ADP	O	O	O
passe	passe	NOUN	O	O	O
-	-	NOUN	O	O	O
roses	rose	NOUN	O	O	O
pyramidales	pyramidal	ADJ	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
claironnades	claironnade	NOUN	O	O	O
multicolores	multicolore	ADJ	O	O	O
de	de	ADP	O	O	O
pétunias	pétunia	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
plus	plus	ADV	O	O	O
proche	proche	ADJ	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
chaumières	chaumière	NOUN	O	O	O
était	être	AUX	O	O	O
fort	fort	ADV	O	O	O
en	en	ADP	O	O	O
retrait	retrait	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Allée	allée	NOUN	O	O	O
des	de	ADP	O	O	O
Lilas	lilas	NOUN	O	O	O
Blancs	blanc	ADJ	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	VERB	O	O	O
point	point	NOUN	O	O	O
d'	de	DET	O	O	O
étage	étage	NOUN	O	O	O
sous	sou	ADP	O	O	O
ses	son	DET	O	O	O
auvents	auvent	NOUN	O	O	O
coupés	couper	VERB	O	O	O
de	de	ADP	O	O	O
plusieurs	plusieurs	DET	O	O	O
niches	niche	NOUN	O	O	O
aux	à	ADP	O	O	O
lanternes	lanterne	NOUN	O	O	O
de	de	ADP	O	O	O
verre	verre	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
cristal	cristal	NOUN	O	O	O
,	,	PUNCT	O	O	O
figurant	figurer	VERB	O	O	O
des	un	DET	O	O	O
fenêtres	fenêtre	NOUN	O	O	O
de	de	ADP	O	O	O
grenier	grenier	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
mansarde	mansarde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
comptait	compter	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
long	long	ADJ	O	O	O
rez	rez	NOUN	O	O	O
-	-	NOUN	O	O	O
dechaussée	dechaussée	NOUN	O	O	O
à	à	ADP	O	O	O
fenêtres	fenêtre	NOUN	O	O	O
et	et	CCONJ	O	O	O
portes	porte	NOUN	O	O	O
vastes	vaste	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
rotonde	rotonde	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
encadrées	encadrer	VERB	O	O	O
de	de	ADP	O	O	O
plantes	plante	NOUN	O	O	O
grimpantes	grimpant	ADJ	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
capucines	capucine	NOUN	O	O	O
rouges	rouge	ADJ	O	O	O
et	et	CCONJ	O	O	O
jaunes	jaune	ADJ	O	O	O
répondaient	répondre	VERB	O	O	O
partout	partout	ADV	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
coquelicots	coquelicot	NOUN	O	O	O
qui	qui	PRON	O	O	O
chantaient	chanter	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
or	or	NOUN	O	O	O
sombre	sombre	ADJ	O	O	O
du	de	ADP	O	O	O
chaume	chaume	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
coquelicots	coquelicot	NOUN	O	O	O
et	et	CCONJ	O	O	O
capucines	capucine	NOUN	O	O	O
en	en	PRON	O	O	O
appelaient	appeler	VERB	O	O	O
allégrement	allégrement	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
azur	azur	NOUN	O	O	O
du	de	ADP	O	O	O
ciel	ciel	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
celui	celui	PRON	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mer	mer	NOUN	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
découvrait	découvrir	VERB	O	O	O
par	par	ADP	O	O	O
-	-	ADP	O	O	O
dessus	dessus	PRON	O	O	O
l'	le	DET	O	O	O
or	or	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
bronze	bronze	NOUN	O	O	O
généreux	généreux	ADJ	O	O	O
des	de	ADP	O	O	O
ajoncs	ajonc	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
côte	côte	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
ILIENNE	ilienne	PROPN	O	O	O

Voilà	voilà	VERB	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
dire	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
frère	frère	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
pays	pays	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
seule	seul	ADJ	O	O	O
loi	loi	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
souffre	souffrir	VERB	O	O	O
aucune	aucun	DET	O	O	O
exception	exception	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
type	type	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
habitations	habitation	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
jugeons	juger	VERB	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
convenable	convenable	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
;	;	PUNCT	O	O	O

des	un	DET	O	O	O
chaumières	chaumière	NOUN	O	O	O
en	en	ADP	O	O	O
torchis	torchis	NOUN	O	O	O
comme	comme	ADP	O	O	O
au	au	ADP	O	O	O
haut	haut	ADJ	O	O	O
Moyen	moyen	ADJ	O	O	O
Age	age	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
trouverez	trouver	VERB	O	O	O
aussi	aussi	ADV	O	O	O
aux	à	ADP	O	O	O
Iles	ile	NOUN	O	O	O
des	un	DET	O	O	O
maisons	maison	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
palais	palais	NOUN	O	O	O
de	de	ADP	O	O	O
béton	béton	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
édifices	édifice	NOUN	O	O	O
de	de	ADP	O	O	O
carton	carton	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
or	or	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
croyez	croire	VERB	O	O	O
pas	pas	ADV	O	O	O
que	que	SCONJ	O	O	O
ces	ce	DET	O	O	O
chaumières	chaumière	NOUN	O	O	O
soient	être	AUX	O	O	O
des	un	DET	O	O	O
logis	logis	NOUN	O	O	O
de	de	ADP	O	O	O
pauvres	pauvre	ADJ	O	O	O
gens	gens	NOUN	O	O	O
.	.	PUNCT	O	O	O

Moi	moi	ADV	O	O	O

Je	je	PRON	O	O	O
sais	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
soeur	soeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
point	point	ADV	O	O	O
de	de	DET	O	O	O
pauvres	pauvre	ADJ	O	O	O
parmi	parmi	ADP	O	O	O
vous	vous	PRON	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
ILIENNE	ilienne	PROPN	O	O	O

Ni	ni	CCONJ	O	O	O
pauvres	pauvre	ADJ	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
riches	riche	ADJ	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
tous	tout	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fois	fois	NOUN	O	O	O
riches	riche	ADJ	O	O	O
et	et	CCONJ	O	O	O
pauvres	pauvre	ADJ	O	O	O
,	,	PUNCT	O	O	O
puisque	puisque	SCONJ	O	O	O
nous	nous	PRON	O	O	O
possédant	posséder	VERB	O	O	O
vraiment	vraiment	ADV	O	O	O
rien	rien	PRON	O	O	O
à	à	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	VERB	O	O	O
la	le	DET	O	O	O
libre	libre	ADJ	O	O	O
jouissance	jouissance	NOUN	O	O	O
de	de	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
trésors	trésor	NOUN	O	O	O
...	...	PUNCT	O	O	O

Moi	moi	ADV	O	O	O

Pénétrer	pénétrer	VERB	O	O	O
le	le	DET	O	O	O
secret	secret	NOUN	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
administration	administration	NOUN	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
soeur	soeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
procédure	procédure	NOUN	O	O	O
juridique	juridique	ADJ	O	O	O

,	,	PUNCT	O	O	O
doit	devoir	VERB	O	O	O
être	être	AUX	O	O	O
une	un	DET	O	O	O
étude	étude	NOUN	O	O	O
bien	bien	ADV	O	O	O
curieuse	curieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
ILIENNE	ilienne	PROPN	O	O	O

Ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
mettez	mettre	VERB	O	O	O
point	point	ADV	O	O	O
en	en	ADP	O	O	O
quête	quête	NOUN	O	O	O
de	de	ADP	O	O	O
gros	gros	ADJ	O	O	O
livres	livre	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
de	de	ADP	O	O	O
gros	gros	ADJ	O	O	O
messieurs	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
frère	frère	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
loi	loi	NOUN	O	O	O
régnant	régner	VERB	O	O	O
sur	sur	ADP	O	O	O
ces	ce	DET	O	O	O
îles	île	NOUN	O	O	O
,	,	PUNCT	O	O	O
souverainement	souverainement	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
obéie	obéir	VERB	O	O	O
strictement	strictement	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
