Ceci	ceci	PRON	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
assez	assez	ADV	O	O	O
difficile	difficile	ADJ	O	O	O
d'	de	ADP	O	O	O
imaginer	imaginer	VERB	O	O	O
d'	de	ADP	O	O	O
où	où	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
venir	venir	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
solitudes	solitude	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
toundra	toundrer	VERB	O	O	O
le	le	DET	O	O	O
vent	vent	NOUN	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
soufflerait	souffler	VERB	O	O	O
une	un	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
lubie	lubie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
premiers	premier	ADJ	O	O	O
événements	événement	NOUN	O	O	O
semblèrent	sembler	VERB	O	O	O
justifier	justifier	VERB	O	O	O
ces	ce	DET	O	O	O
prévisions	prévision	NOUN	O	O	O
optimistes	optimiste	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dès	dès	ADP	O	O	O
le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
arrivée	arrivée	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
commençâmes	commencer	VERB	O	O	O
à	à	ADP	O	O	O
dresser	dresser	VERB	O	O	O
le	le	DET	O	O	O
hangar	hangar	NOUN	O	O	O
portatif	portatif	ADJ	O	O	O
où	où	PRON	O	O	O
nous	nous	PRON	O	O	O
devions	devoir	VERB	O	O	O
abriter	abriter	VERB	O	O	O
notre	notre	DET	O	O	O
aéronef	aéronef	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
remonter	remonter	VERB	O	O	O
celle	celui	PRON	O	O	O
-	-	PUNCT	O	O	O
ci	ci	PRON	O	O	O
pièce	pièce	VERB	O	O	O
par	par	ADP	O	O	O
pièce	pièce	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	VERB	O	O	O
tout	tout	ADV	O	O	O
cela	celer	PRON	O	O	O
malgré	malgré	ADP	O	O	O
les	le	DET	O	O	O
fatigues	fatigue	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
long	long	ADJ	O	O	O
voyage	voyage	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
fallu	falloir	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
,	,	PUNCT	O	O	O
accomplir	accomplir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
aide	aide	NOUN	O	O	O
d'	de	ADP	O	O	O
inénarrables	inénarrable	NOUN	O	O	O
véhicules	véhicule	NOUN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
meilleurs	meilleur	NOUN	O	O	O
étaient	être	AUX	O	O	O
réservés	réserver	VERB	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
matériaux	matériau	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
appareils	appareil	NOUN	O	O	O
...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Nos	notre	DET	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
avions	avoir	AUX	O	O	O
mis	mettre	VERB	O	O	O
au	au	ADP	O	O	O
courant	courant	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
intentions	intention	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aidèrent	aider	VERB	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
dévouement	dévouement	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
enthousiasme	enthousiasme	NOUN	O	O	O
admirables	admirable	ADJ	O	O	O
:	:	PUNCT	O	O	O
la	le	DET	O	O	O
lutte	lutte	NOUN	O	O	O
raisonnée	raisonnée	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
contre	contre	ADP	O	O	O
la	le	DET	O	O	O
Nature	nature	NOUN	O	O	O
a	avoir	AUX	O	O	O
pris	prendre	VERB	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
apparences	apparence	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
religion	religion	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
coeur	coeur	NOUN	O	O	O
analogue	analogue	ADJ	O	O	O
à	à	ADP	O	O	O
celui	celui	PRON	O	O	O
des	de	ADP	O	O	O
vieux	vieux	ADJ	O	O	O
maçons	maçon	NOUN	O	O	O
constructeurs	constructeur	VERB	O	O	O
de	de	ADP	O	O	O
cathédrales	cathédrale	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
s'	se	PRON	O	O	O
employèrent	employer	VERB	O	O	O
à	à	ADP	O	O	O
établir	établir	VERB	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
qui	qui	PRON	O	O	O
devait	devoir	VERB	O	O	O
dérober	dérober	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
derniers	dernier	ADJ	O	O	O
secrets	secret	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
hôtes	hôte	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
étaient	être	AUX	O	O	O
de	de	ADP	O	O	O
braves	brave	NOUN	O	O	O
gens	gen	ADJ	O	O	O
,	,	PUNCT	O	O	O
merveilleusement	merveilleusement	NOUN	O	O	O
pieux	pieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
ivrognes	ivrogne	ADJ	O	O	O
et	et	CCONJ	O	O	O
simples	simple	ADJ	O	O	O
d'	de	ADP	O	O	O
esprit	esprit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Durant	durer	ADP	O	O	O
les	le	DET	O	O	O
après	après	ADP	O	O	O
-	-	PUNCT	O	O	O
midi	midi	VERB	O	O	O
des	de	ADP	O	O	O
dimanches	dimanche	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
passâmes	passer	VERB	O	O	O
à	à	ADP	O	O	O
Kabarova	kabarova	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
les	le	DET	O	O	O
vîmes	vîme	NOUN	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
direction	direction	NOUN	O	O	O
de	de	ADP	O	O	O
trois	trois	NUM	O	O	O
moines	moine	NOUN	O	O	O
sordides	sordide	ADJ	O	O	O
qui	qui	PRON	O	O	O
desservaient	desservir	VERB	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
pays	pays	NOUN	O	O	O
sauvage	sauvage	NOUN	O	O	O
le	le	DET	O	O	O
culte	culte	NOUN	O	O	O
orthodoxe	orthodoxe	VERB	O	O	O
,	,	PUNCT	O	O	O
exécuter	exécuter	VERB	O	O	O
d'	de	ADP	O	O	O
interminables	interminable	NOUN	O	O	O
processions	procession	NOUN	O	O	O
,	,	PUNCT	O	O	O
durant	durer	ADP	O	O	O
lesquelles	lequel	PRON	O	O	O
leurs	leur	DET	O	O	O
gosiers	gosier	NOUN	O	O	O
bien	bien	ADV	O	O	O
humectés	humecter	ADJ	O	O	O
entonnoient	entonnoier	VERB	O	O	O
d'	de	ADP	O	O	O
ineffables	ineffable	NOUN	O	O	O
cantiques	cantique	ADJ	O	O	O
d'	de	ADP	O	O	O
action	action	NOUN	O	O	O
de	de	ADP	O	O	O
grâce	grâce	NOUN	O	O	O
en	en	ADP	O	O	O
l'	le	DET	O	O	O
honneur	honneur	NOUN	O	O	O
des	de	ADP	O	O	O
icones	icone	NOUN	O	O	O
que	que	SCONJ	O	O	O
des	de	ADP	O	O	O
bras	bras	NOUN	O	O	O
mal	mal	ADV	O	O	O
assurés	assurer	VERB	O	O	O
véhiculaient	véhiculer	ADV	O	O	O
sous	sou	ADP	O	O	O
des	un	DET	O	O	O
dais	dais	NOUN	O	O	O
de	de	ADP	O	O	O
peau	peau	NOUN	O	O	O
de	de	ADP	O	O	O
renne	renne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
population	population	NOUN	O	O	O
du	de	ADP	O	O	O
village	village	NOUN	O	O	O
passait	passer	VERB	O	O	O
de	de	ADP	O	O	O
longues	long	ADJ	O	O	O
heures	heure	NOUN	O	O	O
à	à	ADP	O	O	O
nous	nous	PRON	O	O	O
contempler	contempler	NOUN	O	O	O
;	;	PUNCT	O	O	O
assis	asseoir	VERB	O	O	O
par	par	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
femmes	femme	NOUN	O	O	O
et	et	CCONJ	O	O	O
enfants	enfant	NOUN	O	O	O
nous	nous	PRON	O	O	O
adressaient	adresser	VERB	O	O	O
sans	sans	ADP	O	O	O
répit	répit	NOUN	O	O	O
de	de	ADP	O	O	O
bons	bon	ADJ	O	O	O
sourires	sourire	NOUN	O	O	O
huilés	huiler	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
tartines	tartine	NOUN	O	O	O
de	de	ADP	O	O	O
graisse	graisse	NOUN	O	O	O
de	de	ADP	O	O	O
phoque	phoqu	ADJ	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
engloutissaient	engloutir	ADV	O	O	O
sans	sans	ADP	O	O	O
discontinuer	discontinuer	VERB	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
appétit	appétit	NOUN	O	O	O
tranquille	tranquille	ADJ	O	O	O
et	et	CCONJ	O	O	O
insatiable	insatiable	ADJ	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
interprète	interprèt	ADJ	O	O	O
leur	son	PRON	O	O	O
ayant	avoir	AUX	O	O	O
annoncé	annoncer	VERB	O	O	O
que	que	SCONJ	O	O	O
notre	notre	DET	O	O	O
intention	intention	NOUN	O	O	O
était	être	AUX	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
envoler	envoler	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
airs	air	NOUN	O	O	O
plus	plus	ADV	O	O	O
haut	haut	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
oiseaux	oiseau	NOUN	O	O	O
,	,	PUNCT	O	O	O
leur	son	DET	O	O	O
sympathie	sympathie	NOUN	O	O	O
se	se	PRON	O	O	O
transforma	transformer	VERB	O	O	O
en	en	ADP	O	O	O
une	un	DET	O	O	O
adoration	adoration	NOUN	O	O	O
respectueuse	respectueux	ADJ	O	O	O
et	et	CCONJ	O	O	O
craintive	craintif	ADJ	O	O	O
;	;	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ils	il	PRON	O	O	O
commencèrent	commencer	VERB	O	O	O
alors	alors	ADV	O	O	O
à	à	ADP	O	O	O
murmurer	murmurer	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
de	de	DET	O	O	O
monotones	monotone	ADJ	O	O	O
mélopées	mélopée	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
accompagnaient	accompagner	VERB	O	O	O
en	en	ADP	O	O	O
frappant	frapper	VERB	O	O	O
des	un	DET	O	O	O
mains	main	NOUN	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
sûmes	savoir	VERB	O	O	O
bientôt	bientôt	ADV	O	O	O
être	être	AUX	O	O	O
des	un	DET	O	O	O
chants	chant	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
louange	louange	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
mérites	mérite	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADJ	O	O	O
cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
empêchait	empêcher	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
les	le	PRON	O	O	O
tenir	tenir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
oeil	oeil	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
monter	monter	VERB	O	O	O
la	le	DET	O	O	O
garde	garde	NOUN	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
bidons	bidon	NOUN	O	O	O
d'	de	ADP	O	O	O
essence	essence	NOUN	O	O	O
dont	dont	PRON	O	O	O
ils	il	PRON	O	O	O
auraient	avoir	AUX	O	O	O
bu	boire	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
occasion	occasion	NOUN	O	O	O
,	,	PUNCT	O	O	O
faute	faute	NOUN	O	O	O
de	de	ADP	O	O	O
mieux	mieux	ADV	O	O	O
,	,	PUNCT	O	O	O
quittes	quitte	NOUN	O	O	O
à	à	ADP	O	O	O
redoubler	redoubler	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
suite	suite	NOUN	O	O	O
de	de	ADP	O	O	O
dévotion	dévotion	NOUN	O	O	O
à	à	ADP	O	O	O
notre	notre	DET	O	O	O
endroit	endroit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
hangar	hangar	NOUN	O	O	O
établi	établi	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
semaine	semaine	NOUN	O	O	O
de	de	ADP	O	O	O
travail	travail	NOUN	O	O	O
modéré	modérer	ADJ	O	O	O
devait	devoir	VERB	O	O	O
nous	nous	PRON	O	O	O
suffire	suffire	VERB	O	O	O
pour	pour	ADP	O	O	O
remonter	remonter	VERB	O	O	O
définitivement	définitivement	ADV	O	O	O
le	le	DET	O	O	O
ballon	ballon	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
mon	mon	DET	O	O	O
enthousiasme	enthousiasme	NOUN	O	O	O
croissait	croître	VERB	O	O	O
à	à	ADP	O	O	O
mesure	mesure	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
avançaient	avancer	VERB	O	O	O
les	le	DET	O	O	O
préparatifs	préparatif	NOUN	O	O	O
,	,	PUNCT	O	O	O
Ceintras	ceintras	PROPN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
laissait	laisser	VERB	O	O	O
aller	aller	VERB	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
mélancolie	mélancolie	NOUN	O	O	O
morne	morne	ADJ	O	O	O
;	;	PUNCT	O	O	O
non	non	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
fit	faire	VERB	O	O	O
tous	tout	ADJ	O	O	O
ses	son	DET	O	O	O
efforts	effort	NOUN	O	O	O
pour	pour	ADP	O	O	O
mener	mener	VERB	O	O	O
l'	le	DET	O	O	O
entreprise	entreprise	NOUN	O	O	O
à	à	ADP	O	O	O
bonne	bon	ADJ	O	O	O
fin	fin	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
semblait	sembler	VERB	O	O	O
bien	bien	ADV	O	O	O
plutôt	plutôt	ADV	O	O	O
accomplir	accomplir	VERB	O	O	O
avec	avec	ADP	O	O	O
conscience	conscience	NOUN	O	O	O
et	et	CCONJ	O	O	O
résignation	résignation	NOUN	O	O	O
un	un	DET	O	O	O
devoir	devoir	NOUN	O	O	O
imposé	imposer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
agir	agir	VERB	O	O	O
sous	sou	ADP	O	O	O
l'	le	DET	O	O	O
impulsion	impulsion	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
folie	folie	NOUN	O	O	O
entreprenante	entreprenant	ADJ	O	O	O
et	et	CCONJ	O	O	O
pleine	pleine	NOUN	O	O	O
d'	de	ADP	O	O	O
ivresse	ivresse	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
explorateur	explorateur	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
inventeur	inventeur	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
voit	voir	VERB	O	O	O
arrivé	arriver	VERB	O	O	O
tout	tout	ADV	O	O	O
près	près	ADV	O	O	O
du	de	ADP	O	O	O
but	but	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
loin	loin	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Ceintras	ceintra	NOUN	O	O	O
illuminé	illuminer	VERB	O	O	O
et	et	CCONJ	O	O	O
fervent	ferver	VERB	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
rencontre	rencontre	NOUN	O	O	O
!	!	PUNCT	O	O	O

Des	un	DET	O	O	O
heures	heure	NOUN	O	O	O
durant	durer	ADP	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
restait	rester	VERB	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
donnant	donner	VERB	O	O	O
des	de	ADP	O	O	O
ordres	ordre	NOUN	O	O	O
,	,	PUNCT	O	O	O
examinant	examiner	VERB	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
minutie	minutie	NOUN	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
rassurait	rassurer	VERB	O	O	O
,	,	PUNCT	O	O	O
—	—	DET	O	O	O
car	car	CCONJ	O	O	O
elle	lui	PRON	O	O	O
manifestait	manifester	VERB	O	O	O
son	son	DET	O	O	O
évidente	évidente	NOUN	O	O	O
envie	envi	ADJ	O	O	O
de	de	ADP	O	O	O
réussir	réussir	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	VERB	O	O	O
les	le	DET	O	O	O
moindres	moindre	NOUN	O	O	O
parties	party	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	ADV	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
moments	moment	NOUN	O	O	O
de	de	ADP	O	O	O
repos	repos	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
disait	dire	VERB	O	O	O
rompu	rompre	VERB	O	O	O
de	de	ADP	O	O	O
fatigue	fatigue	NOUN	O	O	O
et	et	CCONJ	O	O	O
dormait	dormir	VERB	O	O	O
aussitôt	aussitôt	ADV	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
feignait	feignait	NOUN	O	O	O
de	de	ADP	O	O	O
dormir	dormir	NOUN	O	O	O
,	,	PUNCT	O	O	O
évitant	éviter	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
toute	tout	DET	O	O	O
conversation	conversation	NOUN	O	O	O
avec	avec	ADP	O	O	O
moi	moi	PRON	O	O	O
.	.	PUNCT	O	O	O

Parfois	parfois	ADV	O	O	O
,	,	PUNCT	O	O	O
pris	prendre	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
légère	léger	ADJ	O	O	O
inquiétude	inquiétude	NOUN	O	O	O
devant	devant	ADP	O	O	O
son	son	DET	O	O	O
air	air	NOUN	O	O	O
découragé	décourager	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
lui	luire	PRON	O	O	O
demandais	demandai	ADJ	O	O	O
en	en	ADP	O	O	O
lui	luire	PRON	O	O	O
montrant	montrer	VERB	O	O	O
le	le	DET	O	O	O
ballon	ballon	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Ça	cela	PRON	O	O	O
marchera	marcher	VERB	O	O	O
?	?	PUNCT	O	O	O

Il	il	PRON	O	O	O
répondait	répondre	VERB	O	O	O
invariablement	invariablement	ADV	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
expression	expression	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PRON	O	O	O
Ça	cela	PRON	O	O	O
doit	devoir	VERB	O	O	O
marcher	marcher	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
cinquième	cinquième	ADJ	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
brusquement	brusquement	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
parut	paraître	VERB	O	O	O
prendre	prendre	VERB	O	O	O
à	à	ADP	O	O	O
tâche	tâche	NOUN	O	O	O
de	de	ADP	O	O	O
retarder	retarder	VERB	O	O	O
le	le	DET	O	O	O
travail	travail	NOUN	O	O	O
des	de	ADP	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
augmentait	augmenter	VERB	O	O	O
les	le	DET	O	O	O
heures	heure	NOUN	O	O	O
de	de	ADP	O	O	O
repos	repos	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
disant	dire	VERB	O	O	O
à	à	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
forces	force	NOUN	O	O	O
;	;	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	DET	O	O	O
harcelais	harceler	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
suppliant	supplier	VERB	O	O	O
de	de	ADP	O	O	O
reprendre	reprendre	VERB	O	O	O
son	son	DET	O	O	O
travail	travail	NOUN	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
rappelant	rappeler	VERB	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
saison	saison	NOUN	O	O	O
s'	se	PRON	O	O	O
avançait	avancer	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
revenait	revenir	VERB	O	O	O
au	au	ADP	O	O	O
chantier	chantier	NOUN	O	O	O
,	,	PUNCT	O	O	O
faisait	faire	VERB	O	O	O
démonter	démonter	VERB	O	O	O
sous	sou	ADP	O	O	O
un	un	DET	O	O	O
prétexte	prétexte	NOUN	O	O	O
futile	futile	ADJ	O	O	O
,	,	PUNCT	O	O	O
quelque	quelque	DET	O	O	O
pièce	pièce	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
fallait	falloir	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
remonter	remonter	VERB	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
notre	notre	DET	O	O	O
ballon	ballon	NOUN	O	O	O
menaçait	menacer	VERB	O	O	O
fort	fort	ADV	O	O	O
de	de	ADP	O	O	O
ressembler	ressembler	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
toile	toile	NOUN	O	O	O
de	de	ADP	O	O	O
Pénélope	pénélope	PROPN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
septième	septième	ADJ	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
demandais	demander	VERB	O	O	O
avec	avec	ADP	O	O	O
anxiété	anxiété	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
allait	aller	VERB	O	O	O
advenir	advenir	VERB	O	O	O
,	,	PUNCT	O	O	O
Ceintras	ceintras	PROPN	O	O	O
,	,	PUNCT	O	O	O
incapable	incapable	NOUN	O	O	O
de	de	ADP	O	O	O
contenir	contenir	VERB	O	O	O
plus	plus	ADV	O	O	O
longtemps	longtemps	ADV	O	O	O
la	le	DET	O	O	O
pensée	pensée	NOUN	O	O	O
qui	qui	PRON	O	O	O
le	le	PRON	O	O	O
rongeait	rongeait	NOUN	O	O	O
,	,	PUNCT	O	O	O
leva	lever	VERB	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tâche	tâche	NOUN	O	O	O
sur	sur	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
penché	pencher	VERB	O	O	O
et	et	CCONJ	O	O	O
me	me	PRON	O	O	O
dit	dire	VERB	O	O	O
brusquement	brusquement	ADV	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Si	si	SCONJ	O	O	O
nous	nous	PRON	O	O	O
remettions	remettre	VERB	O	O	O
l'	le	DET	O	O	O
expédition	expédition	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
an	an	NOUN	O	O	O
prochain	prochain	ADJ	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
le	le	DET	O	O	O
regardai	regardai	NOUN	O	O	O
avec	avec	ADP	O	O	O
stupeur	stupeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
expression	expression	NOUN	O	O	O
,	,	PUNCT	O	O	O
craintive	craintif	ADJ	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
physionomie	physionomie	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
compris	comprendre	VERB	O	O	O
aussitôt	aussitôt	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
