Aujourd	aujourd	ADV	O	O	O
et	et	CCONJ	O	O	O
longue	long	ADJ	O	O	O
,	,	PUNCT	O	O	O
éclatante	éclatant	ADJ	O	O	O
de	de	ADP	O	O	O
blancheur	blancheur	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
voix	voix	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
me	me	PRON	O	O	O
parla	parler	VERB	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
pourtant	pourtant	ADV	O	O	O
pas	pas	ADV	O	O	O
la	le	DET	O	O	O
voix	voix	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
fût	être	AUX	O	O	O
parfaitement	parfaitement	ADV	O	O	O
grave	grave	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
profonde	profond	ADJ	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
chevrotait	chevroter	VERB	O	O	O
pas	pas	ADV	O	O	O
le	le	DET	O	O	O
moindrement	moindrement	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
résonnait	résonner	VERB	O	O	O
au	au	ADP	O	O	O
contraire	contraire	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
force	force	NOUN	O	O	O
très	très	ADV	O	O	O
virile	viril	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
fêlure	fêlure	NOUN	O	O	O
ni	ni	CCONJ	O	O	O
usure	usure	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
aucune	aucun	DET	O	O	O
sorte	sorte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
en	en	PRON	O	O	O
fus	être	AUX	O	O	O
étonné	étonner	VERB	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
moins	moins	ADV	O	O	O
que	que	SCONJ	O	O	O
du	de	ADP	O	O	O
ton	ton	NOUN	O	O	O
bref	bref	ADJ	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
interrogea	interroger	VERB	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
en	en	ADP	O	O	O
ces	ce	DET	O	O	O
termes	terme	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
faites	faire	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
ici	ici	ADV	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
attendais	attendre	VERB	O	O	O
pas	pas	ADV	O	O	O
cette	ce	DET	O	O	O
question	question	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
sembla	sembler	VERB	O	O	O
discourtoise	discourtois	ADJ	O	O	O
,	,	PUNCT	O	O	O
étant	être	VERB	O	O	O
donnés	donner	VERB	O	O	O
la	le	DET	O	O	O
posture	posture	NOUN	O	O	O
et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
état	état	NOUN	O	O	O
où	où	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
me	me	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
songeai	songer	VERB	O	O	O
toutefois	toutefois	ADV	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
questionneur	questionneur	NOUN	O	O	O
avait	avoir	VERB	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
sûr	sûr	ADJ	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
moins	moins	ADV	O	O	O
le	le	DET	O	O	O
double	double	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
âge	âge	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
répondis	répondre	VERB	O	O	O
,	,	PUNCT	O	O	O
aussi	aussi	ADV	O	O	O
poliment	poliment	ADV	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
pus	pouvoir	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
voyez	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
égaré	égarer	VERB	O	O	O
;	;	PUNCT	O	O	O
pis	pis	CCONJ	O	O	O
:	:	PUNCT	O	O	O
perdu	perdre	VERB	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
lanterne	lanterne	NOUN	O	O	O
sourde	sourd	ADJ	O	O	O
continuait	continuer	VERB	O	O	O
de	de	ADP	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
éblouir	éblouir	VERB	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
distinguais	distinguer	VERB	O	O	O
cependant	cependant	ADV	O	O	O
fort	fort	ADV	O	O	O
bien	bien	ADV	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
yeux	oeil	NOUN	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
scrutaient	scruter	VERB	O	O	O
:	:	PUNCT	O	O	O
deux	deux	NUM	O	O	O
yeux	oeil	NOUN	O	O	O
singulièrement	singulièrement	ADV	O	O	O
lumineux	lumineux	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
aigus	aigu	ADJ	O	O	O
que	que	SCONJ	O	O	O
des	un	DET	O	O	O
vrilles	vrille	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
La	le	DET	O	O	O
voix	voix	NOUN	O	O	O
grave	grave	ADJ	O	O	O
et	et	CCONJ	O	O	O
brève	bref	ADJ	O	O	O
insista	insister	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Perdu	perdre	VERB	O	O	O
.	.	PUNCT	O	O	O

►	►	PUNCT	O	O	O
^	^	PUNCT	O	O	O
en	en	ADP	O	O	O
ce	ce	DET	O	O	O
lieu	lieu	NOUN	O	O	O
?	?	PUNCT	O	O	O

D	d	ADP	O	O	O
'	'	ADP	O	O	O
où	où	ADV	O	O	O
veniez	venir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
?	?	PUNCT	O	O	O

et	et	CCONJ	O	O	O
oii	oii	PRON	O	O	O
alliez	allier	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
fus	être	AUX	O	O	O
assez	assez	ADV	O	O	O
agacé	agacer	VERB	O	O	O
par	par	ADP	O	O	O
cet	ce	DET	O	O	O
interrogatoire	interrogatoire	NOUN	O	O	O
pour	pour	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
prendre	prendre	VERB	O	O	O
garde	garde	NOUN	O	O	O
a	à	ADP	O	O	O
la	le	DET	O	O	O
bizarrerie	bizarrerie	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
langage	langage	NOUN	O	O	O
,	,	PUNCT	O	O	O
correct	correct	ADJ	O	O	O
et	et	CCONJ	O	O	O
châtié	châtier	VERB	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
bouche	bouche	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
coureur	coureur	NOUN	O	O	O
de	de	ADP	O	O	O
brousse	brousse	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
expliquai	expliquer	VERB	O	O	O
sèchement	sèchement	ADV	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
viens	venir	VERB	O	O	O
de	de	ADP	O	O	O
Toulon	toulon	PROPN	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
Solliès	solliès	PROPN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
au	au	ADP	O	O	O
fort	fort	NOUN	O	O	O
du	de	ADP	O	O	O
Grand	grand	ADJ	O	O	O
Cap	cap	PROPN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
me	me	PRON	O	O	O
suis	être	AUX	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
abord	abord	NOUN	O	O	O
égaré	égarer	VERB	O	O	O
près	près	ADV	O	O	O
du	de	ADP	O	O	O
col	col	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Mort	mort	NOUN	O	O	O
de	de	ADP	O	O	O
Gauthier	gauthier	PROPN	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
mon	mon	DET	O	O	O
cheval	cheval	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
cassé	casser	VERB	O	O	O
une	un	DET	O	O	O
jambe	jambe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
suis	être	AUX	O	O	O
perdu	perdre	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
en	en	ADP	O	O	O
essayant	essayer	VERB	O	O	O
de	de	ADP	O	O	O
couper	couper	VERB	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
court	court	ADJ	O	O	O
pour	pour	ADP	O	O	O
gagner	gagner	VERB	O	O	O
le	le	DET	O	O	O
Grand	grand	ADJ	O	O	O
Cap	cap	NOUN	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
sentiers	sentier	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
montagne	montagne	NOUN	O	O	O
...	...	PUNCT	O	O	O
L	l	DET	O	O	O
'	'	DET	O	O	O
explication	explication	NOUN	O	O	O
parut	paraître	VERB	O	O	O
tant	tant	ADV	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
mal	mal	ADV	O	O	O
contenter	contenter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
à	à	ADP	O	O	O
barbe	barbe	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
lanterne	lanterne	NOUN	O	O	O
,	,	PUNCT	O	O	O
détournée	détourner	VERB	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
visage	visage	NOUN	O	O	O
,	,	PUNCT	O	O	O
éclaira	éclairer	VERB	O	O	O
tout	tout	ADV	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
la	le	DET	O	O	O
lande	lande	NOUN	O	O	O
montueuse	montueux	ADJ	O	O	O
et	et	CCONJ	O	O	O
farouche	farouche	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vis	voir	VERB	O	O	O
alors	alors	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
en	en	ADP	O	O	O
vérité	vérité	NOUN	O	O	O
ma	mon	DET	O	O	O
course	course	NOUN	O	O	O
folle	fou	ADJ	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
conduit	conduire	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
tel	tel	ADJ	O	O	O
chaos	chaos	NOUN	O	O	O
de	de	ADP	O	O	O
rocs	roc	NOUN	O	O	O
et	et	CCONJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
éboulis	éboulis	NOUN	O	O	O
que	que	PRON	O	O	O
ma	mon	DET	O	O	O
présence	présence	NOUN	O	O	O
y	y	PRON	O	O	O
pouvait	pouvoir	VERB	O	O	O
à	à	ADP	O	O	O
bon	bon	ADJ	O	O	O
droit	droit	NOUN	O	O	O
stupéfier	stupéfier	VERB	O	O	O
n	ne	DET	O	O	O
'	'	PUNCT	O	O	O
importe	importer	VERB	O	O	O
qui	qui	PRON	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
stupéfait	stupéfaire	VERB	O	O	O
à	à	ADP	O	O	O
mon	mon	DET	O	O	O
tour	tour	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
présence	présence	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
ce	ce	DET	O	O	O
même	même	ADJ	O	O	O
chaos	chaos	NOUN	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
être	être	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
renvoyais	renvoyer	VERB	O	O	O
la	le	DET	O	O	O
question	question	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
vous	vous	PRON	O	O	O
-	-	PRON	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
comment	comment	ADV	O	O	O
êtes	être	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
ici	ici	ADV	O	O	O
?	?	PUNCT	O	O	O

D	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
geste	geste	NOUN	O	O	O
vague	vague	ADJ	O	O	O
il	il	PRON	O	O	O
désigna	désigner	VERB	O	O	O
la	le	DET	O	O	O
pente	pente	NOUN	O	O	O
abrupte	abrupt	ADJ	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
élevait	élever	VERB	O	O	O
à	à	ADP	O	O	O
ma	mon	DET	O	O	O
gauche	gauche	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
ai	avoir	AUX	O	O	O
aperçu	apercevoir	VERB	O	O	O
de	de	ADP	O	O	O
là	là	ADV	O	O	O
-	-	NOUN	O	O	O
haut	haut	ADV	O	O	O
...	...	PUNCT	O	O	O
Il	il	PRON	O	O	O
se	se	PRON	O	O	O
tut	taire	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
comme	comme	ADP	O	O	O
lui	luire	PRON	O	O	O
.	.	PUNCT	O	O	O

Maintenant	maintenant	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
lanterne	lanterne	NOUN	O	O	O
laissait	laisser	VERB	O	O	O
mes	mon	DET	O	O	O
yeux	oeil	NOUN	O	O	O
en	en	ADP	O	O	O
paix	paix	NOUN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PUNCT	O	O	O
examinais	examiner	VERB	O	O	O
mon	mon	DET	O	O	O
interlocuteur	interlocuteur	NOUN	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
bien	bien	ADV	O	O	O
un	un	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
conteste	conteste	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
extrêmement	extrêmement	ADV	O	O	O
vieux	vieux	ADJ	O	O	O
:	:	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
barbe	barbe	NOUN	O	O	O
de	de	ADP	O	O	O
neige	neige	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
ajoutaient	ajouter	VERB	O	O	O
le	le	DET	O	O	O
parchemin	parchemin	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
peau	peau	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
maigreur	maigreur	NOUN	O	O	O
des	de	ADP	O	O	O
mains	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
rides	ride	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
face	face	NOUN	O	O	O
.	.	PUNCT	O	O	O

Miis	miis	PROPN	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
merveilleusement	merveilleusement	ADV	O	O	O
robuste	robuste	ADJ	O	O	O
et	et	CCONJ	O	O	O
vert	vert	ADJ	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
taille	taille	NOUN	O	O	O
était	être	AUX	O	O	O
droite	droit	ADJ	O	O	O
,	,	PUNCT	O	O	O
sa	son	DET	O	O	O
tête	tête	NOUN	O	O	O
haute	haut	ADJ	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
coudes	coude	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
genoux	genou	NOUN	O	O	O
souples	souple	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
grand	grand	ADJ	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
jambes	jambe	NOUN	O	O	O
longues	long	ADJ	O	O	O
et	et	CCONJ	O	O	O
de	de	DET	O	O	O
larges	large	ADJ	O	O	O
épaules	épaule	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADV	O	O	O
en	en	ADP	O	O	O
lui	luire	PRON	O	O	O
respirait	respirer	VERB	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
bâton	bâton	NOUN	O	O	O
sur	sur	ADP	O	O	O
lequel	lequel	PRON	O	O	O
il	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
appuyait	appuyer	VERB	O	O	O
prenait	prendre	VERB	O	O	O
dans	dans	ADP	O	O	O
son	son	DET	O	O	O
poing	poing	NOUN	O	O	O
la	le	DET	O	O	O
valeur	valeur	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
arme	arme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Devant	devant	ADP	O	O	O
cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	AUX	O	O	O
octogénaire	octogénaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
soldat	soldat	NOUN	O	O	O
de	de	ADP	O	O	O
trente	trente	NUM	O	O	O
-	-	NUM	O	O	O
deux	deux	NUM	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
sentis	sentir	VERB	O	O	O
débile	débile	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
instinct	instinct	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
touchai	toucher	VERB	O	O	O
du	de	ADP	O	O	O
doigt	doigt	NOUN	O	O	O
dans	dans	ADP	O	O	O
ma	mon	DET	O	O	O
poche	poche	NOUN	O	O	O
la	le	DET	O	O	O
bosse	bosse	NOUN	O	O	O
longue	long	ADJ	O	O	O
et	et	CCONJ	O	O	O
plate	plat	ADJ	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
pistolet	pistolet	NOUN	O	O	O
,	,	PUNCT	O	O	O
auquel	auquel	PRON	O	O	O
ne	ne	ADV	O	O	O
manquait	manquer	VERB	O	O	O
qu	qu	ADV	O	O	O
'	'	PUNCT	O	O	O
une	un	DET	O	O	O
seule	seul	ADJ	O	O	O
cartouche	cartouche	NOUN	O	O	O
sur	sur	ADP	O	O	O
huit	huit	PRON	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
la	le	DET	O	O	O
cartouche	cartouche	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
abattu	abattre	VERB	O	O	O
,	,	PUNCT	O	O	O
tantôt	tantôt	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
cheval	cheval	NOUN	O	O	O
Siegfried	siegfried	PROPN	O	O	O
...	...	PUNCT	O	O	O
Honteux	honteux	ADJ	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
seconde	second	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
après	après	ADP	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
peur	peur	NOUN	O	O	O
confuse	confus	ADJ	O	O	O
et	et	CCONJ	O	O	O
stupide	stupide	ADJ	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
poussé	pousser	VERB	O	O	O
ma	mon	DET	O	O	O
main	main	NOUN	O	O	O
vers	vers	ADP	O	O	O
mon	mon	DET	O	O	O
arme	arme	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
repris	reprendre	VERB	O	O	O
lentretien	lentretien	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
dis	dire	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
très	très	ADV	O	O	O
poli	poli	ADJ	O	O	O
cette	ce	DET	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
ai	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
encore	encore	ADV	O	O	O
remercié	remercier	VERB	O	O	O
;	;	PUNCT	O	O	O
excusez	excuser	VERB	O	O	O
-	-	PRON	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
en	en	PRON	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avais	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
compris	comprendre	VERB	O	O	O
votre	votre	DET	O	O	O
généreuse	généreux	ADJ	O	O	O
intervention	intervention	NOUN	O	O	O
:	:	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
pour	pour	ADP	O	O	O
me	me	PRON	O	O	O
secourir	secourir	VERB	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
risqué	risquer	VERB	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
votre	votre	DET	O	O	O
vie	vie	NOUN	O	O	O
en	en	ADP	O	O	O
descendant	descendre	VERB	O	O	O
cette	ce	DET	O	O	O
pente	pente	NOUN	O	O	O
périlleuse	périlleux	ADJ	O	O	O
.	.	PUNCT	O	O	O

\	\	PUNCT	O	O	O
euillez	euiller	VERB	O	O	O
accepter	accepter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
expression	expression	NOUN	O	O	O
de	de	ADP	O	O	O
ma	mon	DET	O	O	O
gratitude	gratitude	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
André	andré	PROPN	O	O	O
Narcy	narcy	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
létat	létat	NOUN	O	O	O
-	-	NOUN	O	O	O
major	major	NOUN	O	O	O
du	de	ADP	O	O	O
vice	vice	NOUN	O	O	O
-	-	NOUN	O	O	O
amiral	amiral	NOUN	O	O	O
gouverneur	gouverneur	NOUN	O	O	O
...	...	PUNCT	O	O	O
Je	je	PRON	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
interrompis	interrompre	VERB	O	O	O
,	,	PUNCT	O	O	O
supposant	supposer	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
en	en	ADP	O	O	O
échange	échange	NOUN	O	O	O
démon	démon	ADP	O	O	O
nom	nom	NOUN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
allais	aller	VERB	O	O	O
en	en	PRON	O	O	O
entendre	entendre	VERB	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
nomma	nommer	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
écoutait	écouter	VERB	O	O	O
en	en	ADP	O	O	O
tout	tout	DET	O	O	O
cas	cas	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
attention	attention	NOUN	O	O	O
extrême	extrême	ADJ	O	O	O
.	.	PUNCT	O	O	O

J	j	PRON	O	O	O
achevai	achever	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
J	j	PRON	O	O	O
étais	être	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
porteur	porteur	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
pli	pli	NOUN	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
de	de	ADP	O	O	O
batterie	batterie	NOUN	O	O	O
qui	qui	PRON	O	O	O
réside	résider	VERB	O	O	O
au	au	ADP	O	O	O
fort	fort	NOUN	O	O	O
du	de	ADP	O	O	O
Grand	grand	ADJ	O	O	O
