MINE	mine	NOUN	O	O	O
Antoine	antoine	PROPN	O	O	O
-	-	PROPN	O	O	O
Adhémar	adhémar	PROPN	O	O	O
-	-	PROPN	O	O	O
Roland	roland	PROPN	O	O	O
de	de	ADP	O	O	O
Marigny	marigny	PROPN	O	O	O
-	-	PROPN	O	O	O
Jussy	jussy	PROPN	O	O	O
,	,	PUNCT	O	O	O
comte	comte	NOUN	O	O	O
de	de	ADP	O	O	O
Vitrac	vitrac	PROPN	O	O	O
,	,	PUNCT	O	O	O
marquis	marquis	NOUN	O	O	O
du	de	ADP	O	O	O
Bourg	bourg	PROPN	O	O	O
-	-	PROPN	O	O	O
de	de	PROPN	O	O	O
-	-	PROPN	O	O	O
Rieux	rieux	PROPN	O	O	O
,	,	PUNCT	O	O	O
prince	prince	NOUN	O	O	O
de	de	ADP	O	O	O
Poligny	poligny	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
allié	allier	VERB	O	O	O
aux	à	ADP	O	O	O
premières	premier	ADJ	O	O	O
familles	famille	NOUN	O	O	O
de	de	ADP	O	O	O
France	france	PROPN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
parents	parent	NOUN	O	O	O
possédaient	posséder	VERB	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
fortune	fortune	NOUN	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
ce	ce	DET	O	O	O
prince	prince	NOUN	O	O	O
était	être	AUX	O	O	O
vif	vif	ADJ	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
collégien	collégien	NOUN	O	O	O
,	,	PUNCT	O	O	O
malicieux	malicieux	ADJ	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
page	page	NOUN	O	O	O
,	,	PUNCT	O	O	O
brave	brave	ADJ	O	O	O
comme	comme	ADP	O	O	O
son	son	DET	O	O	O
sabre	sabre	NOUN	O	O	O
et	et	CCONJ	O	O	O
simple	simple	ADJ	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
ermite	ermite	NOUN	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
tous	tout	ADJ	O	O	O
ses	son	DET	O	O	O
noms	nom	NOUN	O	O	O
de	de	ADP	O	O	O
famille	famille	NOUN	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
retenait	retenir	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	PRON	O	O	O
pour	pour	ADP	O	O	O
sa	son	DET	O	O	O
signature	signature	NOUN	O	O	O
.	.	PUNCT	O	O	O

Encore	encore	ADV	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
accompagnait	accompagner	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
d'	de	ADP	O	O	O
aucun	aucun	DET	O	O	O
titre	titre	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
fait	faire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
appelait	appeler	VERB	O	O	O
communément	communément	ADV	O	O	O
que	que	SCONJ	O	O	O
M.	m.	NOUN	O	O	O
de	de	ADP	O	O	O
Jussy	jussy	PROPN	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
prénoms	prénom	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
les	le	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
prétentieux	prétentieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
étaient	être	AUX	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
prénoms	prénom	NOUN	O	O	O
que	que	PRON	O	O	O
de	de	DET	O	O	O
vieilles	vieux	ADJ	O	O	O
lignées	lignée	NOUN	O	O	O
se	se	PRON	O	O	O
transmettent	transmettre	VERB	O	O	O
par	par	ADP	O	O	O
une	un	DET	O	O	O
tradition	tradition	NOUN	O	O	O
qui	qui	PRON	O	O	O
finit	finir	VERB	O	O	O
par	par	ADP	O	O	O
en	en	PRON	O	O	O
faire	faire	VERB	O	O	O
de	de	DET	O	O	O
véritables	véritable	ADJ	O	O	O
succédanés	succédané	NOUN	O	O	O
du	de	ADP	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
famille	famille	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
les	le	DET	O	O	O
prénoms	prénom	NOUN	O	O	O
de	de	ADP	O	O	O
Sosthène	sosthène	PROPN	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
La	le	DET	O	O	O
Rochefoucauld	rochefoucauld	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
Marguerite	marguerite	PROPN	O	O	O
(	(	PUNCT	O	O	O
appliqué	appliquer	VERB	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
)	)	PUNCT	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
Saint	saint	PROPN	O	O	O
-	-	PROPN	O	O	O
Evremond	evremond	PROPN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
Anne	anne	PROPN	O	O	O
(	(	PUNCT	O	O	O
également	également	ADV	O	O	O
appliqué	appliquer	VERB	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
)	)	PUNCT	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
Montmorency	montmorency	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
Boniface	boniface	PROPN	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
Castellane	castellane	PROPN	O	O	O
,	,	PUNCT	O	O	O
etc.	etc.	X	O	O	O

Il	il	PRON	O	O	O
signait	signer	VERB	O	O	O
simplement	simplement	ADV	O	O	O
:	:	PUNCT	O	O	O
Marc	marc	PROPN	O	O	O
de	de	ADP	O	O	O
Jussy	jussy	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
eût	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
,	,	PUNCT	O	O	O
étant	être	VERB	O	O	O
donnée	donner	VERB	O	O	O
la	le	DET	O	O	O
grande	grand	ADJ	O	O	O
fortune	fortune	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
parents	parent	NOUN	O	O	O
,	,	PUNCT	O	O	O
faire	faire	VERB	O	O	O
une	un	DET	O	O	O
tranquille	tranquille	ADJ	O	O	O
carrière	carrière	NOUN	O	O	O
et	et	CCONJ	O	O	O
mener	mener	VERB	O	O	O
l'	le	DET	O	O	O
agréable	agréable	ADJ	O	O	O
existence	existence	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
officier	officier	NOUN	O	O	O
de	de	ADP	O	O	O
cavalerie	cavalerie	NOUN	O	O	O
riche	riche	ADJ	O	O	O
;	;	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
idées	idée	NOUN	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
pas	pas	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
fût	être	AUX	O	O	O
un	un	DET	O	O	O
idéal	idéal	NOUN	O	O	O
d'	de	ADP	O	O	O
austérité	austérité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
contraire	contraire	NOUN	O	O	O
,	,	PUNCT	O	O	O
parfaitement	parfaitement	ADV	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
âge	âge	NOUN	O	O	O
et	et	CCONJ	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
dédaignait	dédaigner	VERB	O	O	O
pas	pas	ADV	O	O	O
les	le	DET	O	O	O
distractions	distraction	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
plaisirs	plaisir	NOUN	O	O	O

.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
sentait	sentir	VERB	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
goût	goût	NOUN	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
sédentaire	sédentaire	ADJ	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
mène	mener	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
garnison	garnison	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
soif	soif	NOUN	O	O	O
de	de	ADP	O	O	O
mouvement	mouvement	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
déplacement	déplacement	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
aspirait	aspirer	VERB	O	O	O
,	,	PUNCT	O	O	O
enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
quelque	quelque	DET	O	O	O
chose	chose	NOUN	O	O	O
d'	de	ADP	O	O	O
utile	utile	ADJ	O	O	O
et	et	CCONJ	O	O	O
en	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
difficile	difficile	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
pût	pouvoir	VERB	O	O	O
donner	donner	VERB	O	O	O
carrière	carrière	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
exubérance	exubérance	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
jeunesse	jeunesse	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
voilà	voilà	VERB	O	O	O
comment	comment	ADV	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
associé	associer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
Destenay	destenay	PROPN	O	O	O
.	.	PUNCT	O	O	O

Très	très	ADV	O	O	O
épris	épris	ADJ	O	O	O
des	de	ADP	O	O	O
sports	sport	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
les	le	PRON	O	O	O
pratiquait	pratiquer	VERB	O	O	O
tous	tout	ADJ	O	O	O
avec	avec	ADP	O	O	O
adresse	adresse	NOUN	O	O	O
,	,	PUNCT	O	O	O
depuis	depuis	ADP	O	O	O
le	le	DET	O	O	O
foot	foot	NOUN	O	O	O
-	-	NOUN	O	O	O
ball	ball	NOUN	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
cricket	cricket	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
depuis	depuis	ADP	O	O	O
la	le	DET	O	O	O
gymnastique	gymnastique	NOUN	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
tennis	tennis	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
gardé	garder	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
le	le	DET	O	O	O
médecin	médecin	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
expédition	expédition	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
vieille	vieux	ADJ	O	O	O
connaissance	connaissance	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
lecteurs	lecteur	NOUN	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
brave	brave	ADJ	O	O	O
docteur	docteur	NOUN	O	O	O
Sergeant	sergeant	PROPN	O	O	O
,	,	PUNCT	O	O	O
médecin	médecin	NOUN	O	O	O
de	de	ADP	O	O	O
marine	marine	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
a	avoir	AUX	O	O	O
joué	jouer	VERB	O	O	O
un	un	DET	O	O	O
si	si	ADV	O	O	O
grand	grand	ADJ	O	O	O
rôle	rôle	NOUN	O	O	O
dans	dans	ADP	O	O	O
de	de	DET	O	O	O
précédentes	précédent	ADJ	O	O	O
histoires	histoire	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
contées	conter	VERB	O	O	O
'	'	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
était	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
avec	avec	ADP	O	O	O
dix	dix	NUM	O	O	O
-	-	NUM	O	O	O
huit	huit	NUM	O	O	O
années	année	NOUN	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
faisait	faire	AUX	O	O	O
dépasser	dépasser	VERB	O	O	O
sérieusement	sérieusement	ADV	O	O	O
la	le	DET	O	O	O
cinquantaine	cinquantaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
on	on	PRON	O	O	O
sait	savoir	VERB	O	O	O
que	que	SCONJ	O	O	O
notre	notre	DET	O	O	O
ancien	ancien	ADJ	O	O	O
ami	ami	NOUN	O	O	O
jouissait	jouir	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
tempérament	tempérament	NOUN	O	O	O
exceptionnellement	exceptionnellement	ADV	O	O	O
robuste	robuste	ADJ	O	O	O
;	;	PUNCT	O	O	O

à	à	ADP	O	O	O
le	le	PRON	O	O	O
voir	voir	VERB	O	O	O
on	on	PRON	O	O	O
lui	luire	PRON	O	O	O
eût	avoir	AUX	O	O	O
à	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
donné	donner	VERB	O	O	O
quarante	quarante	NUM	O	O	O
ans	an	NOUN	O	O	O
.	.	PUNCT	O	O	O

Malgré	malgré	ADP	O	O	O
ses	son	DET	O	O	O
étonnantes	étonnant	ADJ	O	O	O
aventures	aventure	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
extraordinaires	extraordinaire	ADJ	O	O	O
qualités	qualité	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
preuve	preuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Sergeant	sergeant	PROPN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
avancement	avancement	NOUN	O	O	O
assez	assez	ADV	O	O	O
lent	lent	ADJ	O	O	O
.	.	PUNCT	O	O	O

Modeste	modeste	ADJ	O	O	O
et	et	CCONJ	O	O	O
peu	peu	ADV	O	O	O
ambitieux	ambitieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
dédaignait	dédaigner	VERB	O	O	O
l'	le	DET	O	O	O
art	art	NOUN	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
faire	faire	AUX	O	O	O
valoir	valoir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
vu	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
acrimonie	acrimonie	NOUN	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
rancune	rancune	NOUN	O	O	O
,	,	PUNCT	O	O	O
bien	bien	ADV	O	O	O
des	un	DET	O	O	O
gens	gens	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
le	le	PRON	O	O	O
valaient	valoir	VERB	O	O	O
pas	pas	ADV	O	O	O
arriver	arriver	VERB	O	O	O
aux	à	ADP	O	O	O
grades	grade	NOUN	O	O	O
supérieurs	supérieur	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
depuis	depuis	ADP	O	O	O
cinq	cinq	NUM	O	O	O
ans	an	NOUN	O	O	O
médecin	médecin	NOUN	O	O	O
à	à	ADP	O	O	O
quatre	quatre	NUM	O	O	O
galons	galon	NOUN	O	O	O
quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
fut	être	AUX	O	O	O
affecté	affecter	VERB	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
sa	son	DET	O	O	O
demande	demande	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
Destenay	destenay	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
chargé	charger	VERB	O	O	O
non	non	ADV	O	O	O
seulement	seulement	ADV	O	O	O
de	de	ADP	O	O	O
donner	donner	VERB	O	O	O
aux	à	ADP	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
celle	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
les	le	DET	O	O	O
soins	soin	NOUN	O	O	O
médicaux	médical	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
encore	encore	ADV	O	O	O
il	il	PRON	O	O	O
assumait	assumer	VERB	O	O	O
les	le	DET	O	O	O
fonctions	fonction	NOUN	O	O	O
de	de	ADP	O	O	O
naturaliste	naturaliste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
étude	étude	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
flore	flore	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
faune	faune	NOUN	O	O	O
des	de	ADP	O	O	O
régions	région	NOUN	O	O	O
traversées	traverser	VERB	O	O	O
ne	ne	ADV	O	O	O
fût	être	AUX	O	O	O
qu'	que	ADV	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
objets	objet	NOUN	O	O	O
secondaires	secondaire	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
expédition	expédition	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
but	but	NOUN	O	O	O
avait	avoir	AUX	O	O	O
passé	passer	VERB	O	O	O
au	au	ADP	O	O	O
premier	premier	ADJ	O	O	O
plan	plan	NOUN	O	O	O
,	,	PUNCT	O	O	O
depuis	depuis	ADP	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
autre	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
consistait	consister	VERB	O	O	O
à	à	ADP	O	O	O
établir	établir	VERB	O	O	O
des	un	DET	O	O	O
postes	poste	NOUN	O	O	O
de	de	ADP	O	O	O
télégraphie	télégraphie	NOUN	O	O	O
sans	sans	ADP	O	O	O
fil	fil	NOUN	O	O	O
au	au	ADP	O	O	O
Tchad	tchad	PROPN	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
nord	nord	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Rhodésia	rhodésia	PROPN	O	O	O
,	,	PUNCT	O	O	O
avait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
atteint	atteindre	VERB	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
avait	avoir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
beaucoup	beaucoup	ADV	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
et	et	CCONJ	O	O	O
amassait	amasser	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
les	le	DET	O	O	O
échantillons	échantillon	NOUN	O	O	O
de	de	ADP	O	O	O
végétaux	végétal	NOUN	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
vastes	vaste	ADJ	O	O	O
herbiers	herbier	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
peaux	peau	NOUN	O	O	O
préparées	préparer	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
future	futur	ADJ	O	O	O
reconstitution	reconstitution	NOUN	O	O	O
naturelle	naturel	ADJ	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
caisses	caisse	NOUN	O	O	O
soigneusement	soigneusement	ADV	O	O	O
anti	anti	ADV	O	O	O
-	-	ADJ	O	O	O
septisées	septiser	VERB	O	O	O
.	.	PUNCT	O	O	O

.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
prenant	prendre	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
âge	âge	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Sergeant	sergeant	PROPN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
rien	rien	PRON	O	O	O
perdu	perdre	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
optimisme	optimisme	NOUN	O	O	O
réfléchi	réfléchir	VERB	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
entrain	entrain	NOUN	O	O	O
communicatif	communicatif	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
les	le	DET	O	O	O
moments	moment	NOUN	O	O	O
difficiles	difficile	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
toujours	toujours	ADV	O	O	O
le	le	DET	O	O	O
mot	mot	NOUN	O	O	O
qui	qui	PRON	O	O	O
soutient	soutenir	VERB	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
encouragement	encouragement	NOUN	O	O	O
qui	qui	PRON	O	O	O
réconforte	réconforter	VERB	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
si	si	SCONJ	O	O	O
quelque	quelque	DET	O	O	O
membre	membre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
était	être	AUX	O	O	O
malade	malade	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
semblait	sembler	VERB	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
seul	seul	ADJ	O	O	O
aspect	aspect	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
1	1	NUM	O	O	O
Les	le	DET	O	O	O
trois	trois	NUM	O	O	O
disparus	disparu	NOUN	O	O	O
du	de	ADP	O	O	O
Sirius	sirius	PROPN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
Chasseurs	chasseur	NOUN	O	O	O
d'	de	ADP	O	O	O
épaves	épave	NOUN	O	O	O
.	.	PUNCT	O	O	O

médecin	médecin	NOUN	O	O	O
au	au	ADP	O	O	O
sang	sang	NOUN	O	O	O
-	-	NOUN	O	O	O
froid	froid	ADJ	O	O	O
souriant	souriant	ADJ	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
parole	parole	NOUN	O	O	O
affectueuse	affectueux	ADJ	O	O	O
déter	déter	VERB	O	O	O
-	-	PROPN	O	O	O
minât	miner	VERB	O	O	O
une	un	DET	O	O	O
amélioration	amélioration	NOUN	O	O	O
chez	chez	ADP	O	O	O
le	le	DET	O	O	O
patient	patient	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
venons	venir	VERB	O	O	O
de	de	ADP	O	O	O
passer	passer	VERB	O	O	O
en	en	ADP	O	O	O
revue	revue	NOUN	O	O	O
l'	le	DET	O	O	O
état	état	NOUN	O	O	O
-	-	NOUN	O	O	O
major	major	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
reste	reste	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
comprenait	comprendre	VERB	O	O	O
:	:	PUNCT	O	O	O

Le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
des	de	ADP	O	O	O
logis	logis	NOUN	O	O	O
d'	de	ADP	O	O	O
artillerie	artillerie	NOUN	O	O	O
coloniale	colonial	ADJ	O	O	O
Cyprien	cyprien	PROPN	O	O	O
Garnault	garnault	PROPN	O	O	O
,	,	PUNCT	O	O	O
homme	homme	NOUN	O	O	O
flegmatique	flegmatique	ADJ	O	O	O
et	et	CCONJ	O	O	O
silencieux	silencieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
méthodique	méthodique	ADJ	O	O	O
et	et	CCONJ	O	O	O
discipliné	discipliné	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
vérité	vérité	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
long	long	ADJ	O	O	O
à	à	ADP	O	O	O
comprendre	comprendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
lui	luire	PRON	O	O	O
donnait	donner	VERB	O	O	O
des	un	DET	O	O	O
ordres	ordre	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
des	un	DET	O	O	O
instructions	instruction	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
fixait	fixer	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
extérieur	extérieur	NOUN	O	O	O
des	un	DET	O	O	O
petits	petit	ADJ	O	O	O
yeux	oeil	NOUN	O	O	O
gris	gris	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
alors	alors	ADV	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
passait	passer	VERB	O	O	O
un	un	DET	O	O	O
