seoir	seoir	PROPN	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
plein	plein	ADJ	O	O	O
centre	centre	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Europe	europe	PROPN	O	O	O
?	?	PUNCT	O	O	O

N'	ne	ADV	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
là	là	ADV	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
probabilité	probabilité	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
races	race	NOUN	O	O	O
du	de	ADP	O	O	O
Nord	nord	PROPN	O	O	O
proviennent	provenir	VERB	O	O	O
des	de	ADP	O	O	O
émigrations	émigration	NOUN	O	O	O
des	de	ADP	O	O	O
races	race	NOUN	O	O	O
orientales	oriental	ADJ	O	O	O
?	?	PUNCT	O	O	O

Chose	chose	NOUN	O	O	O
non	non	ADV	O	O	O
moins	moins	ADV	O	O	O
étrange	étrange	ADJ	O	O	O
!	!	PUNCT	O	O	O

aujourd'hui	aujourd'hui	ADV	O	O	O
encore	encore	ADV	O	O	O
les	le	DET	O	O	O
Chinois	chinois	NOUN	O	O	O
donnent	donner	VERB	O	O	O
au	au	ADP	O	O	O
jade	jade	NOUN	O	O	O
le	le	DET	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
de	de	ADP	O	O	O
Yu	yu	PROPN	O	O	O
ou	ou	CCONJ	O	O	O
pierre	pierre	NOUN	O	O	O
du	de	ADP	O	O	O
Soleil	soleil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
rassembla	rassembler	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
les	le	DET	O	O	O
principaux	principal	ADJ	O	O	O
guerriers	guerrier	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tribu	tribu	NOUN	O	O	O
et	et	CCONJ	O	O	O
tint	tenir	VERB	O	O	O
un	un	DET	O	O	O
long	long	ADJ	O	O	O
conseil	conseil	NOUN	O	O	O
après	après	ADP	O	O	O
lequel	lequel	PRON	O	O	O
deux	deux	PRON	O	O	O
d'	de	ADP	O	O	O
entre	entrer	ADP	O	O	O
eux	lui	PRON	O	O	O
traversèrent	traverser	VERB	O	O	O
la	le	DET	O	O	O
Seine	seine	PROPN	O	O	O
et	et	CCONJ	O	O	O
gagnèrent	gagner	VERB	O	O	O
la	le	DET	O	O	O
forêt	forêt	NOUN	O	O	O
qui	qui	PRON	O	O	O
couvrait	couvrir	VERB	O	O	O
l'	le	DET	O	O	O
autre	autre	ADJ	O	O	O
rive	rive	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
soir	soir	NOUN	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
guerriers	guerrier	NOUN	O	O	O
revinrent	revenir	VERB	O	O	O
,	,	PUNCT	O	O	O
allèrent	aller	VERB	O	O	O
trouver	trouver	VERB	O	O	O
le	le	DET	O	O	O
chef	chef	NOUN	O	O	O
en	en	ADP	O	O	O
grande	grand	ADJ	O	O	O
hâte	hâte	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
,	,	PUNCT	O	O	O
celui	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
convoqua	convoquer	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
hommes	homme	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tribu	tribu	NOUN	O	O	O
pour	pour	ADP	O	O	O
construire	construire	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
rive	rive	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
île	île	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
rive	rive	NOUN	O	O	O
opposée	opposer	ADJ	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
d'	de	DET	O	O	O
énormes	énorme	ADJ	O	O	O
troncs	tronc	NOUN	O	O	O
d'	de	ADP	O	O	O
arbres	arbre	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
pont	pont	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
solidité	solidité	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
recouvrit	recouvrir	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
la	le	DET	O	O	O
surface	surface	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
pont	pont	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
couche	couche	NOUN	O	O	O
épaisse	épais	ADJ	O	O	O
de	de	ADP	O	O	O
pierres	pierre	NOUN	O	O	O
cimentées	cimenter	VERB	O	O	O
en	en	ADP	O	O	O
quelque	quelque	DET	O	O	O
sorte	sorte	NOUN	O	O	O
avec	avec	ADP	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
argile	argile	NOUN	O	O	O
détrempée	détremper	VERB	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
bâtissait	bâtir	VERB	O	O	O
le	le	DET	O	O	O
pont	pont	NOUN	O	O	O
,	,	PUNCT	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
travailleurs	travailleur	NOUN	O	O	O
creusaient	creuser	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
rive	rive	NOUN	O	O	O
opposée	opposer	VERB	O	O	O
une	un	DET	O	O	O
tranchée	tranchée	NOUN	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
ils	il	PRON	O	O	O
établissaient	établir	VERB	O	O	O
une	un	DET	O	O	O
pente	pente	NOUN	O	O	O
assez	assez	ADV	O	O	O
rapide	rapide	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
firent	faire	AUX	O	O	O
glisser	glisser	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
pente	pente	NOUN	O	O	O
trois	trois	NUM	O	O	O
énormes	énorme	ADJ	O	O	O
blocs	bloc	NOUN	O	O	O
de	de	ADP	O	O	O
grès	grès	NOUN	O	O	O
qui	qui	PRON	O	O	O
vinrent	venir	VERB	O	O	O
tour	tour	ADV	O	O	O
à	à	ADP	O	O	O
tour	tour	ADV	O	O	O
tomber	tomber	VERB	O	O	O
en	en	ADP	O	O	O
bondissant	bondir	VERB	O	O	O
aux	à	ADP	O	O	O
pieds	pied	NOUN	O	O	O
du	de	ADP	O	O	O
pont	pont	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
les	le	PRON	O	O	O
poussa	pousser	VERB	O	O	O
sur	sur	ADP	O	O	O
ce	ce	DET	O	O	O
pont	pont	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
leur	son	PRON	O	O	O
fit	faire	AUX	O	O	O
traverser	traverser	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
aide	aide	NOUN	O	O	O
de	de	ADP	O	O	O
leviers	levier	NOUN	O	O	O
en	en	ADP	O	O	O
bois	bois	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
amena	amener	VERB	O	O	O
enfin	enfin	ADV	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
île	île	NOUN	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
quoi	quoi	PRON	O	O	O
on	on	PRON	O	O	O
démolit	démolir	VERB	O	O	O
le	le	DET	O	O	O
pont	pont	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
premier	premier	ADJ	O	O	O
travail	travail	NOUN	O	O	O
dura	durer	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
deux	deux	NUM	O	O	O
mois	mois	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
enfonça	enfoncer	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
en	en	ADP	O	O	O
terre	terre	NOUN	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
deux	deux	NUM	O	O	O
bouts	bout	NOUN	O	O	O
des	de	ADP	O	O	O
deux	deux	NUM	O	O	O
moins	moins	ADV	O	O	O
gros	gros	ADJ	O	O	O
rochers	rocher	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
fois	fois	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
eut	avoir	AUX	O	O	O
plantés	planter	VERB	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
construisit	construire	VERB	O	O	O
avec	avec	ADP	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
terrasse	terrasse	NOUN	O	O	O
en	en	ADP	O	O	O
pente	pente	NOUN	O	O	O
douce	doux	ADJ	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
élevait	élever	VERB	O	O	O
du	de	ADP	O	O	O
ras	ras	NOUN	O	O	O
du	de	ADP	O	O	O
sol	sol	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
hauteur	hauteur	NOUN	O	O	O
des	de	ADP	O	O	O
deux	deux	NUM	O	O	O
rochers	rocher	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
fit	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
cela	celer	PRON	O	O	O
,	,	PUNCT	O	O	O
glisser	glisser	VERB	O	O	O
sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
terrasse	terrasse	NOUN	O	O	O
la	le	DET	O	O	O
troisième	troisième	ADJ	O	O	O
pierre	pierre	NOUN	O	O	O
plate	plat	ADJ	O	O	O
,	,	PUNCT	O	O	O
longue	long	ADJ	O	O	O
de	de	ADP	O	O	O
trois	trois	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
environ	environ	ADV	O	O	O
,	,	PUNCT	O	O	O
large	large	ADJ	O	O	O
de	de	ADP	O	O	O
deux	deux	PRON	O	O	O
et	et	CCONJ	O	O	O
épaisse	épais	ADJ	O	O	O
de	de	ADP	O	O	O
quarante	quarante	NUM	O	O	O
centimètres	centimètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
l'	le	PRON	O	O	O
établit	établir	VERB	O	O	O
solidement	solidement	ADV	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
autres	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
façon	façon	NOUN	O	O	O
à	à	ADP	O	O	O
en	en	PRON	O	O	O
faire	faire	VERB	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
table	table	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
oeuvre	oeuvre	NOUN	O	O	O
terminée	terminer	VERB	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
confia	confier	VERB	O	O	O
aux	à	ADP	O	O	O
enfants	enfant	NOUN	O	O	O
le	le	DET	O	O	O
soin	soin	NOUN	O	O	O
de	de	ADP	O	O	O
faire	faire	AUX	O	O	O
disparaître	disparaître	VERB	O	O	O
la	le	DET	O	O	O
terrasse	terrasse	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
servi	servir	VERB	O	O	O
à	à	ADP	O	O	O
élever	élever	VERB	O	O	O
la	le	DET	O	O	O
pierre	pierre	NOUN	O	O	O
plate	plat	ADJ	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
procédé	procédé	NOUN	O	O	O
imité	imiter	VERB	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
quatre	quatre	NUM	O	O	O
mille	mille	DET	O	O	O
ans	an	NOUN	O	O	O
de	de	ADP	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebas	lebas	PROPN	O	O	O
pour	pour	ADP	O	O	O
ériger	ériger	VERB	O	O	O
l'	le	DET	O	O	O
obélisque	obélisque	NOUN	O	O	O
de	de	ADP	O	O	O
Louqsor	louqsor	PROPN	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
piédestal	piédestal	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
place	place	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Concorde	concorde	PROPN	O	O	O
.	.	PUNCT	O	O	O

Tant	tant	ADV	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
dura	durer	VERB	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
érection	érection	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
monument	monument	NOUN	O	O	O
construit	construire	VERB	O	O	O
au	au	ADP	O	O	O
prix	prix	NOUN	O	O	O
de	de	ADP	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
travaux	travail	NOUN	O	O	O
longs	long	ADJ	O	O	O
et	et	CCONJ	O	O	O
pénibles	pénible	ADJ	O	O	O
préoccupa	préoccuper	VERB	O	O	O
vivement	vivement	ADV	O	O	O
la	le	DET	O	O	O
tribu	tribu	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
faisait	faire	VERB	O	O	O
l'	le	DET	O	O	O
objet	objet	NOUN	O	O	O
de	de	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
entretiens	entretien	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
enfants	enfant	NOUN	O	O	O
eux	lui	PRON	O	O	O
-	-	PRON	O	O	O
mêmes	même	PRON	O	O	O
regardaient	regarder	VERB	O	O	O
de	de	ADP	O	O	O
loin	loin	ADV	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
respect	respect	NOUN	O	O	O
craintif	craintif	ADJ	O	O	O
les	le	DET	O	O	O
trois	trois	NUM	O	O	O
lourdes	lourd	ADJ	O	O	O
roches	roche	NOUN	O	O	O
avec	avec	ADP	O	O	O
lesquelles	lequel	PRON	O	O	O
on	on	PRON	O	O	O
formait	former	VERB	O	O	O
une	un	DET	O	O	O
formidable	formidable	ADJ	O	O	O
table	table	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
matin	matin	NOUN	O	O	O
,	,	PUNCT	O	O	O
avant	avant	ADP	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
soleil	soleil	NOUN	O	O	O
parût	paraître	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
sortit	sortir	VERB	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
hutte	hutte	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
entouré	entourer	VERB	O	O	O
des	de	ADP	O	O	O
guerriers	guerrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
fit	faire	VERB	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
consécration	consécration	NOUN	O	O	O
bizarre	bizarre	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
table	table	NOUN	O	O	O
.	.	PUNCT	O	O	O

Après	après	ADP	O	O	O
être	être	AUX	O	O	O
demeuré	demeurer	VERB	O	O	O
longtemps	longtemps	ADV	O	O	O
prosterné	prosterner	VERB	O	O	O
devant	devant	ADP	O	O	O
l'	le	DET	O	O	O
astre	astre	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
prit	prendre	VERB	O	O	O
des	un	DET	O	O	O
herbes	herbe	NOUN	O	O	O
sèches	sec	ADJ	O	O	O
et	et	CCONJ	O	O	O
odorantes	odorant	ADJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
alluma	allumer	VERB	O	O	O
et	et	CCONJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
laissa	laisser	VERB	O	O	O
brûler	brûler	VERB	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
des	de	ADP	O	O	O
tourbillons	tourbillon	NOUN	O	O	O
de	de	ADP	O	O	O
fumée	fumée	NOUN	O	O	O
qu'	que	PRON	O	O	O
elles	lui	PRON	O	O	O
produisaient	produire	VERB	O	O	O
.	.	PUNCT	O	O	O

Avec	avec	ADP	O	O	O
leur	son	DET	O	O	O
cendre	cendre	NOUN	O	O	O
encore	encore	ADV	O	O	O
tiède	tiède	ADJ	O	O	O
il	il	PRON	O	O	O
traça	tracer	VERB	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pierre	pierre	NOUN	O	O	O
une	un	DET	O	O	O
longue	long	ADJ	O	O	O
ligne	ligne	NOUN	O	O	O
grisâtre	grisâtre	ADJ	O	O	O
.	.	PUNCT	O	O	O

Aussitôt	aussitôt	ADV	O	O	O
les	le	DET	O	O	O
guerriers	guerrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
guidés	guider	VERB	O	O	O
par	par	ADP	O	O	O
cette	ce	DET	O	O	O
ligne	ligne	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
aide	aide	NOUN	O	O	O
d'	de	ADP	O	O	O
outils	outil	NOUN	O	O	O
en	en	ADP	O	O	O
silex	silex	NOUN	O	O	O
,	,	PUNCT	O	O	O
creusèrent	creuser	VERB	O	O	O
une	un	DET	O	O	O
rigole	rigole	NOUN	O	O	O
profonde	profond	ADJ	O	O	O
de	de	ADP	O	O	O
cinq	cinq	NUM	O	O	O
à	à	ADP	O	O	O
six	six	NUM	O	O	O
centimètres	centimètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
jetèrent	jeter	VERB	O	O	O
soigneusement	soigneusement	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
Seine	seine	PROPN	O	O	O
les	le	DET	O	O	O
débris	débris	NOUN	O	O	O
produits	produire	VERB	O	O	O
par	par	ADP	O	O	O
ce	ce	DET	O	O	O
travail	travail	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
étrange	étrange	ADJ	O	O	O
cérémonie	cérémonie	NOUN	O	O	O
terminée	terminer	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
chef	chef	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
guerriers	guerrier	NOUN	O	O	O
rentrèrent	rentrer	VERB	O	O	O
dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
habitations	habitation	NOUN	O	O	O
et	et	CCONJ	O	O	O
reprirent	reprendre	VERB	O	O	O
désormais	désormais	ADV	O	O	O
leurs	leur	DET	O	O	O
habitudes	habitude	NOUN	O	O	O
ordinaires	ordinaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dès	dès	ADP	O	O	O
lors	lors	ADV	O	O	O
,	,	PUNCT	O	O	O
chaque	chaque	DET	O	O	O
matin	matin	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
soleil	soleil	NOUN	O	O	O
levant	levant	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
vint	venir	VERB	O	O	O
brûler	brûler	VERB	O	O	O
du	de	DET	O	O	O
thym	thym	NOUN	O	O	O
et	et	CCONJ	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
plantes	plante	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
rigole	rigole	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
table	table	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
on	on	PRON	O	O	O
a	avoir	AUX	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
,	,	PUNCT	O	O	O
reconnu	reconnaître	VERB	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
dolmens	dolmen	NOUN	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
rencontre	rencontre	VERB	O	O	O
en	en	ADP	O	O	O
si	si	ADV	O	O	O
grand	grand	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
en	en	ADP	O	O	O
Bretagne	bretagne	PROPN	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
retrouvent	retrouver	VERB	O	O	O
en	en	ADP	O	O	O
plusieurs	plusieurs	DET	O	O	O
autres	autre	ADJ	O	O	O
parties	party	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
France	france	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Europe	europe	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Asie	asie	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
examinait	examiner	VERB	O	O	O
attentivement	attentivement	ADV	O	O	O
les	le	DET	O	O	O
volutes	volute	NOUN	O	O	O
capricieuses	capricieux	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fumée	fumée	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
suivant	suivre	VERB	O	O	O
qu'	que	SCONJ	O	O	O
elles	lui	PRON	O	O	O
se	se	PRON	O	O	O
développaient	développer	VERB	O	O	O
paisiblement	paisiblement	ADV	O	O	O
ou	ou	CCONJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
vent	vent	NOUN	O	O	O
les	le	PRON	O	O	O
interrompait	interrompre	VERB	O	O	O
dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
vaporeuses	vaporeux	ADJ	O	O	O
évolutions	évolution	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
remplissait	remplir	VERB	O	O	O
les	le	DET	O	O	O
fonctions	fonction	NOUN	O	O	O
de	de	ADP	O	O	O
chef	chef	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
pontife	pontife	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
éloignait	éloigner	VERB	O	O	O
serein	serein	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
préoccupé	préoccuper	VERB	O	O	O
.	.	PUNCT	O	O	O

Vers	vers	ADP	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
automne	automne	NOUN	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
les	le	DET	O	O	O
nuits	nuit	NOUN	O	O	O
se	se	PRON	O	O	O
montraient	montrer	VERB	O	O	O
déjà	déjà	ADV	O	O	O
hâtives	hâtif	ADJ	O	O	O
et	et	CCONJ	O	O	O
froides	froid	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
devenait	devenir	VERB	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
sombre	sombre	ADJ	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
étudié	étudier	VERB	O	O	O
les	le	DET	O	O	O
spirales	spirale	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fumée	fumée	NOUN	O	O	O
sacrée	sacrer	ADJ	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
chasseurs	chasseur	NOUN	O	O	O
revinrent	revenir	VERB	O	O	O
de	de	ADP	O	O	O
meilleure	meilleur	ADJ	O	O	O
heure	heure	NOUN	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
coutume	coutume	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
furent	être	AUX	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
descendus	descendre	VERB	O	O	O
des	de	ADP	O	O	O
barques	barque	NOUN	O	O	O
d'	de	ADP	O	O	O
écorce	écorce	NOUN	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
avaient	avoir	AUX	O	O	O
amenés	amener	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
autre	autre	ADJ	O	O	O
rive	rive	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
île	île	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
coururent	courir	VERB	O	O	O
près	près	ADV	O	O	O
du	de	ADP	O	O	O
vieillard	vieillard	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
apprirent	apprendre	VERB	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
agitation	agitation	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
autre	autre	ADJ	O	O	O
tribu	tribu	NOUN	O	O	O
venait	venir	VERB	O	O	O
de	de	ADP	O	O	O
s'	se	PRON	O	O	O
établir	établir	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
hauteurs	hauteur	NOUN	O	O	O
où	où	PRON	O	O	O
