Ceci	ceci	PRON	O	O	O
les	le	DET	O	O	O
végétations	végétation	NOUN	O	O	O
paraissaient	paraître	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
plus	plus	ADV	O	O	O
larges	large	ADJ	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
hautes	haut	ADJ	O	O	O
;	;	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
frappait	frapper	VERB	O	O	O
dans	dans	ADP	O	O	O
leur	son	DET	O	O	O
aspect	aspect	NOUN	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
au	au	ADP	O	O	O
contraire	contraire	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
plupart	plupart	NOUN	O	O	O
des	de	ADP	O	O	O
plantes	plante	NOUN	O	O	O
terrestres	terrestre	ADJ	O	O	O
elles	lui	PRON	O	O	O
croissaient	croître	VERB	O	O	O
plutôt	plutôt	ADV	O	O	O
en	en	ADP	O	O	O
largeur	largeur	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
en	en	ADP	O	O	O
hauteur	hauteur	NOUN	O	O	O
;	;	PUNCT	O	O	O
on	on	PRON	O	O	O
aurait	avoir	AUX	O	O	O
dit	dire	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
un	un	DET	O	O	O
invisible	invisible	ADJ	O	O	O
obstacle	obstacle	NOUN	O	O	O
les	le	PRON	O	O	O
empêchait	empêcher	VERB	O	O	O
de	de	ADP	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
élever	élever	VERB	O	O	O
au	au	ADP	O	O	O
-	-	NOUN	O	O	O
dessus	dessus	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
certaine	certain	ADJ	O	O	O
limite	limite	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
au	au	ADP	O	O	O
lieu	lieu	NOUN	O	O	O
du	de	ADP	O	O	O
ciel	ciel	NOUN	O	O	O
attirait	attirer	VERB	O	O	O
leurs	leur	DET	O	O	O
branches	branche	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
peu	peu	ADV	O	O	O
plus	plus	ADV	O	O	O
tard	tard	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
amoncellements	amoncellement	NOUN	O	O	O
de	de	ADP	O	O	O
vapeurs	vapeur	NOUN	O	O	O
blanchâtres	blanchâtre	ADJ	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
re	r	VERB	O	O	O
-	-	NOUN	O	O	O
connûmes	connaître	VERB	O	O	O
la	le	DET	O	O	O
présence	présence	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
eau	eau	NOUN	O	O	O
;	;	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
-	-	NOUN	O	O	O
dessous	dessous	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
vapeurs	vapeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
durant	durer	ADP	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
fleuve	fleuve	NOUN	O	O	O
se	se	PRON	O	O	O
laissa	laisser	VERB	O	O	O
entrevoir	entrevoir	VERB	O	O	O
,	,	PUNCT	O	O	O
pareil	pareil	ADJ	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
glaive	glaive	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
argent	argent	NOUN	O	O	O
bruni	brunir	VERB	O	O	O
qu	que	PRON	O	O	O
'	'	SCONJ	O	O	O
un	un	DET	O	O	O
géant	géant	NOUN	O	O	O
eût	avoir	AUX	O	O	O
oublié	oublier	VERB	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
plaine	plaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

LE	le	DET	O	O	O
PEUPLE	peuple	NOUN	O	O	O
DU	de	ADP	O	O	O
PÔLE	pôle	NOUN	O	O	O
—	—	PUNCT	O	O	O
Regarde	regarder	VERB	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
dit	dire	VERB	O	O	O
soudain	soudain	ADV	O	O	O
Ceintras	ceintras	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
température	température	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
bas	bas	NOUN	O	O	O
,	,	PUNCT	O	O	O
doit	devoir	VERB	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
être	être	AUX	O	O	O
abaissée	abaisser	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
aperçois	apercevoir	VERB	O	O	O
çà	çà	ADV	O	O	O
et	et	CCONJ	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
lambeaux	lambeau	NOUN	O	O	O
de	de	ADP	O	O	O
neige	neige	NOUN	O	O	O
...	...	PUNCT	O	O	O
Je	je	PRON	O	O	O
me	me	PRON	O	O	O
penchai	pencher	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
balustrade	balustrade	NOUN	O	O	O
et	et	CCONJ	O	O	O
tins	tenir	VERB	O	O	O
mes	mon	DET	O	O	O
yeux	oeil	NOUN	O	O	O
fixés	fixer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
direction	direction	NOUN	O	O	O
que	que	PRON	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
indiquait	indiquer	VERB	O	O	O
Ceintras	ceintras	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ceintras	ceintras	PROPN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Quoi	quoi	PRON	O	O	O
donc	donc	ADV	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Viens	venir	VERB	O	O	O
voir	voir	VERB	O	O	O
:	:	PUNCT	O	O	O
on	on	PRON	O	O	O
dirait	dire	VERB	O	O	O
que	que	SCONJ	O	O	O
cette	ce	DET	O	O	O
neige	neige	NOUN	O	O	O
remue	remue	VERB	O	O	O
...	...	PUNCT	O	O	O
Chaque	chaque	DET	O	O	O
monceau	monceau	NOUN	O	O	O
de	de	ADP	O	O	O
blancheurs	blancheur	NOUN	O	O	O
neigeuses	neigeux	ADJ	O	O	O
semblait	sembler	VERB	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
agiter	agiter	VERB	O	O	O
et	et	CCONJ	O	O	O
varier	varier	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
forme	forme	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
contours	contour	NOUN	O	O	O
comme	comme	SCONJ	O	O	O
aurait	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
le	le	PRON	O	O	O
faire	faire	VERB	O	O	O
un	un	DET	O	O	O
troupeau	troupeau	NOUN	O	O	O
de	de	ADP	O	O	O
moutons	mouton	NOUN	O	O	O
qui	qui	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
paissant	paître	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
seraient	être	AUX	O	O	O
tantôt	tantôt	CCONJ	O	O	O
rapprochés	rapprocher	VERB	O	O	O
,	,	PUNCT	O	O	O
tantôt	tantôt	CCONJ	O	O	O
éloignés	éloigné	ADJ	O	O	O
les	le	DET	O	O	O
uns	un	PRON	O	O	O
des	de	ADP	O	O	O
autres	autre	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
effrayant	effrayant	ADJ	O	O	O
,	,	PUNCT	O	O	O
murmura	murmurer	VERB	O	O	O
mon	mon	DET	O	O	O
compagnon	compagnon	NOUN	O	O	O
prêt	prêt	ADJ	O	O	O
à	à	ADP	O	O	O
défaillir	défaillir	VERB	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
répondis	répondre	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
tout	tout	ADV	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
singulier	singulier	ADJ	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
trouvons	trouver	VERB	O	O	O
apparemment	apparemment	ADV	O	O	O
en	en	ADP	O	O	O
présence	présence	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
phénomène	phénomène	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
optique	optique	NOUN	O	O	O
dû	devoir	ADJ	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
milieu	milieu	NOUN	O	O	O
visuel	visuel	ADJ	O	O	O
nouveau	nouveau	ADJ	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
...	...	PUNCT	O	O	O
Ou	ou	CCONJ	O	O	O
bien	bien	ADV	O	O	O
nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
les	le	DET	O	O	O
jouets	jouet	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
hallucination	hallucination	NOUN	O	O	O
...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
répéta	répéter	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
machinalement	machinalement	ADV	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
hallucination	hallucination	NOUN	O	O	O
...	...	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
cependant	cependant	ADV	O	O	O
...	...	PUNCT	O	O	O
Il	il	PRON	O	O	O
se	se	PRON	O	O	O
frotta	frotter	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
et	et	CCONJ	O	O	O
se	se	PRON	O	O	O
pencha	pencher	VERB	O	O	O
désespérément	désespérément	ADV	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
...	...	PUNCT	O	O	O
Une	un	DET	O	O	O
hallucination	hallucination	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
possible	possible	ADJ	O	O	O
!	!	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
bouge	bouger	VERB	O	O	O
...	...	PUNCT	O	O	O
Regarde	regarder	VERB	O	O	O
,	,	PUNCT	O	O	O
regarde	regarder	VERB	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
sommes	être	AUX	O	O	O
pas	pas	ADV	O	O	O
fous	fou	ADJ	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Alors	alors	ADV	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
faut	falloir	VERB	O	O	O
descendre	descendre	VERB	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
rendre	rendre	VERB	O	O	O
compte	compte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
en	en	PRON	O	O	O
étions	être	VERB	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
point	point	NOUN	O	O	O
où	où	PRON	O	O	O
,	,	PUNCT	O	O	O
quoi	quoi	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
puisse	pouvoir	VERB	O	O	O
advenir	advenir	VERB	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
aime	aimer	VERB	O	O	O
mieux	mieux	ADV	O	O	O
tout	tout	PRON	O	O	O
risquer	risquer	VERB	O	O	O
plutôt	plutôt	ADV	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
rester	rester	VERB	O	O	O
davantage	davantage	ADV	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
affres	affres	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
indécision	indécision	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
Ceintras	ceintras	PROPN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
serait	être	AUX	O	O	O
facilement	facilement	ADV	O	O	O
cette	ce	DET	O	O	O
fois	fois	NOUN	O	O	O
rallié	rallier	VERB	O	O	O
à	à	ADP	O	O	O
mon	mon	DET	O	O	O
désir	désir	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
même	même	ADJ	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
intensité	intensité	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
violette	violet	ADJ	O	O	O
diminua	diminuer	VERB	O	O	O
et	et	CCONJ	O	O	O
ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
bientôt	bientôt	ADV	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
crépuscule	crépuscule	NOUN	O	O	O
sillonné	sillonner	VERB	O	O	O
de	de	ADP	O	O	O
radiations	radiation	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
fluorescences	fluorescence	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
retombions	retomber	VERB	O	O	O
peu	peu	ADV	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
pénombre	pénombre	NOUN	O	O	O
où	où	PRON	O	O	O
nous	nous	PRON	O	O	O
avions	avoir	AUX	O	O	O
navigué	naviguer	VERB	O	O	O
depuis	depuis	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
de	de	ADP	O	O	O
François	françois	PROPN	O	O	O
-	-	PROPN	O	O	O
Joseph	joseph	PROPN	O	O	O
.	.	PUNCT	O	O	O

Alors	alors	ADV	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
rendis	rendre	VERB	O	O	O
compte	compte	NOUN	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
clarté	clarté	NOUN	O	O	O
sombre	sombre	ADJ	O	O	O
du	de	ADP	O	O	O
Pôle	pôle	PROPN	O	O	O
nous	nous	PRON	O	O	O
était	être	AUX	O	O	O
déjà	déjà	ADV	O	O	O
devenue	devenir	VERB	O	O	O
nécessaire	nécessaire	ADJ	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
brusquement	brusquement	ADV	O	O	O
privés	priver	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
allions	allier	VERB	O	O	O
perdre	perdre	VERB	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
bon	bon	ADJ	O	O	O
moment	moment	NOUN	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
usage	usage	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
yeux	oeil	NOUN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
atmosphère	atmosphère	NOUN	O	O	O
crépitait	crépiter	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
instants	instant	NOUN	O	O	O
se	se	PRON	O	O	O
pointillait	pointiller	VERB	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
étincelles	étincelle	NOUN	O	O	O
électriques	électrique	ADJ	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
pareilles	pareil	ADJ	O	O	O
à	à	ADP	O	O	O
celles	celui	PRON	O	O	O
que	que	PRON	O	O	O
notre	notre	DET	O	O	O
magnéto	magnéto	NOUN	O	O	O
produisait	produire	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
cylindres	cylindre	NOUN	O	O	O
du	de	ADP	O	O	O
moteur	moteur	NOUN	O	O	O
pour	pour	ADP	O	O	O
enflammer	enflammer	VERB	O	O	O
les	le	DET	O	O	O
gaz	gaz	NOUN	O	O	O
;	;	PUNCT	O	O	O
au	au	ADP	O	O	O
delà	delà	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
étoiles	étoile	NOUN	O	O	O
apparurent	apparaître	VERB	O	O	O
immobiles	immobile	ADJ	O	O	O
et	et	CCONJ	O	O	O
lointaines	lointain	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
neige	neige	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
-	-	NOUN	O	O	O
dessous	dessous	ADV	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
paraissait	paraître	VERB	O	O	O
toujours	toujours	ADV	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
agiter	agiter	VERB	O	O	O
vaguement	vaguement	ADV	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
cris	cri	NOUN	O	O	O
des	de	ADP	O	O	O
grandes	grand	ADJ	O	O	O
chauves	chauve	NOUN	O	O	O
-	-	NOUN	O	O	O
souris	souris	NOUN	O	O	O
ne	ne	ADV	O	O	O
résonnaient	résonner	VERB	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
oreilles	oreille	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
air	air	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
absolument	absolument	ADV	O	O	O
silencieux	silencieux	ADJ	O	O	O
:	:	PUNCT	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
attention	attention	NOUN	O	O	O
nous	nous	PRON	O	O	O
pouvions	pouvoir	VERB	O	O	O
percevoir	percevoir	VERB	O	O	O
des	un	DET	O	O	O
susurrements	susurrement	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
sifflements	sifflement	NOUN	O	O	O
très	très	ADV	O	O	O
doux	doux	ADJ	O	O	O
qui	qui	PRON	O	O	O
avaient	avoir	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
air	air	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
arriver	arriver	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
surface	surface	NOUN	O	O	O
même	même	ADV	O	O	O
du	de	ADP	O	O	O
sol	sol	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ceci	ceci	PRON	O	O	O
dépasse	dépasser	VERB	O	O	O
notre	notre	DET	O	O	O
compréhension	compréhension	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Cein	cein	PROPN	O	O	O
-	-	PROPN	O	O	O
tras	tras	PROPN	O	O	O
à	à	ADP	O	O	O
qui	qui	PRON	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
excès	excès	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
épouvante	épouvante	NOUN	O	O	O
donnait	donner	VERB	O	O	O
pour	pour	ADP	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
un	un	DET	O	O	O
semblant	semblant	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
énergie	énergie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
fuir	fuir	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
nous	nous	PRON	O	O	O
tirer	tirer	VERB	O	O	O
de	de	ADP	O	O	O
là	là	ADV	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
vite	vite	ADV	O	O	O
!	!	PUNCT	O	O	O

Malgré	malgré	ADP	O	O	O
mon	mon	DET	O	O	O
désir	désir	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
être	être	VERB	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
paraître	paraître	VERB	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
fort	fort	ADV	O	O	O
des	de	ADP	O	O	O
deux	deux	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
sentis	sentir	VERB	O	O	O
alors	alors	ADV	O	O	O
incapable	incapable	ADJ	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
opposer	opposer	VERB	O	O	O
la	le	DET	O	O	O
moindre	moindre	ADJ	O	O	O
résistance	résistance	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
vérité	vérité	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
indicible	indicible	ADJ	O	O	O
horreur	horreur	NOUN	O	O	O
du	de	ADP	O	O	O
spectacle	spectacle	NOUN	O	O	O
excusait	excuser	VERB	O	O	O
cette	ce	DET	O	O	O
pusillanimité	pusillanimité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
considérais	considérer	VERB	O	O	O
le	le	DET	O	O	O
visage	visage	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
compagnon	compagnon	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
reflet	reflet	NOUN	O	O	O
sombre	sombre	ADJ	O	O	O
du	de	ADP	O	O	O
mien	mien	PRON	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
hublot	hublot	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cabine	cabine	NOUN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	ADP	O	O	O
eus	avoir	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
idée	idée	NOUN	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
étions	être	AUX	O	O	O
morts	mort	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
restait	rester	VERB	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
que	que	ADV	O	O	O
deux	deux	NUM	O	O	O
cadavres	cadavre	NOUN	O	O	O
poussés	pousser	VERB	O	O	O
par	par	ADP	O	O	O
une	un	DET	O	O	O
force	force	NOUN	O	O	O
irrésistible	irrésistible	ADJ	O	O	O
non	non	ADV	O	O	O
pas	pas	ADV	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
néant	néant	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
repos	repos	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
vers	vers	ADP	O	O	O
un	un	DET	O	O	O
enfer	enfer	NOUN	O	O	O
peuplé	peupler	VERB	O	O	O
de	de	ADP	O	O	O
larves	larve	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
spectres	spectre	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
choses	chose	NOUN	O	O	O
sans	sans	ADP	O	O	O
nom	nom	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
croyais	croire	VERB	O	O	O
déjà	déjà	ADV	O	O	O
sentir	sentir	VERB	O	O	O
grouiller	grouiller	VERB	O	O	O
au	au	ADV	O	O	O
-	-	NOUN	O	O	O
dessous	dessous	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
;	;	PUNCT	O	O	O
car	car	CCONJ	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
moments	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	DET	O	O	O
lentes	lent	ADJ	O	O	O
ondulations	ondulation	NOUN	O	O	O
verdâtres	verdâtre	ADJ	O	O	O
parcouraient	parcourir	VERB	O	O	O
les	le	DET	O	O	O
derniers	dernier	ADJ	O	O	O
vestiges	vestige	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
violette	violet	ADJ	O	O	O
et	et	CCONJ	O	O	O
alors	alors	ADV	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
vagues	vague	NOUN	O	O	O
blancheurs	blancheur	NOUN	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
y	y	PRON	O	O	O
mouvaient	mouvoir	VERB	O	O	O
prenaient	prendre	VERB	O	O	O
sous	sou	ADP	O	O	O
ces	ce	DET	O	O	O
colorations	coloration	NOUN	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
