I.	i.	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Quoi	quoi	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
soit	être	VERB	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
quinzaine	quinzaine	NOUN	O	O	O
de	de	ADP	O	O	O
jours	jour	NOUN	O	O	O
après	après	ADV	O	O	O
,	,	PUNCT	O	O	O
alors	alors	ADV	O	O	O
que	que	SCONJ	O	O	O
j'	je	PRON	O	O	O
étais	être	AUX	O	O	O
de	de	ADP	O	O	O
retour	retour	NOUN	O	O	O
à	à	ADP	O	O	O
Washington	washington	PROPN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
attention	attention	NOUN	O	O	O
publique	public	ADJ	O	O	O
fut	être	AUX	O	O	O
non	non	ADV	O	O	O
moins	moins	ADV	O	O	O
sollicitée	solliciter	VERB	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
fait	fait	NOUN	O	O	O
d'	de	ADP	O	O	O
ordre	ordre	NOUN	O	O	O
tout	tout	ADV	O	O	O
différent	différent	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
fait	fait	NOUN	O	O	O
allait	aller	VERB	O	O	O
demeurer	demeurer	VERB	O	O	O
aussi	aussi	ADV	O	O	O
mystérieux	mystérieux	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
phénomènes	phénomène	NOUN	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
Great	great	PROPN	O	O	O
-	-	PROPN	O	O	O
Eyry	eyry	PROPN	O	O	O
venait	venir	VERB	O	O	O
d'	de	ADP	O	O	O
être	être	AUX	O	O	O
le	le	DET	O	O	O
théâtre	théâtre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vers	vers	ADP	O	O	O
le	le	DET	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
mois	mois	NOUN	O	O	O
de	de	ADP	O	O	O
mai	mai	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
journaux	journal	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Pennsylvanie	pennsylvanie	PROPN	O	O	O
portèrent	porter	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
connaissance	connaissance	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
lecteurs	lecteur	NOUN	O	O	O
ledit	ledit	DET	O	O	O
fait	fait	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
récemment	récemment	ADV	O	O	O
produit	produire	VERB	O	O	O
en	en	ADP	O	O	O
divers	divers	ADJ	O	O	O
points	point	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
État	état	NOUN	O	O	O
.	.	PUNCT	O	O	O

Depuis	depuis	ADP	O	O	O
quelque	quelque	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
routes	route	NOUN	O	O	O
qui	qui	PRON	O	O	O
rayonnent	rayonner	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
Philadelphie	philadelphie	PROPN	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
chef	chef	NOUN	O	O	O
-	-	NOUN	O	O	O
lieu	lieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
circulait	circuler	VERB	O	O	O
un	un	DET	O	O	O
extraordinaire	extraordinaire	ADJ	O	O	O
véhicule	véhicule	NOUN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
reconnaître	reconnaître	VERB	O	O	O
ni	ni	CCONJ	O	O	O
la	le	DET	O	O	O
forme	forme	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
même	même	ADV	O	O	O
les	le	DET	O	O	O
dimensions	dimension	NOUN	O	O	O
,	,	PUNCT	O	O	O
tant	tant	SCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
déplaçait	déplacer	VERB	O	O	O
rapidement	rapidement	ADV	O	O	O
.	.	PUNCT	O	O	O

Que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
fût	être	AUX	O	O	O
une	un	DET	O	O	O
automobile	automobile	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
parfait	parfait	ADJ	O	O	O
accord	accord	NOUN	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
sujet	sujet	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
quel	quel	DET	O	O	O
moteur	moteur	NOUN	O	O	O
l'	le	PRON	O	O	O
animait	animer	VERB	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
en	en	PRON	O	O	O
était	être	AUX	O	O	O
réduit	réduire	VERB	O	O	O
aux	à	ADP	O	O	O
hypothèses	hypothèse	NOUN	O	O	O
plus	plus	ADV	O	O	O
ou	ou	CCONJ	O	O	O
moins	moins	ADV	O	O	O
admissibles	admissible	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
lorsque	lorsque	SCONJ	O	O	O
l'	le	DET	O	O	O
imagination	imagination	NOUN	O	O	O
populaire	populaire	ADJ	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
mêle	mêler	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
impossible	impossible	ADJ	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
assigner	assigner	VERB	O	O	O
de	de	DET	O	O	O
justes	juste	ADJ	O	O	O
limites	limite	NOUN	O	O	O
.	.	PUNCT	O	O	O

À	à	ADP	O	O	O
cette	ce	DET	O	O	O
époque	époque	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
automobiles	automobile	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
perfectionnées	perfectionner	ADJ	O	O	O
,	,	PUNCT	O	O	O
quel	quel	ADJ	O	O	O
que	que	PRON	O	O	O
fût	être	AUX	O	O	O
leur	son	DET	O	O	O
système	système	NOUN	O	O	O
,	,	PUNCT	O	O	O
mues	mouvoir	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
vapeur	vapeur	NOUN	O	O	O
d'	de	ADP	O	O	O
eau	eau	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
pétrole	pétrole	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
alcool	alcool	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
l'	le	DET	O	O	O
électricité	électricité	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
dépassaient	dépasser	VERB	O	O	O
guère	guère	ADV	O	O	O
le	le	DET	O	O	O
cent	cent	DET	O	O	O
trente	trente	PRON	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
soit	soit	ADV	O	O	O
environ	environ	ADV	O	O	O
trente	trente	NUM	O	O	O
lieues	lieue	NOUN	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
kilomètres	kilomètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADV	O	O	O
est	est	ADV	O	O	O
-	-	ADV	O	O	O
à	à	ADP	O	O	O
-	-	ADV	O	O	O
dire	dire	ADV	O	O	O
environ	environ	ADV	O	O	O
un	un	DET	O	O	O
mille	mille	PRON	O	O	O
et	et	CCONJ	O	O	O
demi	demi	NOUN	O	O	O
par	par	ADP	O	O	O
minute	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
–	–	PUNCT	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
les	le	DET	O	O	O
chemins	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
leurs	leur	DET	O	O	O
express	express	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
leurs	leur	DET	O	O	O
rapides	rapide	NOUN	O	O	O
,	,	PUNCT	O	O	O
donnent	donner	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
meilleures	meilleur	ADJ	O	O	O
lignes	ligne	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Amérique	amérique	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Europe	europe	PROPN	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
concerne	concerner	VERB	O	O	O
l'	le	DET	O	O	O
engin	engin	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
agit	agir	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
marchait	marcher	VERB	O	O	O
certainement	certainement	ADV	O	O	O
au	au	ADP	O	O	O
double	double	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
.	.	PUNCT	O	O	O

Inutile	inutile	ADJ	O	O	O
d'	de	ADP	O	O	O
ajouter	ajouter	VERB	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
telle	tel	ADJ	O	O	O
allure	allure	NOUN	O	O	O
constituait	constituer	VERB	O	O	O
un	un	DET	O	O	O
extrême	extrême	ADJ	O	O	O
danger	danger	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
routes	route	NOUN	O	O	O
,	,	PUNCT	O	O	O
tant	tant	ADV	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
véhicules	véhicule	NOUN	O	O	O
que	que	SCONJ	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
piétons	piéton	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
masse	masse	NOUN	O	O	O
roulante	roulant	ADJ	O	O	O
,	,	PUNCT	O	O	O
arrivant	arriver	VERB	O	O	O
comme	comme	ADP	O	O	O
la	le	DET	O	O	O
foudre	foudre	NOUN	O	O	O
,	,	PUNCT	O	O	O
précédée	précéder	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
grondement	grondement	NOUN	O	O	O
formidable	formidable	ADJ	O	O	O
,	,	PUNCT	O	O	O
déplaçait	déplacer	VERB	O	O	O
l'	le	DET	O	O	O
air	air	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
violence	violence	NOUN	O	O	O
qui	qui	PRON	O	O	O
faisait	faire	AUX	O	O	O
craquer	craquer	VERB	O	O	O
les	le	DET	O	O	O
branchages	branchage	NOUN	O	O	O
des	de	ADP	O	O	O
arbres	arbre	NOUN	O	O	O
en	en	ADP	O	O	O
bordure	bordure	NOUN	O	O	O
,	,	PUNCT	O	O	O
affolant	affoler	VERB	O	O	O
d'	de	ADP	O	O	O
épouvante	épouvante	NOUN	B-NOV	O	O
les	le	DET	O	O	O
animaux	animal	NOUN	O	O	O
en	en	ADP	O	O	O
pâture	pâture	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
champs	champ	NOUN	O	O	O
,	,	PUNCT	O	O	O
dispersant	disperser	VERB	O	O	O
les	le	DET	O	O	O
oiseaux	oiseau	NOUN	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
auraient	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
résister	résister	VERB	O	O	O
aux	à	ADP	O	O	O
tourbillons	tourbillon	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
poussière	poussière	NOUN	O	O	O
soulevée	soulever	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
passage	passage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
–	–	PUNCT	O	O	O
détail	détail	NOUN	O	O	O
bizarre	bizarre	ADJ	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
lequel	lequel	PRON	O	O	O
les	le	DET	O	O	O
journaux	journal	NOUN	O	O	O
attirèrent	attirer	VERB	O	O	O
plus	plus	ADV	O	O	O
particulièrement	particulièrement	ADV	O	O	O
l'	le	DET	O	O	O
attention	attention	NOUN	O	O	O
–	–	PUNCT	O	O	O
le	le	DET	O	O	O
macadam	macadam	NOUN	O	O	O
des	de	ADP	O	O	O
chemins	chemin	NOUN	O	O	O
était	être	AUX	O	O	O
à	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
entamé	entamer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
roues	roue	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
laissait	laisser	VERB	O	O	O
après	après	ADP	O	O	O
lui	luire	PRON	O	O	O
aucune	aucun	DET	O	O	O
trace	trace	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
ornières	ornière	NOUN	O	O	O
produites	produire	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
roulement	roulement	NOUN	O	O	O
de	de	ADP	O	O	O
lourds	lourd	ADJ	O	O	O
véhicules	véhicule	NOUN	O	O	O
.	.	PUNCT	O	O	O

À	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
une	un	DET	O	O	O
légère	léger	ADJ	O	O	O
empreinte	empreinte	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
simple	simple	ADJ	O	O	O
effleurement	effleurement	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
rapidité	rapidité	NOUN	O	O	O
seule	seul	ADJ	O	O	O
engendrait	engendrer	VERB	O	O	O
le	le	DET	O	O	O
soulèvement	soulèvement	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
poussière	poussière	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
,	,	PUNCT	O	O	O
faisait	faire	AUX	O	O	O
observer	observer	VERB	O	O	O
le	le	DET	O	O	O
New	new	PROPN	O	O	O
York	york	PROPN	O	O	O
Herald	herald	X	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
de	de	ADP	O	O	O
déplacement	déplacement	NOUN	O	O	O
mange	manger	VERB	O	O	O
la	le	DET	O	O	O
pesanteur	pesanteur	NOUN	O	O	O

!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Naturellement	naturellement	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
réclamations	réclamation	NOUN	O	O	O
s'	se	PRON	O	O	O
étaient	être	AUX	O	O	O
élevées	élever	VERB	O	O	O
parmi	parmi	ADP	O	O	O
les	le	DET	O	O	O
divers	divers	ADJ	O	O	O
districts	district	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Pennsylvanie	pennsylvanie	PROPN	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
tolérer	tolérer	VERB	O	O	O
ces	ce	DET	O	O	O
courses	course	NOUN	O	O	O
folles	fou	ADJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
appareil	appareil	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
menaçait	menacer	VERB	O	O	O
de	de	ADP	O	O	O
tout	tout	PRON	O	O	O
renverser	renverser	VERB	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
tout	tout	PRON	O	O	O
écraser	écraser	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
passage	passage	NOUN	O	O	O
,	,	PUNCT	O	O	O
voitures	voiture	NOUN	O	O	O
et	et	CCONJ	O	O	O
piétons	piéton	NOUN	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
de	de	ADP	O	O	O
quelle	quel	DET	O	O	O
façon	façon	NOUN	O	O	O
s'	se	PRON	O	O	O
y	y	PRON	O	O	O
prendre	prendre	VERB	O	O	O
pour	pour	ADP	O	O	O
l'	le	PRON	O	O	O
arrêter	arrêter	VERB	O	O	O

?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
savait	savoir	VERB	O	O	O
ni	ni	CCONJ	O	O	O
à	à	ADP	O	O	O
qui	qui	ADV	O	O	O
il	il	PRON	O	O	O
appartenait	appartenir	VERB	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
d'	de	ADP	O	O	O
où	où	ADV	O	O	O
il	il	PRON	O	O	O
venait	venir	VERB	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
où	où	ADV	O	O	O
il	il	PRON	O	O	O
allait	aller	VERB	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
apercevait	apercevoir	VERB	O	O	O
qu'	que	ADV	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
filait	filer	VERB	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
projectile	projectile	NOUN	O	O	O
dans	dans	ADP	O	O	O
sa	son	DET	O	O	O
marche	marche	NOUN	O	O	O
vertigineuse	vertigineux	ADJ	O	O	O
…	…	PUNCT	O	O	O

Allez	aller	VERB	O	O	O
donc	donc	ADV	O	O	O
saisir	saisir	VERB	O	O	O
au	au	ADP	O	O	O
vol	vol	NOUN	O	O	O
un	un	DET	O	O	O
boulet	boulet	NOUN	O	O	O
de	de	ADP	O	O	O
canon	canon	NOUN	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
sort	sortir	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bouche	bouche	NOUN	O	O	O
à	à	ADP	O	O	O
feu	feu	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Je	je	PRON	O	O	O
le	le	PRON	O	O	O
répète	répéter	VERB	O	O	O
,	,	PUNCT	O	O	O
nulle	nul	DET	O	O	O
indication	indication	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
du	de	ADP	O	O	O
moteur	moteur	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
engin	engin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
était	être	AUX	O	O	O
certain	certain	ADJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
avait	avoir	AUX	O	O	O
constaté	constater	VERB	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
laissait	laisser	VERB	O	O	O
derrière	derrière	ADP	O	O	O
lui	luire	PRON	O	O	O
aucune	aucun	DET	O	O	O
fumée	fumée	NOUN	O	O	O
,	,	PUNCT	O	O	O
aucune	aucun	DET	O	O	O
vapeur	vapeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
aucune	aucun	DET	O	O	O
odeur	odeur	NOUN	O	O	O
de	de	ADP	O	O	O
pétrole	pétrole	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
autre	autre	ADJ	O	O	O
huile	huile	NOUN	O	O	O
minérale	minéral	ADJ	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
là	là	ADV	O	O	O
cette	ce	DET	O	O	O
conclusion	conclusion	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
agissait	agir	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
appareil	appareil	NOUN	O	O	O
mû	mouvoir	VERB	O	O	O
par	par	ADP	O	O	O
l'	le	DET	O	O	O
électricité	électricité	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
accumulateurs	accumulateur	NOUN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
modèle	modèle	NOUN	O	O	O
inconnu	inconnu	ADJ	O	O	O
,	,	PUNCT	O	O	O
renfermaient	renfermer	VERB	O	O	O
un	un	DET	O	O	O
fluide	fluide	NOUN	O	O	O
pour	pour	ADP	O	O	O
ainsi	ainsi	ADV	O	O	O
dire	dire	VERB	O	O	O
inépuisable	inépuisable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Alors	alors	ADV	O	O	O
l'	le	DET	O	O	O
imagination	imagination	NOUN	O	O	O
publique	public	ADJ	O	O	O
,	,	PUNCT	O	O	O
très	très	ADV	O	O	O
surexcitée	surexciter	ADJ	O	O	O
,	,	PUNCT	O	O	O
voulut	vouloir	VERB	O	O	O
voir	voir	VERB	O	O	O
tout	tout	DET	O	O	O
autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
mystérieuse	mystérieux	ADJ	O	O	O
automobile	automobile	NOUN	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
le	le	DET	O	O	O
char	char	NOUN	O	O	O
extra	extra	ADJ	O	O	O
-	-	ADJ	O	O	O
naturel	naturel	ADJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
spectre	spectre	NOUN	O	O	O
qui	qui	PRON	O	O	O
la	le	PRON	O	O	O
conduisait	conduire	VERB	O	O	O
,	,	PUNCT	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
chauffeurs	chauffeur	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
enfer	enfer	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
gobelin	gobelin	NOUN	O	O	O
qui	qui	PRON	O	O	O
venait	venir	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
autre	autre	ADJ	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
monstre	monstre	NOUN	O	O	O
échappé	échapper	VERB	O	O	O
de	de	ADP	O	O	O
quelque	quelque	DET	O	O	O
ménagerie	ménagerie	NOUN	O	O	O
tératologique	tératologique	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
le	le	PRON	O	O	O
résumer	résumer	VERB	O	O	O
en	en	ADP	O	O	O
un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
type	type	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
diable	diable	NOUN	O	O	O
en	en	ADP	O	O	O
personne	personne	NOUN	O	O	O
,	,	PUNCT	O	O	O
Belzébuth	belzébuth	PROPN	O	O	O
,	,	PUNCT	O	O	O
Astaroth	astaroth	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
défiait	défier	VERB	O	O	O
toute	tout	DET	O	O	O
intervention	intervention	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
,	,	PUNCT	O	O	O
ayant	avoir	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
disposition	disposition	NOUN	O	O	O
l'	le	DET	O	O	O
invisible	invisible	ADJ	O	O	O
et	et	CCONJ	O	O	O
infinie	infini	ADJ	O	O	O
puissance	puissance	NOUN	O	O	O
satanique	satanique	ADJ	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
Satan	satan	PROPN	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
le	le	DET	O	O	O
droit	droit	NOUN	O	O	O
de	de	ADP	O	O	O
circuler	circuler	VERB	O	O	O
avec	avec	ADP	O	O	O
cette	ce	DET	O	O	O
rapidité	rapidité	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
routes	route	NOUN	O	O	O
des	de	ADP	O	O	O
États	états	PROPN	O	O	O
-	-	PROPN	O	O	O
Unis	unis	PROPN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
une	un	DET	O	O	O
autorisation	autorisation	NOUN	O	O	O
spéciale	spécial	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
un	un	DET	O	O	O
numéro	numéro	NOUN	O	O	O
d'	de	ADP	O	O	O
ordre	ordre	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
une	un	DET	O	O	O
licence	licence	NOUN	O	O	O
en	en	ADP	O	O	O
règle	règle	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
sûr	sûr	ADJ	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
une	un	DET	O	O	O
municipalité	municipalité	NOUN	O	O	O
n'	ne	ADV	O	O	O
eût	avoir	AUX	O	O	O
consenti	consentir	VERB	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
permettre	permettre	VERB	O	O	O
du	de	DET	O	O	O
«	«	PUNCT	O	O	O
deux	deux	NUM	O	O	O
cent	cent	NUM	O	O	O
cinquante	cinquante	NUM	O	O	O
»	»	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
heure	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
raison	raison	NOUN	O	O	O
de	de	ADP	O	O	O
sécurité	sécurité	NOUN	O	O	O
publique	public	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
fallait	falloir	VERB	O	O	O
aviser	aviser	VERB	O	O	O
au	au	ADP	O	O	O
moyen	moyen	NOUN	O	O	O
d'	de	ADP	O	O	O
