LIVRE	livre	PROPN	O	O	O
seul	seul	ADJ	O	O	O
là	là	ADV	O	O	O
-	-	NOUN	O	O	O
bas	bas	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
a	avoir	AUX	O	O	O
fallu	falloir	VERB	O	O	O
aller	aller	VERB	O	O	O
enterrer	enterrer	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
qui	qui	PRON	O	O	O
ai	avoir	AUX	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
exécration	exécration	NOUN	O	O	O
des	de	ADP	O	O	O
voyages	voyage	NOUN	O	O	O
!	!	PUNCT	O	O	O
...	...	PUNCT	O	O	O
Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
c	c	NOUN	O	O	O
'	'	PUNCT	O	O	O
est	être	AUX	O	O	O
fini	finir	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
voilà	voilà	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
En	en	ADP	O	O	O
bonne	bon	ADJ	O	O	O
santé	santé	NOUN	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
même	même	ADJ	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
trop	trop	ADV	O	O	O
de	de	ADP	O	O	O
fatigue	fatigue	NOUN	O	O	O
?	?	PUNCT	O	O	O

demanda	demander	ADP	O	O	O
Luc	luc	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
trop	trop	ADV	O	O	O
.	.	PUNCT	O	O	O

J	j	NOUN	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
dormir	dormir	NOUN	O	O	O
,	,	PUNCT	O	O	O
heureusement	heureusement	ADV	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
Sœurette	sœurette	PROPN	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
être	être	AUX	O	O	O
assurée	assurer	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
on	on	PRON	O	O	O
n	n	ADJ	O	O	O
'	'	PRON	O	O	O
oubliât	oubliât	NOUN	O	O	O
aucune	aucun	DET	O	O	O
des	de	ADP	O	O	O
couvertures	couverture	NOUN	O	O	O
,	,	PUNCT	O	O	O
emportées	emporter	VERB	O	O	O
par	par	ADP	O	O	O
précaution	précaution	NOUN	O	O	O
,	,	PUNCT	O	O	O
arrivait	arriver	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
tour	tour	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
n	n	ADJ	O	O	O
'	'	PUNCT	O	O	O
était	être	AUX	O	O	O
point	point	NOUN	O	O	O
jolie	joli	ADJ	O	O	O
,	,	PUNCT	O	O	O
petite	petit	ADJ	O	O	O
elle	lui	PRON	O	O	O
aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
pale	pale	NOUN	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
teint	teint	NOUN	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
insignifiance	insignifiance	NOUN	O	O	O
de	de	ADP	O	O	O
femme	femme	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
résignait	résigner	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
rôle	rôle	NOUN	O	O	O
de	de	ADP	O	O	O
bonne	bon	ADJ	O	O	O
ménagère	ménagère	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
garde-malade	garde-malade	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pourtant	pourtant	ADV	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
sourires	sourire	NOUN	O	O	O
tendres	tendre	ADJ	O	O	O
éclairaient	éclairer	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
charme	charme	NOUN	O	O	O
infini	infini	VERB	O	O	O
son	son	DET	O	O	O
visage	visage	NOUN	O	O	O
effacé	effacer	VERB	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
elle	lui	PRON	O	O	O
n	n	ADJ	O	O	O
'	'	PRON	O	O	O
avait	avoir	VERB	O	O	O
également	également	ADV	O	O	O
de	de	ADP	O	O	O
beaux	beau	NOUN	O	O	O
que	que	SCONJ	O	O	O
des	un	DET	O	O	O
yeux	oeil	NOUN	O	O	O
de	de	ADP	O	O	O
passion	passion	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
desquels	desquel	ADJ	O	O	O
brûlait	brûler	VERB	O	O	O
tout	tout	ADV	O	O	O
le	le	DET	O	O	O
besoin	besoin	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
amour	amour	NOUN	O	O	O
refoulé	refouler	VERB	O	O	O
en	en	ADP	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	ADP	O	O	O
ellemême	ellemêm	ADJ	O	O	O
ignorait	ignorer	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
n	n	ADJ	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
encore	encore	ADV	O	O	O
aimé	aimé	ADJ	O	O	O
que	que	SCONJ	O	O	O
son	son	DET	O	O	O
frère	frère	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
aimait	aimer	VERB	O	O	O
en	en	ADP	O	O	O
fille	fille	NOUN	O	O	O
cloîtrée	cloîtrer	VERB	O	O	O
qui	qui	PRON	O	O	O
faisait	faire	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
dieu	dieu	NOUN	O	O	O
le	le	DET	O	O	O
sacrifice	sacrifice	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
,	,	PUNCT	O	O	O
avant	avant	ADP	O	O	O
de	de	ADP	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
adresser	adresser	VERB	O	O	O
à	à	ADP	O	O	O
Luc	luc	PROPN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
lui	luire	PRON	O	O	O
cria	cria	ADJ	O	O	O
:	:	PUNCT	O	O	O

—	—	PROPN	O	O	O
Martial	martial	PROPN	O	O	O
,	,	PUNCT	O	O	O
fais	fai	ADJ	O	O	O
attention	attention	NOUN	O	O	O
,	,	PUNCT	O	O	O
tu	taire	VERB	O	O	O
devrais	devrai	NOUN	O	O	O
mettre	mettre	VERB	O	O	O
ton	ton	NOUN	O	O	O
foulard	foulard	ADJ	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
tournant	tourner	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
montra	montrer	VERB	O	O	O
charmante	charmant	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
lui	luire	PRON	O	O	O
témoigna	témoigna	ADJ	O	O	O
toute	tout	ADJ	O	O	O
sa	son	DET	O	O	O
vive	vif	ADJ	O	O	O
sympathie	sympathie	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Que	que	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
excuses	excuse	NOUN	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	VERB	O	O	O
à	à	ADP	O	O	O
vous	vous	PRON	O	O	O
faire	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
Froment	froment	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
avez	avoir	AUX	O	O	O
-vous	vous	PRON	O	O	O
pensé	penser	VERB	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
trouvant	trouver	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
votre	votre	DET	O	O	O
arrivée	arrivée	NOUN	O	O	O
!	!	PUNCT	O	O	O
...	...	PUNCT	O	O	O
Au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
-vous	vous	PRON	O	O	O
bien	bien	ADV	O	O	O
installé	installé	ADJ	O	O	O
chez	chez	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
a	avoir	AUX	O	O	O
-t	-t	PRON	O	O	O
-on	on	PRON	O	O	O
bien	bien	ADV	O	O	O
soigné	soigner	ADJ	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Admirablement	admirablement	ADV	O	O	O
,	,	PUNCT	O	O	O
j	j	NOUN	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
vécu	vivre	VERB	O	O	O
en	en	ADP	O	O	O
prince	prince	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oh	oh	PROPN	O	O	O
!	!	PUNCT	O	O	O
vous	vous	PRON	O	O	O
plaisantez	plaisanter	VERB	O	O	O
!	!	PUNCT	O	O	O
...	...	PUNCT	O	O	O
En	en	ADP	O	O	O
partant	partir	VERB	O	O	O
,	,	PUNCT	O	O	O
j	j	ADP	O	O	O
'	'	PUNCT	O	O	O
avais	avai	NOUN	O	O	O
eu	avoir	VERB	O	O	O
grand	grand	ADJ	O	O	O
soin	soin	NOUN	O	O	O
de	de	ADP	O	O	O
donner	donner	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
ordres	ordre	NOUN	O	O	O
nécessaires	nécessaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
que	que	SCONJ	O	O	O
rien	rien	PRON	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
manquât	manquer	VERB	O	O	O
.	.	PUNCT	O	O	O

N	n	ADJ	O	O	O
'	'	ADP	O	O	O
importe	importer	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
n	n	ADJ	O	O	O
'	'	ADP	O	O	O
y	y	PRON	O	O	O
étais	être	AUX	O	O	O
point	point	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvais	pouvoir	VERB	O	O	O
surveiller	surveiller	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
sauriez	savoir	VERB	O	O	O
croire	croire	VERB	O	O	O
le	le	DET	O	O	O
mauvais	mauvais	ADJ	O	O	O
sang	sang	ADJ	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
suis	être	AUX	O	O	O
fait	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
idée	idée	NOUN	O	O	O
de	de	ADP	O	O	O
vous	vous	PRON	O	O	O
avoir	avoir	AUX	O	O	O
abandonné	abandonner	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
notre	notre	DET	O	O	O
pauvre	pauvre	NOUN	O	O	O
maison	maison	NOUN	O	O	O
vide	vide	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
était	être	AUX	O	O	O
monté	monter	VERB	O	O	O
en	en	ADP	O	O	O
voiture	voiture	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
là	là	ADV	O	O	O
conversation	conversation	NOUN	O	O	O
continua	continuer	X	O	O	O
.	.	PUNCT	O	O	O

Luc	luc	PROPN	O	O	O
acheva	achever	VERB	O	O	O
de	de	ADP	O	O	O
les	le	PRON	O	O	O
rassurer	rassurer	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
leur	son	DET	O	O	O
jurant	jurant	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
passé	passer	VERB	O	O	O
deux	deux	NUM	O	O	O
jours	jour	NOUN	O	O	O
des	de	ADP	O	O	O
plus	plus	ADV	O	O	O
intéressants	intéressant	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
leur	son	DET	O	O	O
conte	conte	NOUN	O	O	O
-	-	ADV	O	O	O
rait	raire	VERB	O	O	O
.	.	PUNCT	O	O	O

Quand	quand	SCONJ	O	O	O
ils	il	PRON	O	O	O
arrivèrent	arriver	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
Crècherie	crècherie	NOUN	O	O	O
,	,	PUNCT	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
fût	fût	ADJ	O	O	O
tombée	tombée	NOUN	O	O	O
,	,	PUNCT	O	O	O
Jordan	jordan	NOUN	O	O	O
regarda	regarder	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
heureux	heureux	ADJ	O	O	O
de	de	ADP	O	O	O
rentrer	rentrer	VERB	O	O	O
dans	dans	ADP	O	O	O
son	son	DET	O	O	O
existence	existence	NOUN	O	O	O
accoutumée	accoutumé	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
poussait	pousser	VERB	O	O	O
des	un	DET	O	O	O
cris	cri	NOUN	O	O	O
de	de	ADP	O	O	O
joie	joie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
semblait	sembler	VERB	O	O	O
qu	que	PRON	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
revenait	revenir	VERB	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
une	un	DET	O	O	O
absence	absence	NOUN	O	O	O
de	de	ADP	O	O	O
plusieurs	plusieurs	DET	O	O	O
semaines	semaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
-on	on	PRON	O	O	O
trouver	trouver	VERB	O	O	O
du	de	ADP	O	O	O
plaisir	plaisir	NOUN	O	O	O
à	à	ADP	O	O	O
courir	courir	VERB	O	O	O
les	le	DET	O	O	O
routes	route	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsque	lorsque	SCONJ	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
bonheur	bonheur	NOUN	O	O	O
humain	humain	ADJ	O	O	O
tenait	tenir	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
coin	coin	NOUN	O	O	O
étroit	étroit	VERB	O	O	O
où	où	PRON	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
on	on	PRON	O	O	O
pensait	penser	VERB	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
l	l	DET	O	O	O
'	'	PUNCT	O	O	O
on	on	PRON	O	O	O
travaillait	travailler	VERB	O	O	O
,	,	PUNCT	O	O	O
débarrassé	débarrasser	VERB	O	O	O
du	de	ADP	O	O	O
souci	souci	NOUN	O	O	O
de	de	ADP	O	O	O
vivre	vivre	NOUN	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
pli	pli	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
habitude	habitude	NOUN	O	O	O
?	?	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
attendant	attendre	VERB	O	O	O
que	que	SCONJ	O	O	O
Sœurette	sœurette	PROPN	O	O	O
fît	fît	NOUN	O	O	O
servir	servir	VERB	O	O	O
le	le	DET	O	O	O
dîner	dîner	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
hâta	hâter	VERB	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
laver	laver	VERB	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
eau	eau	NOUN	O	O	O
tiède	tiède	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
voulut	vouloir	VERB	O	O	O
absolument	absolument	ADV	O	O	O
emmener	emmener	VERB	O	O	O
Luc	luc	PROPN	O	O	O
dans	dans	ADP	O	O	O
son	son	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
brûlant	brûler	VERB	O	O	O
lui-même	lui-même	PRON	O	O	O
de	de	ADP	O	O	O
s	s	PRON	O	O	O
'	'	DET	O	O	O
y	y	PRON	O	O	O
retrouver	retrouver	VERB	O	O	O
,	,	PUNCT	O	O	O
disant	dire	VERB	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
léger	léger	ADJ	O	O	O
rire	rir	ADJ	O	O	O
qu	que	PRON	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
dînerait	dîner	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
bon	bon	ADJ	O	O	O
cœur	cœur	PROPN	O	O	O
,	,	PUNCT	O	O	O
s	s	PRON	O	O	O
'	'	ADP	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
respirait	respirer	VERB	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
abord	abord	ADV	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
air	air	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pièce	pièce	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
passait	passer	VERB	O	O	O
son	son	DET	O	O	O
existence	existence	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mon	mon	DET	O	O	O
bon	bon	ADJ	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
c	c	NOUN	O	O	O
'	'	PUNCT	O	O	O
est	être	AUX	O	O	O
encore	encore	ADV	O	O	O
mon	mon	DET	O	O	O
odeur	odeur	NOUN	O	O	O
préférée	préférer	ADJ	O	O	O
...	...	PUNCT	O	O	O

Ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
!	!	PUNCT	O	O	O

oui	oui	NOUN	O	O	O
!	!	PUNCT	O	O	O

de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
odeurs	odeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
celle	celui	PRON	O	O	O
que	que	PRON	O	O	O
j	j	DET	O	O	O
'	'	ADP	O	O	O
aime	aime	NOUN	O	O	O
encore	encore	ADV	O	O	O
le	le	DET	O	O	O
mieux	mieux	ADV	O	O	O
est	être	AUX	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
odeur	odeur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pièce	pièce	NOUN	O	O	O
où	où	PRON	O	O	O
je	je	PRON	O	O	O
travaille	travailler	VERB	O	O	O
...	...	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
m	m	ADP	O	O	O
'	'	PUNCT	O	O	O
enchante	enchante	NOUN	O	O	O
et	et	CCONJ	O	O	O
me	me	PRON	O	O	O
féconde	fécond	ADJ	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
vaste	vaste	ADJ	O	O	O
salle	salle	NOUN	O	O	O
,	,	PUNCT	O	O	O
très	très	ADV	O	O	O
haute	haute	NOUN	O	O	O
,	,	PUNCT	O	O	O
construite	construire	VERB	O	O	O
en	en	ADP	O	O	O
fer	fer	NOUN	O	O	O
et	et	CCONJ	O	O	O
en	en	ADP	O	O	O
briques	brique	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
larges	large	NOUN	O	O	O
baies	baie	NOUN	O	O	O
donnaient	donner	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
verdures	verdure	NOUN	O	O	O
du	de	ADP	O	O	O
parc	parc	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
immense	immense	NOUN	O	O	O
table	table	NOUN	O	O	O
tenait	tenir	VERB	O	O	O
le	le	DET	O	O	O
milieu	milieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
chargée	charger	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
appareils	appareil	NOUN	O	O	O
,	,	PUNCT	O	O	O
tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
tout	tout	ADJ	O	O	O
un	un	DET	O	O	O
outillage	outillage	NOUN	O	O	O
compliqué	compliquer	VERB	O	O	O
garnissait	garnir	VERB	O	O	O
les	le	DET	O	O	O
murs	mur	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
modèles	modèle	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
ébauches	ébauche	NOUN	O	O	O
de	de	ADP	O	O	O
projets	projet	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	de	ADP	O	O	O
réductions	réduction	NOUN	O	O	O
de	de	ADP	O	O	O
fours	four	NOUN	O	O	O
électriques	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
coins	coin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Volant	volant	PROPN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
bout	bout	NOUN	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
réseau	réseau	NOUN	O	O	O
de	de	ADP	O	O	O
câbles	câble	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
fils	fils	NOUN	O	O	O
apportait	apporter	VERB	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
du	de	ADP	O	O	O
hangar	hangar	NOUN	O	O	O
voisin	voisin	ADJ	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
distribuait	distribuer	VERB	O	O	O
aux	à	ADP	O	O	O
appareils	appareil	NOUN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
outils	outil	NOUN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
fours	four	NOUN	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
expériences	expérience	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
sévérité	sévérité	NOUN	O	O	O
scientifique	scientifique	ADJ	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
rude	rude	ADJ	O	O	O
,	,	PUNCT	O	O	O
devant	devant	ADP	O	O	O
une	un	DET	O	O	O
des	de	ADP	O	O	O
baies	baie	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
retraite	retraite	NOUN	O	O	O
moelleuse	moelleux	ADJ	O	O	O
et	et	CCONJ	O	O	O
tiède	tiède	NOUN	O	O	O
était	être	AUX	O	O	O
aménagée	aménager	VERB	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
coin	coin	NOUN	O	O	O
de	de	ADP	O	O	O
tendre	tendre	ADJ	O	O	O
intimité	intimité	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
bibliothèques	bibliothèque	NOUN	O	O	O
basses	bas	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
fauteuils	fauteuil	NOUN	O	O	O
profonds	profond	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
divan	divan	NOUN	O	O	O
où	où	PRON	O	O	O
le	le	DET	O	O	O
frère	frère	NOUN	O	O	O
sommeillait	sommeiller	VERB	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
heures	heure	NOUN	O	O	O
réglées	régler	ADJ	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
petite	petit	ADJ	O	O	O
table	table	NOUN	O	O	O
où	où	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
asseyait	asseoir	VERB	O	O	O
la	le	DET	O	O	O
sœur	sœur	NOUN	O	O	O
,	,	PUNCT	O	O	O
veillant	veiller	VERB	O	O	O
sur	sur	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
collaborant	collaborer	VERB	O	O	O
en	en	ADP	O	O	O
secrétaire	secrétaire	NOUN	O	O	O
fidèle	fidèle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Jordan	jordan	PROPN	O	O	O
avait	avoir	AUX	O	O	O
tourné	tourner	VERB	O	O	O
un	un	DET	O	O	O
bouton	bouton	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
en	en	ADP	O	O	O
-	-	NOUN	O	O	O
gayait	gayer	VERB	O	O	O
