(	(	PUNCT	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
à	à	ADP	O	O	O
chantonner	chantonner	VERB	O	O	O
:	:	PUNCT	O	O	O
La	le	DET	O	O	O
vie	vie	NOUN	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
voyage	voyage	NOUN	O	O	O
Qu	que	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
fait	faire	VERB	O	O	O
bien	bien	ADV	O	O	O
qu	qu	ADV	O	O	O
'	'	ADV	O	O	O
à	à	ADP	O	O	O
deux	deux	NUM	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
ménages	ménage	NOUN	O	O	O
,	,	PUNCT	O	O	O
reprit	reprendre	VERB	O	O	O
Philippe	philippe	PROPN	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
tour	tour	NOUN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
ton	ton	NOUN	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
affecté	affecter	VERB	O	O	O
de	de	ADP	O	O	O
gaieté	gaieté	NOUN	O	O	O
;	;	PUNCT	O	O	O
ces	ce	DET	O	O	O
ménages	ménage	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
en	en	ADP	O	O	O
étant	être	AUX	O	O	O
libres	libre	ADJ	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
disiez	dire	VERB	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	NOUN	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
forment	former	VERB	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
devant	devant	ADP	O	O	O
M.	m.	NOUN	O	O	O
le	le	DET	O	O	O
maire	maire	NOUN	O	O	O
?	?	PUNCT	O	O	O

Ici	ici	ADV	O	O	O
toute	tout	ADJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
assistance	assistance	NOUN	O	O	O
éclata	éclater	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
Philippe	philippe	PROPN	O	O	O
se	se	PRON	O	O	O
trouva	trouver	VERB	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
entraîné	entraîner	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
hilarité	hilarité	NOUN	O	O	O
générale	général	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
en	en	PRON	O	O	O
voit	voir	VERB	O	O	O
encore	encore	ADV	O	O	O
se	se	PRON	O	O	O
former	former	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
repartit	repartir	VERB	O	O	O
Mme	mme	NOUN	O	O	O
Myrtil	myrtil	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
renversait	renverser	VERB	O	O	O
sur	sur	ADP	O	O	O
sa	son	DET	O	O	O
chaise	chaise	NOUN	O	O	O
et	et	CCONJ	O	O	O
pouvait	pouvoir	VERB	O	O	O
à	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
se	se	PRON	O	O	O
contenir	contenir	VERB	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
au	au	ADP	O	O	O
théâtre	théâtre	NOUN	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
votre	votre	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O

me	me	PRON	O	O	O
trompe	trompe	VERB	O	O	O
—	—	PUNCT	O	O	O
du	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
vos	votre	DET	O	O	O
parents	parent	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
théâtre	théâtre	NOUN	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
le	le	DET	O	O	O
notaire	notaire	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
le	le	DET	O	O	O
tabellion	tabellion	NOUN	O	O	O
qui	qui	PRON	O	O	O
faisaient	faire	VERB	O	O	O
les	le	DET	O	O	O
mariages	mariage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
la	le	DET	O	O	O
réalité	réalité	NOUN	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
M.	m.	NOUN	O	O	O
le	le	DET	O	O	O
maire	maire	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
M.	m.	NOUN	O	O	O
le	le	DET	O	O	O
curé	curé	NOUN	O	O	O
...	...	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O

la	le	DET	O	O	O
mode	mode	NOUN	O	O	O
est	être	AUX	O	O	O
renversée	renverser	VERB	O	O	O
.	.	PUNCT	O	O	O

Aujourd	aujourd	ADV	O	O	O
'	'	ADV	O	O	O
hui	hui	ADV	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
au	au	ADP	O	O	O
notaire	notaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
au	au	ADP	O	O	O
maire	maire	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
faudrait	falloir	VERB	O	O	O
réellement	réellement	ADV	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
adresser	adresser	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
pratique	pratique	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
nous	nous	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avions	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
pris	prendre	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
habitude	habitude	NOUN	O	O	O
de	de	ADP	O	O	O
faire	faire	VERB	O	O	O
nos	notre	DET	O	O	O
actes	acte	NOUN	O	O	O
nousmêmes	nousmêmes	PRON	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PUNCT	O	O	O
est	est	CCONJ	O	O	O
-	-	ADV	O	O	O
à	à	ADP	O	O	O
-	-	ADV	O	O	O
dire	dire	VERB	O	O	O
que	que	SCONJ	O	O	O
quelques	quelque	DET	O	O	O
femmes	femme	NOUN	O	O	O
prudentes	prudent	ADJ	O	O	O
stipulent	stipuler	VERB	O	O	O
par	par	ADP	O	O	O
écrit	écrit	NOUN	O	O	O
certains	certain	DET	O	O	O
avantages	avantage	NOUN	O	O	O
personnels	personnel	ADJ	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
bien	bien	ADV	O	O	O
encore	encore	ADV	O	O	O
quelque	quelque	DET	O	O	O
indemnité	indemnité	NOUN	O	O	O
en	en	ADP	O	O	O
cas	cas	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
abandon	abandon	NOUN	O	O	O
intempestif	intempestif	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
anticipé	anticiper	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
vrai	vrai	ADJ	O	O	O
dire	dire	NOUN	O	O	O
,	,	PUNCT	O	O	O
presque	presque	ADV	O	O	O
tous	tout	ADJ	O	O	O
nos	notre	DET	O	O	O
engagements	engagement	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
amour	amour	NOUN	O	O	O
sont	être	AUX	O	O	O
faits	faire	VERB	O	O	O
de	de	ADP	O	O	O
vive	vif	ADJ	O	O	O
voix	voix	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ici	ici	ADV	O	O	O
Mme	mme	NOUN	O	O	O
Myrtil	myrtil	PROPN	O	O	O
reprit	reprendre	VERB	O	O	O
son	son	DET	O	O	O
sérieux	sérieux	NOUN	O	O	O
;	;	PUNCT	O	O	O
elle	lui	PRON	O	O	O
tenait	tenir	VERB	O	O	O
à	à	ADP	O	O	O
rentrer	rentrer	VERB	O	O	O
en	en	ADP	O	O	O
possession	possession	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
elle	lui	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
pour	pour	ADP	O	O	O
achever	achever	VERB	O	O	O
dignement	dignement	ADV	O	O	O
ses	son	DET	O	O	O
explications	explication	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ces	ce	DET	O	O	O
engagements	engagement	NOUN	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouter	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
durent	devoir	VERB	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
dure	dure	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
amour	amour	NOUN	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
,	,	PUNCT	O	O	O
parfois	parfois	ADV	O	O	O
quelques	quelque	DET	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
parfois	parfois	ADV	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
côté	côté	NOUN	O	O	O
grave	grave	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
question	question	NOUN	O	O	O
matrimoniale	matrimonial	ADJ	O	O	O
venait	venir	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
être	être	AUX	O	O	O
abordé	aborder	VERB	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
continuait	continuer	VERB	O	O	O
à	à	ADP	O	O	O
parler	parler	VERB	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
sens	sens	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	VERB	O	O	O
à	à	ADP	O	O	O
craindre	craindre	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
on	on	PRON	O	O	O
en	en	PRON	O	O	O
vint	venir	VERB	O	O	O
à	à	ADP	O	O	O
tomber	tomber	VERB	O	O	O
dans	dans	ADP	O	O	O
des	un	DET	O	O	O
considérations	considération	NOUN	O	O	O
ennuyeuses	ennuyeux	ADJ	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
bien	bien	ADV	O	O	O
encore	encore	ADV	O	O	O
que	que	SCONJ	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
aboutît	aboutir	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
discussion	discussion	NOUN	O	O	O
fâcheuse	fâcheux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Philippe	philippe	PROPN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
inquiet	inquiet	ADJ	O	O	O
,	,	PUNCT	O	O	O
tournait	tourner	VERB	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
à	à	ADP	O	O	O
autre	autre	NOUN	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
vers	vers	ADP	O	O	O
son	son	DET	O	O	O
cousin	cousin	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
cessé	cesser	VERB	O	O	O
de	de	ADP	O	O	O
discuter	discuter	VERB	O	O	O
.	.	PUNCT	O	O	O

prendre	prendre	VERB	O	O	O
part	part	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
conversation	conversation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
se	se	PRON	O	O	O
rendait	rendre	VERB	O	O	O
compte	compte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
signification	signification	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
mutisme	mutisme	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
craignait	craindre	VERB	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
voir	voir	VERB	O	O	O
en	en	ADP	O	O	O
plein	plein	ADJ	O	O	O
jour	jour	NOUN	O	O	O
avec	avec	ADP	O	O	O
éclat	éclat	NOUN	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
faire	faire	VERB	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
fallait	falloir	VERB	O	O	O
pas	pas	ADV	O	O	O
laisser	laisser	VERB	O	O	O
le	le	DET	O	O	O
silence	silence	NOUN	O	O	O
succéder	succéder	VERB	O	O	O
aux	à	ADP	O	O	O
dernières	dernier	ADJ	O	O	O
paroles	parole	NOUN	O	O	O
de	de	ADP	O	O	O
Mme	mme	NOUN	O	O	O
Myrtil	myrtil	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
brusquement	brusquement	ADV	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
transition	transition	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
à	à	ADP	O	O	O
porter	porter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
entretien	entretien	NOUN	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
sujet	sujet	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ces	ce	DET	O	O	O
nouvelles	nouveau	ADJ	O	O	O
moeurs	moeurs	NOUN	O	O	O
,	,	PUNCT	O	O	O
observa	observer	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
ont	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
été	être	VERB	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PUNCT	O	O	O
imagine	imaginer	VERB	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
avoir	avoir	VERB	O	O	O
quelque	quelque	DET	O	O	O
retentissement	retentissement	NOUN	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
art	art	NOUN	O	O	O
théâtral	théâtral	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
En	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Mme	mme	NOUN	O	O	O
Myrtil	myrtil	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
fond	fond	NOUN	O	O	O
des	de	ADP	O	O	O
comédies	comédie	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	de	ADP	O	O	O
drames	drame	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
plus	plus	ADV	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
adultère	adultère	NOUN	O	O	O
,	,	PUNCT	O	O	O
cette	ce	DET	O	O	O
source	source	NOUN	O	O	O
inépuisable	inépuisable	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
intérêt	intérêt	NOUN	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
honnêtes	honnête	ADJ	O	O	O
gens	gens	NOUN	O	O	O
du	de	ADP	O	O	O
siècle	siècle	NOUN	O	O	O
dernier	dernier	ADJ	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
adultère	adultère	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
existe	exister	VERB	O	O	O
plus	plus	ADV	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
est	être	AUX	O	O	O
mort	mourir	VERB	O	O	O
naturellement	naturellement	ADV	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
mariage	mariage	NOUN	O	O	O
...	...	PUNCT	O	O	O
D	d	ADP	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
part	part	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
notion	notion	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
honneur	honneur	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
modifiée	modifier	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
pudeur	pudeur	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
évanouie	évanouir	VERB	O	O	O
;	;	PUNCT	O	O	O
le	le	DET	O	O	O
sentiment	sentiment	NOUN	O	O	O
du	de	ADP	O	O	O
patriotisme	patriotisme	NOUN	O	O	O
est	être	AUX	O	O	O
considéré	considérer	VERB	O	O	O
désormais	désormais	ADV	O	O	O
comme	comme	ADP	O	O	O
relativement	relativement	ADV	O	O	O
étroit	étroit	ADJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
un	un	DET	O	O	O
mot	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
changé	changer	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
conventions	convention	NOUN	O	O	O
canoniques	canonique	ADJ	O	O	O
...	...	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
cependant	cependant	ADV	O	O	O
le	le	DET	O	O	O
goût	goût	NOUN	O	O	O
du	de	ADP	O	O	O
public	public	NOUN	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
représentations	représentation	NOUN	O	O	O
est	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
comédie	comédie	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
particulier	particulier	ADJ	O	O	O
,	,	PUNCT	O	O	O
continue	continuer	VERB	O	O	O
à	à	ADP	O	O	O
être	être	AUX	O	O	O
fort	fort	ADV	O	O	O
bien	bien	ADV	O	O	O
traitée	traiter	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
maison	maison	NOUN	O	O	O
de	de	ADP	O	O	O
Molière	molière	PROPN	O	O	O
,	,	PUNCT	O	O	O
malgré	malgré	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
abrogation	abrogation	NOUN	O	O	O
,	,	PUNCT	O	O	O
déjà	déjà	ADV	O	O	O
fort	fort	ADV	O	O	O
ancienne	ancien	ADJ	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
décret	décret	NOUN	O	O	O
de	de	ADP	O	O	O
Moreau	moreau	PROPN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
préviens	prévenir	VERB	O	O	O
seulement	seulement	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
devenue	devenir	VERB	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
sincère	sincère	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
genre	genre	NOUN	O	O	O
a	avoir	AUX	O	O	O
rompu	rompre	VERB	O	O	O
absolument	absolument	ADV	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
restes	reste	NOUN	O	O	O
de	de	ADP	O	O	O
pruderie	pruderie	NOUN	O	O	O
qui	qui	PRON	O	O	O
surnageaient	surnager	VERB	O	O	O
encore	encore	ADV	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
avant	avant	ADP	O	O	O
-	-	NUM	O	O	O
dernier	dernier	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
...	...	PUNCT	O	O	O
Nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
revenus	revenir	VERB	O	O	O
à	à	ADP	O	O	O
Aristophane	aristophane	PROPN	O	O	O
...	...	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
voilà	voilà	VERB	O	O	O
bien	bien	ADV	O	O	O
avertis	avertir	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
repas	repas	NOUN	O	O	O
touchait	toucher	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
fin	fin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
demanda	demander	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
artiste	artiste	NOUN	O	O	O
si	si	SCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
consentirait	consentir	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
donner	donner	VERB	O	O	O
un	un	DET	O	O	O
échantillon	échantillon	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
art	art	NOUN	O	O	O
musical	musical	ADJ	O	O	O
actuel	actuel	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
chanter	chanter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
morceaux	morceau	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
répertoire	répertoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
passagers	passager	NOUN	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouter	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
seraient	être	AUX	O	O	O
reconnaissants	reconnaissant	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Très	très	ADV	O	O	O
volontiers	volontiers	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Rosa	rosa	PROPN	O	O	O
Myrtil	myrtil	PROPN	O	O	O
....	....	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
pourquoi	pourquoi	ADV	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Je	je	PRON	O	O	O
dirai	dire	VERB	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
capitaine	capitaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
sais	savoir	VERB	O	O	O
bon	bon	ADJ	O	O	O
gré	gré	NOUN	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
proposition	proposition	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
chant	chant	NOUN	O	O	O
est	être	AUX	O	O	O
pour	pour	ADP	O	O	O
moi	moi	PRON	O	O	O
un	un	DET	O	O	O
besoin	besoin	NOUN	O	O	O
....	....	PUNCT	O	O	O
Depuis	depuis	ADP	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
embarquée	embarquer	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
souffre	souffrir	VERB	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
pouvoir	pouvoir	VERB	O	O	O
déployer	déployer	VERB	O	O	O
ma	mon	DET	O	O	O
voix	voix	NOUN	O	O	O
....	....	PUNCT	O	O	O
Je	je	PRON	O	O	O
la	le	PRON	O	O	O
sens	sentir	VERB	O	O	O
prisonnière	prisonnier	ADJ	O	O	O
,	,	PUNCT	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
ma	mon	DET	O	O	O
gorge	gorge	NOUN	O	O	O
....	....	PUNCT	O	O	O
Vrai	vrai	ADJ	O	O	O
!	!	PUNCT	O	O	O

j	j	PRON	O	O	O
'	'	ADV	O	O	O
ai	avoir	VERB	O	O	O
des	un	DET	O	O	O
envies	envie	NOUN	O	O	O
folles	fou	ADJ	O	O	O
de	de	ADP	O	O	O
mettre	mettre	VERB	O	O	O
en	en	ADP	O	O	O
branle	branle	NOUN	O	O	O
cette	ce	DET	O	O	O
masse	masse	NOUN	O	O	O
silencieuse	silencieux	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ondes	onde	NOUN	O	O	O
aériennes	aérien	ADJ	O	O	O
qui	qui	PRON	O	O	O
nous	nous	PRON	O	O	O
entoure	entourer	VERB	O	O	O
,	,	PUNCT	O	O	O
superposée	superposer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
masse	masse	NOUN	O	O	O
incommensurable	incommensurable	ADJ	O	O	O
des	de	ADP	O	O	O
ondes	onde	NOUN	O	O	O
liquides	liquide	ADJ	O	O	O
