PREMIER	premier	ADJ	O	O	O
davantage	davantage	ADV	O	O	O
un	un	DET	O	O	O
sujet	sujet	NOUN	O	O	O
dont	dont	PRON	O	O	O
je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
ai	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
vous	vous	PRON	O	O	O
présenter	présenter	VERB	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
esquisse	esquisse	NOUN	O	O	O
générale	général	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
fertile	fertile	ADJ	O	O	O
en	en	ADP	O	O	O
horizons	horizon	NOUN	O	O	O
nouveaux	nouveau	ADJ	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
étoiles	étoile	NOUN	O	O	O
m'	me	PRON	O	O	O
appellent	appeler	VERB	O	O	O
et	et	CCONJ	O	O	O
sont	être	AUX	O	O	O
déjà	déjà	ADV	O	O	O
disparues	disparaître	VERB	O	O	O
.	.	PUNCT	O	O	O

Adieu	adieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
Quærens	quærens	PROPN	O	O	O
,	,	PUNCT	O	O	O
adieu	adieu	NOUN	O	O	O
.	.	PUNCT	O	O	O

m	m	PRON	O	O	O
fais	faire	VERB	O	O	O
bre	bre	PROPN	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
com	com	PRON	O	O	O
que	que	SCONJ	O	O	O
co	co	VERB	O	O	O
not	not	X	O	O	O
fun	fun	X	O	O	O
REFLUUM	refluum	PROPN	O	O	O
TEMPORIS	temporis	PROPN	O	O	O
I	i	NOUN	O	O	O
QUÆRENS	quærens	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Les	le	DET	O	O	O
révélations	révélation	NOUN	O	O	O
interrompues	interrompre	VERB	O	O	O
par	par	ADP	O	O	O
l'	le	DET	O	O	O
aurore	aurore	NOUN	O	O	O
,	,	PUNCT	O	O	O
ô	ô	INTJ	O	O	O
Lumen	lumen	PROPN	O	O	O
!	!	PUNCT	O	O	O
ont	avoir	AUX	O	O	O
laissé	laisser	VERB	O	O	O
depuis	depuis	ADP	O	O	O
longtemps	longtemps	ADV	O	O	O
mon	mon	DET	O	O	O
âme	âme	NOUN	O	O	O
avide	avide	ADJ	O	O	O
de	de	ADP	O	O	O
creuser	creuser	VERB	O	O	O
plus	plus	ADV	O	O	O
avant	avant	ADV	O	O	O
le	le	DET	O	O	O
singulier	singulier	ADJ	O	O	O
mystère	mystère	NOUN	O	O	O
.	.	PUNCT	O	O	O

Comme	comme	SCONJ	O	O	O
l'	le	DET	O	O	O
enfant	enfant	NOUN	O	O	O
auquel	auquel	PRON	O	O	O
on	on	PRON	O	O	O
a	avoir	AUX	O	O	O
montré	montrer	VERB	O	O	O
un	un	DET	O	O	O
fruit	fruit	NOUN	O	O	O
savoureux	savoureux	ADJ	O	O	O
désire	désirer	VERB	O	O	O
y	y	PRON	O	O	O
plonger	plonger	VERB	O	O	O
ses	son	DET	O	O	O
dents	dent	NOUN	O	O	O
affrian	affrian	ADJ	O	O	O
-	-	ADJ	O	O	O
dées	dée	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
lorsqu'	lorsque	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	AUX	O	O	O
goûté	goûter	VERB	O	O	O
désire	désirer	VERB	O	O	O
encore	encore	ADV	O	O	O
plus	plus	ADV	O	O	O
:	:	PUNCT	O	O	O
ainsi	ainsi	ADV	O	O	O
ma	mon	DET	O	O	O
curiosité	curiosité	NOUN	O	O	O
cherche	cherche	VERB	O	O	O
de	de	DET	O	O	O
nouvelles	nouveau	ADJ	O	O	O
jouissances	jouissance	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
paradoxes	paradoxe	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
.	.	PUNCT	O	O	O

Est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
une	un	DET	O	O	O
indiscrétion	indiscrétion	NOUN	O	O	O
trop	trop	ADV	O	O	O
téméraire	téméraire	ADJ	O	O	O
de	de	ADP	O	O	O
vous	vous	PRON	O	O	O
soumettre	soumettre	VERB	O	O	O
quelques	quelque	DET	O	O	O
questions	question	NOUN	O	O	O
complémentaires	complémentaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
mes	mon	DET	O	O	O
amis	ami	NOUN	O	O	O
m'	me	PRON	O	O	O
ont	avoir	AUX	O	O	O
communiquées	communiquer	VERB	O	O	O
depuis	depuis	ADP	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
leur	son	PRON	O	O	O
ai	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
part	part	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
entretien	entretien	NOUN	O	O	O
?	?	PUNCT	O	O	O

et	et	CCONJ	O	O	O
puis	pouvoir	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
demander	demander	VERB	O	O	O
de	de	ADP	O	O	O
continuer	continuer	VERB	O	O	O
le	le	DET	O	O	O
récit	récit	NOUN	O	O	O
de	de	ADP	O	O	O
vos	votre	DET	O	O	O
impressions	impression	NOUN	O	O	O
d'	de	ADP	O	O	O
outre	outre	NOUN	O	O	O
-	-	NOUN	O	O	O
terre	terre	NOUN	O	O	O
?	?	PUNCT	O	O	O

LUMEN	lumen	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
puis	pouvoir	VERB	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
consentir	consentir	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
telle	tel	ADJ	O	O	O
curiosité	curiosité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quelque	quelque	PRON	O	O	O
parfaitement	parfaitement	ADV	O	O	O
disposée	disposer	VERB	O	O	O
1	1	NUM	O	O	O
.	.	PUNCT	O	O	O

Écrit	écrire	VERB	O	O	O
en	en	ADP	O	O	O
1867	1867	NUM	O	O	O
.	.	PUNCT	O	O	O

que	que	PRON	O	O	O
soit	être	AUX	O	O	O
votre	votre	DET	O	O	O
âme	âme	NOUN	O	O	O
à	à	ADP	O	O	O
bien	bien	ADV	O	O	O
recevoir	recevoir	VERB	O	O	O
mes	mon	DET	O	O	O
paroles	parole	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
persuadé	persuader	VERB	O	O	O
néanmoins	néanmoins	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
particularités	particularité	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
sujet	sujet	NOUN	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
ont	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
toutes	tout	ADJ	O	O	O
également	également	ADV	O	O	O
frappé	frapper	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
n'	ne	ADV	O	O	O
ont	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
toutes	tout	ADJ	O	O	O
à	à	ADP	O	O	O
vos	votre	DET	O	O	O
yeux	oeil	NOUN	O	O	O
l'	le	DET	O	O	O
évidence	évidence	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
réalité	réalité	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
a	avoir	AUX	O	O	O
accusé	accuser	VERB	O	O	O
mon	mon	DET	O	O	O
récit	récit	NOUN	O	O	O
d'	de	ADP	O	O	O
être	être	AUX	O	O	O
mystique	mystique	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
compris	comprendre	VERB	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
ici	ici	ADV	O	O	O
ni	ni	CCONJ	O	O	O
du	de	ADP	O	O	O
roman	roman	NOUN	O	O	O
ni	ni	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fantaisie	fantaisie	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
une	un	DET	O	O	O
vérité	vérité	NOUN	O	O	O
scientifique	scientifique	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
fait	fait	NOUN	O	O	O
physique	physique	ADJ	O	O	O
,	,	PUNCT	O	O	O
démontrable	démontrable	ADJ	O	O	O
et	et	CCONJ	O	O	O
démontré	démontrer	VERB	O	O	O
,	,	PUNCT	O	O	O
indiscutable	indiscutable	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
aussi	aussi	ADV	O	O	O
positif	positif	ADJ	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
chute	chute	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
aérolithe	aérolithe	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
le	le	DET	O	O	O
mouvement	mouvement	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
boulet	boulet	NOUN	O	O	O
de	de	ADP	O	O	O
canon	canon	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
raison	raison	NOUN	O	O	O
qui	qui	PRON	O	O	O
vous	vous	PRON	O	O	O
a	avoir	AUX	O	O	O
empêché	empêcher	VERB	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
et	et	CCONJ	O	O	O
vos	votre	DET	O	O	O
amis	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
bien	bien	ADV	O	O	O
comprendre	comprendre	VERB	O	O	O
la	le	DET	O	O	O
réalité	réalité	NOUN	O	O	O
du	de	ADP	O	O	O
fait	fait	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
ce	ce	DET	O	O	O
fait	fait	NOUN	O	O	O
se	se	PRON	O	O	O
passe	passer	VERB	O	O	O
en	en	ADP	O	O	O
dehors	dehors	ADP	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
région	région	NOUN	O	O	O
étrangère	étranger	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
sphère	sphère	NOUN	O	O	O
de	de	ADP	O	O	O
vos	votre	DET	O	O	O
impressions	impression	NOUN	O	O	O
et	et	CCONJ	O	O	O
non	non	ADV	O	O	O
accessible	accessible	ADJ	O	O	O
à	à	ADP	O	O	O
vos	votre	DET	O	O	O
sens	sens	NOUN	O	O	O
terrestres	terrestre	ADJ	O	O	O
.	.	PUNCT	O	O	O

donnez	donner	VERB	O	O	O
ma	mon	DET	O	O	O
franchise	franchise	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
spirituel	spirituel	ADJ	O	O	O
on	on	PRON	O	O	O
est	être	AUX	O	O	O
franc	franc	ADJ	O	O	O
:	:	PUNCT	O	O	O
les	le	DET	O	O	O
pensées	pensée	NOUN	O	O	O
mêmes	même	ADV	O	O	O
sont	être	AUX	O	O	O
visibles	visible	ADJ	O	O	O
.	.	PUNCT	O	O	O

)	)	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvez	pouvoir	VERB	O	O	O
comprendre	comprendre	VERB	O	O	O
que	que	ADV	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
appartient	appartenir	VERB	O	O	O
au	au	ADP	O	O	O
monde	monde	NOUN	O	O	O
de	de	ADP	O	O	O
vos	votre	DET	O	O	O
impressions	impression	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
comme	comme	SCONJ	O	O	O
vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
disposés	disposer	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
absolues	absolu	ADJ	O	O	O
vos	votre	DET	O	O	O
idées	idée	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
espace	espace	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
sont	être	AUX	O	O	O
pourtant	pourtant	ADV	O	O	O
que	que	ADV	O	O	O
relatives	relatif	ADJ	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
avez	avoir	VERB	O	O	O
l'	le	DET	O	O	O
entendement	entendement	NOUN	O	O	O
fermé	fermé	ADJ	O	O	O
aux	à	ADP	O	O	O
vérités	vérité	NOUN	O	O	O
qui	qui	PRON	O	O	O
résident	résider	VERB	O	O	O
en	en	ADP	O	O	O
dehors	dehors	ADV	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
sphère	sphère	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
sont	être	AUX	O	O	O
pas	pas	ADV	O	O	O
en	en	ADP	O	O	O
correspondance	correspondance	NOUN	O	O	O
avec	avec	ADP	O	O	O
vos	votre	DET	O	O	O
facultés	faculté	NOUN	O	O	O
organiques	organique	ADJ	O	O	O
terrestres	terrestre	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
RÉCITS	récit	NOUN	O	O	O
DE	de	ADP	O	O	O
L'	le	DET	O	O	O
INFINI	infini	NOUN	O	O	O
.	.	PUNCT	O	O	O
ne	ne	ADV	O	O	O
serait	être	VERB	O	O	O
pas	pas	ADV	O	O	O
vous	vous	PRON	O	O	O
rendre	rendre	VERB	O	O	O
un	un	DET	O	O	O
véritable	véritable	ADJ	O	O	O
service	service	NOUN	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
poursuivre	poursuivre	VERB	O	O	O
le	le	DET	O	O	O
récit	récit	NOUN	O	O	O
de	de	ADP	O	O	O
mes	mon	DET	O	O	O
observations	observation	NOUN	O	O	O
extraterrestres	extraterrestre	ADJ	O	O	O
.	.	PUNCT	O	O	O

QUÆRENS	quærens	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
croyez	croire	VERB	O	O	O
-	-	PRON	O	O	O
le	le	DET	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
esprit	esprit	NOUN	O	O	O
de	de	ADP	O	O	O
simple	simple	ADJ	O	O	O
curiosité	curiosité	NOUN	O	O	O
,	,	PUNCT	O	O	O
ô	ô	INTJ	O	O	O
Lumen	lumen	PROPN	O	O	O
!	!	PUNCT	O	O	O

que	que	PRON	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
permets	permettre	VERB	O	O	O
de	de	ADP	O	O	O
vous	vous	PRON	O	O	O
évoquer	évoquer	VERB	O	O	O
du	de	ADP	O	O	O
sein	sein	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
invisible	invisible	ADJ	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
les	le	DET	O	O	O
âmes	âme	NOUN	O	O	O
supérieures	supérieur	ADJ	O	O	O
doivent	devoir	VERB	O	O	O
goûter	goûter	VERB	O	O	O
d'	de	DET	O	O	O
inénarrables	inénarrable	ADJ	O	O	O
jouissances	jouissance	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
mieux	mieux	ADV	O	O	O
compris	comprendre	VERB	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
m'	me	PRON	O	O	O
en	en	PRON	O	O	O
accusez	accuser	VERB	O	O	O
la	le	DET	O	O	O
grandeur	grandeur	NOUN	O	O	O
du	de	ADP	O	O	O
problème	problème	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
sous	sou	ADP	O	O	O
l'	le	DET	O	O	O
inspiration	inspiration	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
avidité	avidité	NOUN	O	O	O
studieuse	studieux	ADJ	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
cherche	cherche	VERB	O	O	O
des	un	DET	O	O	O
aspects	aspect	NOUN	O	O	O
plus	plus	ADV	O	O	O
nouveaux	nouveau	ADJ	O	O	O
encore	encore	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
précédents	précédent	ADJ	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
je	je	PRON	O	O	O
puis	pouvoir	VERB	O	O	O
dire	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
plutôt	plutôt	ADV	O	O	O
plus	plus	ADV	O	O	O
hardis	hardi	ADJ	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
incompréhensibles	incompréhensible	ADJ	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
force	force	NOUN	O	O	O
de	de	ADP	O	O	O
réfléchir	réfléchir	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
arrivé	arriver	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
savons	savoir	VERB	O	O	O
n'	ne	ADV	O	O	O
est	être	VERB	O	O	O
rien	rien	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
savons	savoir	VERB	O	O	O
pas	pas	ADV	O	O	O
est	être	AUX	O	O	O
tout	tout	PRON	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
donc	donc	ADV	O	O	O
disposé	disposé	ADJ	O	O	O
à	à	ADP	O	O	O
tout	tout	PRON	O	O	O
accueillir	accueillir	VERB	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
supplie	supplier	VERB	O	O	O
,	,	PUNCT	O	O	O
laissez	laisser	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
partager	partager	VERB	O	O	O
vos	votre	DET	O	O	O
impressions	impression	NOUN	O	O	O
...	...	PUNCT	O	O	O

LUMEN	lumen	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
En	en	ADP	O	O	O
vérité	vérité	NOUN	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
l'	le	PRON	O	O	O
assure	assurer	VERB	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
vous	vous	PRON	O	O	O
n'	ne	ADV	O	O	O
êtes	être	AUX	O	O	O
pas	pas	ADV	O	O	O
assez	assez	ADV	O	O	O
disposé	disposé	ADJ	O	O	O
à	à	ADP	O	O	O
les	le	PRON	O	O	O
entendre	entendre	VERB	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
vous	vous	PRON	O	O	O
l'	le	PRON	O	O	O
êtes	être	AUX	O	O	O
trop	trop	ADV	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
le	le	DET	O	O	O
premier	premier	ADJ	O	O	O
cas	cas	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
les	le	PRON	O	O	O
comprendrez	comprendre	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
le	le	DET	O	O	O
second	second	ADJ	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
serez	être	VERB	O	O	O
trop	trop	ADV	O	O	O
crédule	crédule	ADJ	O	O	O
et	et	CCONJ	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
apprécierez	apprécier	VERB	O	O	O
pas	pas	ADV	O	O	O
la	le	DET	O	O	O
valeur	valeur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
retourne	retourne	VERB	O	O	O
...	...	PUNCT	O	O	O

QUÆRENS	quærens	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Compagnon	compagnon	NOUN	O	O	O
bien	bien	ADV	O	O	O
-	-	ADJ	O	O	O
aimé	aimé	ADJ	O	O	O
de	de	ADP	O	O	O
mes	mon	DET	O	O	O
jours	jour	NOUN	O	O	O
terrestres	terrestre	ADJ	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
LUMEN	lumen	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Au	au	ADP	O	O	O
surplus	surplus	NOUN	O	O	O
les	le	DET	O	O	O
faits	fait	NOUN	O	O	O
dont	dont	PRON	O	O	O
j'	je	PRON	O	O	O
aurais	avoir	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
à	à	ADP	O	O	O
vous	vous	PRON	O	O	O
entretenir	entretenir	VERB	O	O	O
sont	être	AUX	O	O	O
plus	plus	ADV	O	O	O
extraordinaires	extraordinaire	ADJ	O	O	O
encore	encore	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
précédents	précédent	ADJ	O	O	O
.	.	PUNCT	O	O	O

QUÆRENS	quærens	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
comme	comme	ADP	O	O	O
Tantale	tantale	PROPN	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
lac	lac	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
les	le	DET	O	O	O
esprits	esprit	NOUN	O	O	O
du	de	ADP	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
quatrième	quatrième	ADJ	O	O	O
chant	chant	NOUN	O	O	O
du	de	ADP	O	O	O
Purgatoire	purgatoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
les	le	DET	O	O	O
bras	bras	NOUN	O	O	O
tendus	tendre	VERB	O	O	O
vers	vers	ADP	O	O	O
les	le	DET	O	O	O
pommes	pomme	NOUN	O	O	O
odorantes	odorant	ADJ	O	O	O
des	de	ADP	O	O	O
Hespérides	hespéride	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
le	le	DET	O	O	O
désir	désir	NOUN	O	O	O
d'	de	ADP	O	O	O
Ève	ève	PROPN	O	O	O
...	...	PUNCT	O	O	O

LUMEN	lumen	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Quelque	quelque	DET	O	O	O
temps	temps	NOUN	O	O	O
après	après	ADP	O	O	O
mon	mon	DET	O	O	O
départ	départ	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
âme	âme	NOUN	O	O	O
se	se	PRON	O	O	O
reportaient	reporter	VERB	O	O	O
mélancoliquement	mélancoliquement	ADV	O	O	O
sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
patrie	patrie	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsqu'	lorsque	SCONJ	O	O	O
un	un	DET	O	O	O
examen	examen	NOUN	O	O	O
attentif	attentif	ADJ	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
intersection	intersection	NOUN	O	O	O
du	de	ADP	O	O	O
45	45	NUM	O	O	O
°	degré	NOUN	O	O	O
degré	degré	NOUN	O	O	O
de	de	ADP	O	O	O
latitude	latitude	NOUN	O	O	O
boréale	boréal	ADJ	O	O	O
et	et	CCONJ	O	O	O
du	de	ADP	O	O	O
35	35	NUM	O	O	O
°	degré	NOUN	O	O	O
degré	degré	NOUN	O	O	O
de	de	ADP	O	O	O
longitude	longitude	NOUN	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
montra	montrer	VERB	O	O	O
un	un	DET	O	O	O
triangle	triangle	NOUN	O	O	O
de	de	ADP	O	O	O
terre	terre	NOUN	O	O	O
ferme	ferme	ADJ	O	O	O
grisâtre	grisâtre	ADJ	O	O	O
au	au	ADP	O	O	O
-	-	NOUN	O	O	O
dessus	dessus	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mer	mer	NOUN	O	O	O
Noire	noir	ADJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
bord	bord	NOUN	O	O	O
duquel	duquel	PRON	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ouest	ouest	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
triste	triste	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
de	de	ADP	O	O	O
mes	mon	DET	O	O	O
pauvres	pauvre	ADJ	O	O	O
frères	frère	NOUN	O	O	O
terrestres	terrestre	ADJ	O	O	O
s'	se	PRON	O	O	O
entre	entrer	VERB	O	O	O
-	-	NOUN	O	O	O
tuaient	tuer	VERB	O	O	O
avec	avec	ADP	O	O	O
acharnement	acharnement	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
me	me	PRON	O	O	O
mis	mettre	VERB	O	O	O
