I.	i.	NOUN	O	O	O
,	,	PUNCT	O	O	O
disait	dire	VERB	O	O	O
l'	le	DET	O	O	O
organe	organe	NOUN	O	O	O
impératif	impératif	ADJ	O	O	O
de	de	ADP	O	O	O
Louis	louis	PROPN	O	O	O
à	à	ADP	O	O	O
notre	notre	DET	O	O	O
ami	ami	NOUN	O	O	O
Célestin	célestin	NOUN	O	O	O
Marjolet	marjolet	PROPN	O	O	O
.	.	PUNCT	O	O	O

III	iii	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
La	le	DET	O	O	O
cour	cour	NOUN	O	O	O
du	de	ADP	O	O	O
grand	grand	ADJ	O	O	O
Roi	roi	NOUN	O	O	O
en	en	ADP	O	O	O
omnibus	omnibus	NOUN	O	O	O
.	.	PUNCT	O	O	O

Que	que	PRON	O	O	O
vîmes	vîme	NOUN	O	O	O
-	-	PUNCT	O	O	O
nous	nous	PRON	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
antichambre	antichambre	NOUN	O	O	O
!	!	PUNCT	O	O	O

Quatre	quatre	NUM	O	O	O
pioupous	pioupous	PRON	O	O	O
excessivement	excessivement	ADV	O	O	O
modernes	moderne	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
pantalons	pantalon	NOUN	O	O	O
rouges	rouge	ADJ	O	O	O
,	,	PUNCT	O	O	O
commandés	commander	VERB	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
caporal	caporal	NOUN	O	O	O
et	et	CCONJ	O	O	O
guidés	guider	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
du	de	ADP	O	O	O
château	château	NOUN	O	O	O
,	,	PUNCT	O	O	O
parlementant	parlementer	VERB	O	O	O
avec	avec	ADP	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
soldats	soldat	NOUN	O	O	O
portant	porter	VERB	O	O	O
un	un	DET	O	O	O
uniforme	uniforme	NOUN	O	O	O
du	de	ADP	O	O	O
dix	dix	NUM	O	O	O
-	-	PUNCT	O	O	O
septième	septième	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
justaucorps	justaucorps	NOUN	O	O	O
jaune	jaune	ADJ	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
chausses	chausse	NOUN	O	O	O
bleues	bleu	ADJ	O	O	O
des	de	ADP	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
Louis	louis	PROPN	O	O	O
le	le	DET	O	O	O
Grand	grand	ADJ	O	O	O
.	.	PUNCT	O	O	O

Lignards	lignard	NOUN	O	O	O
et	et	CCONJ	O	O	O
gardes	garde	ADJ	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
,	,	PUNCT	O	O	O
aussi	aussi	ADV	O	O	O
étonnés	étonner	VERB	O	O	O
les	le	DET	O	O	O
uns	un	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
considéraient	considérer	VERB	O	O	O
avec	avec	ADP	O	O	O
stupéfaction	stupéfaction	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
regards	regard	NOUN	O	O	O
des	de	ADP	O	O	O
lignards	lignard	NOUN	O	O	O
allant	aller	VERB	O	O	O
aux	à	ADP	O	O	O
épées	épée	NOUN	O	O	O
des	de	ADP	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
bandoulières	bandoulière	ADJ	O	O	O
brodées	broder	VERB	O	O	O
soutenant	soutenir	VERB	O	O	O
les	le	DET	O	O	O
étuis	étui	NOUN	O	O	O
à	à	ADP	O	O	O
cartouches	cartouche	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
poire	poire	NOUN	O	O	O
à	à	ADP	O	O	O
poudre	poudre	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
pulvérin	pulvérin	PROPN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
cravates	cravate	NOUN	O	O	O
de	de	ADP	O	O	O
dentelles	dentelle	NOUN	O	O	O
et	et	CCONJ	O	O	O
aux	à	ADP	O	O	O
manchettes	manchette	NOUN	O	O	O
;	;	PUNCT	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
des	de	ADP	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
attachés	attacher	ADJ	O	O	O
aux	à	ADP	O	O	O
fusils	fusil	NOUN	O	O	O
Lebel	lebel	PROPN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
cartouchières	cartouchière	NOUN	O	O	O
et	et	CCONJ	O	O	O
aux	à	ADP	O	O	O
sabres	sabre	NOUN	O	O	O
-	-	PUNCT	O	O	O
baïonnettes	baïonnette	NOUN	O	O	O
.	.	PUNCT	O	O	O

Inutile	inutile	ADJ	O	O	O
de	de	ADP	O	O	O
dire	dire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
vue	vue	NOUN	O	O	O
des	de	ADP	O	O	O
souliers	soulier	NOUN	O	O	O
godillots	godillot	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
tuniques	tunique	NOUN	O	O	O
en	en	ADP	O	O	O
gros	gros	ADJ	O	O	O
drap	drap	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
fringants	fringant	NOUN	O	O	O
gardes	garde	ADJ	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
n'	ne	ADV	O	O	O
avaient	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
cacher	cacher	VERB	O	O	O
une	un	DET	O	O	O
moue	moue	NOUN	O	O	O
expressive	expressif	ADJ	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
suisse	suisse	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
hallebarde	hallebarde	NOUN	O	O	O
,	,	PUNCT	O	O	O
personnage	personnage	NOUN	O	O	O
important	important	ADJ	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
interpellaient	interpeller	VERB	O	O	O
avec	avec	ADP	O	O	O
colère	colère	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
visible	visible	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
choses	chose	NOUN	O	O	O
allaient	aller	VERB	O	O	O
se	se	PRON	O	O	O
gâter	gâter	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
enfin	enfin	ADV	O	O	O
qu'	que	SCONJ	O	O	O
est	être	AUX	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
faites	fait	ADJ	O	O	O
ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
mon	mon	DET	O	O	O
musée	musée	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
d'	de	ADP	O	O	O
où	où	PRON	O	O	O
sortez	sortir	VERB	O	O	O
-	-	PUNCT	O	O	O
SPACE	O	O	O
vous	vous	PRON	O	O	O
?	?	PUNCT	O	O	O

Le	le	DET	O	O	O
suisse	suisse	NOUN	O	O	O
roulait	rouler	VERB	O	O	O
de	de	ADP	O	O	O
gros	gros	ADJ	O	O	O
yeux	oeil	NOUN	O	O	O
:	:	PUNCT	O	O	O
l'	le	DET	O	O	O
audace	audace	NOUN	O	O	O
de	de	ADP	O	O	O
et	et	CCONJ	O	O	O
homme	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
osait	oser	VERB	O	O	O
élever	élever	VERB	O	O	O
la	le	DET	O	O	O
voix	voix	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
antichambre	antichambre	NOUN	O	O	O
du	de	ADP	O	O	O
grand	grand	ADJ	O	O	O
Roi	roi	NOUN	O	O	O
le	le	DET	O	O	O
confondait	confondait	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Maraud	maraud	PROPN	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
manant	maner	VERB	O	O	O
!	!	PUNCT	O	O	O

Maroufle	maroufle	NOUN	O	O	O
!	!	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
goûter	goûter	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Bastille	bastille	PROPN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
ce	ce	PRON	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
dirait	dire	VERB	O	O	O
?	?	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
tardera	tarder	VERB	O	O	O
guère	guère	NOUN	O	O	O
!	!	PUNCT	O	O	O

Messieurs	monsieur	NOUN	O	O	O
les	le	DET	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
,	,	PUNCT	O	O	O
emmenez	emmenez	NOUN	O	O	O
cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
prie	prie	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Fourrez	fourrez	PROPN	O	O	O
-	-	PUNCT	O	O	O
moi	moi	PRON	O	O	O
celui	celui	PRON	O	O	O
-	-	PUNCT	O	O	O
ci	ci	NOUN	O	O	O
au	au	ADP	O	O	O
poste	poste	NOUN	O	O	O
!	!	PUNCT	O	O	O

dit	dire	VERB	O	O	O
le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
en	en	ADP	O	O	O
montrant	montrer	VERB	O	O	O
le	le	DET	O	O	O
suisse	suisse	NOUN	O	O	O
au	au	ADP	O	O	O
caporal	caporal	NOUN	O	O	O
en	en	ADP	O	O	O
pantalon	pantalon	ADV	O	O	O
rouge	rouge	ADJ	O	O	O
.	.	PUNCT	O	O	O

Qu'	que	PRON	O	O	O
allait	aller	VERB	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
advenir	advenir	VERB	O	O	O
?	?	PUNCT	O	O	O

Les	le	DET	O	O	O
lignards	lignard	NOUN	O	O	O
s'	se	PRON	O	O	O
avançaient	avancer	VERB	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
côté	côté	NOUN	O	O	O
les	le	DET	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
mettaient	mettre	ADV	O	O	O
déjà	déjà	ADV	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
au	au	ADP	O	O	O
collet	collet	NOUN	O	O	O
du	de	ADP	O	O	O
gardien	gardien	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
quelques	quelque	DET	O	O	O
seigneurs	seigneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
appelés	appeler	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
bruit	bruit	NOUN	O	O	O
,	,	PUNCT	O	O	O
parurent	paraître	ADV	O	O	O
en	en	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
parmi	parmi	ADP	O	O	O
lesquels	lequel	PRON	O	O	O
M.	m.	NOUN	O	O	O
de	de	ADP	O	O	O
Turenne	turenne	PROPN	O	O	O
lui	luire	PRON	O	O	O
-	-	PUNCT	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
regard	regard	NOUN	O	O	O
fit	faire	PRON	O	O	O
faire	faire	VERB	O	O	O
silence	silence	NOUN	O	O	O
à	à	ADP	O	O	O
tous	tout	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
Maréchal	maréchal	PROPN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
le	le	DET	O	O	O
suisse	suisse	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
ce	ce	DET	O	O	O
maraud	maraud	NOUN	O	O	O
Au	au	ADP	O	O	O
mot	mot	NOUN	O	O	O
de	de	ADP	O	O	O
maréchal	maréchal	NOUN	O	O	O
les	le	DET	O	O	O
fantassins	fantassin	NOUN	O	O	O
se	se	PRON	O	O	O
rangèrent	ranger	VERB	O	O	O
brusquement	brusquement	ADV	O	O	O
en	en	ADP	O	O	O
ligne	ligne	NOUN	O	O	O
et	et	CCONJ	O	O	O
au	au	ADP	O	O	O
port	port	NOUN	O	O	O
d'	de	ADP	O	O	O
armes	arme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
caporal	caporal	NOUN	O	O	O
,	,	PUNCT	O	O	O
effaré	effarer	VERB	O	O	O
,	,	PUNCT	O	O	O
devint	devint	NOUN	O	O	O
rouge	rouge	VERB	O	O	O
comme	comme	ADP	O	O	O
son	son	DET	O	O	O
pantalon	pantalon	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
M.	m.	NOUN	O	O	O
de	de	ADP	O	O	O
Turenne	turenne	PROPN	O	O	O
regardait	regarder	VERB	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
étonnement	étonnement	ADV	O	O	O
visible	visible	ADJ	O	O	O
ces	ce	DET	O	O	O
uniformes	uniforme	NOUN	O	O	O
et	et	CCONJ	O	O	O
ces	ce	DET	O	O	O
armes	arme	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
connaissait	connaître	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
?	?	PUNCT	O	O	O

fit	fit	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
se	se	PRON	O	O	O
retournant	retourner	VERB	O	O	O
vers	vers	ADP	O	O	O
un	un	DET	O	O	O
jeune	jeune	ADJ	O	O	O
gentilhomme	gentilhomme	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
tournure	tournure	NOUN	O	O	O
militaire	militaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
accompagnait	accompagner	VERB	O	O	O
;	;	PUNCT	O	O	O
on	on	PRON	O	O	O
a	avoir	AUX	O	O	O
donc	donc	ADV	O	O	O
changé	changer	VERB	O	O	O
l'	le	DET	O	O	O
habit	habit	PROPN	O	O	O
pendant	pendant	ADP	O	O	O
notre	notre	DET	O	O	O
campagne	campagne	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Pas	pas	ADV	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
sache	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
Maréchal	maréchal	PROPN	O	O	O
!	!	PUNCT	O	O	O

répondit	répondre	VERB	O	O	O
le	le	DET	O	O	O
gentilhomme	gentilhomme	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
D'	de	ADP	O	O	O
où	où	PRON	O	O	O
êtes	être	AUX	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
?	?	PUNCT	O	O	O

demanda	demander	ADP	O	O	O
le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
au	au	ADP	O	O	O
caporal	caporal	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
de	de	ADP	O	O	O
Noyon	noyon	PROPN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
,	,	PUNCT	O	O	O
balbutia	balbutia	NOUN	O	O	O
le	le	DET	O	O	O
caporal	caporal	NOUN	O	O	O
en	en	ADP	O	O	O
faisant	faire	VERB	O	O	O
le	le	DET	O	O	O
salut	salut	ADJ	O	O	O
militaire	militaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Régiment	régiment	NOUN	O	O	O
de	de	ADP	O	O	O
Picardie	picardie	PROPN	O	O	O
,	,	PUNCT	O	O	O
alors	alors	ADV	O	O	O
?	?	PUNCT	O	O	O

Ce	ce	DET	O	O	O
nouvel	nouveau	ADJ	O	O	O
uniforme	uniforme	NOUN	O	O	O
manque	manqu	ADJ	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
d'	de	ADP	O	O	O
élégance	élégance	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
très	très	ADV	O	O	O
militaire	militaire	ADJ	O	O	O
et	et	CCONJ	O	O	O
me	me	PRON	O	O	O
parait	parer	VERB	O	O	O
commode	commode	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
ce	ce	DET	O	O	O
mousquet	mousquet	NOUN	O	O	O
?	?	PUNCT	O	O	O

Voyons	voyon	NOUN	O	O	O
donc	donc	ADV	O	O	O
ce	ce	DET	O	O	O
mousquet	mousquet	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
mousquet	mousquet	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
Lebel	lebel	PROPN	O	O	O
…	…	NOUN	O	O	O
M.	m.	NOUN	O	O	O
de	de	ADP	O	O	O
Turenne	turenne	NOUN	O	O	O
prit	prendre	VERB	O	O	O
le	le	DET	O	O	O
fusil	fusil	NOUN	O	O	O
et	et	CCONJ	O	O	O
tenta	tenta	NOUN	O	O	O
de	de	ADP	O	O	O
faire	faire	AUX	O	O	O
jouer	jouer	VERB	O	O	O
la	le	DET	O	O	O
batterie	batterie	NOUN	O	O	O
;	;	PUNCT	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
coup	coup	NOUN	O	O	O
sa	son	DET	O	O	O
figure	figure	NOUN	O	O	O
exprima	exprimer	VERB	O	O	O
une	un	DET	O	O	O
profonde	profonde	NOUN	O	O	O
stupéfaction	stupéfaction	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Quel	quel	DET	O	O	O
changement	changement	NOUN	O	O	O
pendant	pendant	ADP	O	O	O
notre	notre	DET	O	O	O
campagne	campagne	NOUN	O	O	O
!	!	PUNCT	O	O	O

fit	fit	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
;	;	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
connais	connaître	VERB	O	O	O
pas	pas	ADV	O	O	O
ce	ce	DET	O	O	O
mécanisme	mécanisme	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
un	un	DET	O	O	O
mousquet	mousquet	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
essai	essai	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Adopté	adopté	PROPN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
répétition	répétition	NOUN	O	O	O
,	,	PUNCT	O	O	O
quinze	quinze	NUM	O	O	O
balles	balle	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
minute	minute	NOUN	O	O	O
…	…	PUNCT	O	O	O
Le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
demanda	demander	VERB	O	O	O
pas	pas	ADV	O	O	O
davantage	davantage	ADV	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
rentrait	rentraire	VERB	O	O	O
précipitamment	précipitamment	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
royale	royal	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
pour	pour	ADP	O	O	O
demander	demander	VERB	O	O	O
des	un	DET	O	O	O
explications	explication	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsque	lorsque	SCONJ	O	O	O
le	le	DET	O	O	O
gardien	gardien	NOUN	O	O	O
,	,	PUNCT	O	O	O
revenant	revenir	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
idée	idée	NOUN	O	O	O
,	,	PUNCT	O	O	O
éleva	élever	VERB	O	O	O
encore	encore	ADV	O	O	O
la	le	DET	O	O	O
voix	voix	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	DET	O	O	O
Caporal	caporal	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
connais	connaître	VERB	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
consigne	consigne	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
allez	aller	VERB	O	O	O
m'	me	PRON	O	O	O
emballer	emballer	VERB	O	O	O
ce	ce	DET	O	O	O
…	…	NOUN	O	O	O
Le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
retournant	retourner	VERB	O	O	O
,	,	PUNCT	O	O	O
fit	faire	VERB	O	O	O
un	un	DET	O	O	O
signe	signe	NOUN	O	O	O
aux	à	ADP	O	O	O
soldats	soldat	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
caporal	caporal	NOUN	O	O	O
mit	mettre	VERB	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
au	au	ADP	O	O	O
collet	collet	NOUN	O	O	O
du	de	ADP	O	O	O
gardien	gardien	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
La	le	DET	O	O	O
consigne	consigne	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
le	le	DET	O	O	O
lignard	lignard	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
faites	fait	ADJ	O	O	O
trop	trop	ADV	O	O	O
le	le	DET	O	O	O
malin	malin	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
qui	qui	PRON	O	O	O
venez	venir	VERB	O	O	O
nous	nous	PRON	O	O	O
chercher	chercher	VERB	O	O	O
pour	pour	ADP	O	O	O
des	un	DET	O	O	O
bêtises	bêtise	NOUN	O	O	O
intempestives	intempestif	ADJ	O	O	O
,	,	PUNCT	O	O	O
même	même	ADV	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
maréchal	maréchal	NOUN	O	O	O
aurait	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
nous	nous	PRON	O	O	O
faire	faire	AUX	O	O	O
mettre	mettre	VERB	O	O	O
au	au	ADP	O	O	O
clou	clou	NOUN	O	O	O
…	…	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
vous	vous	PRON	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
emballer	emballer	VERB	O	O	O
!	!	PUNCT	O	O	O

Une	un	DET	O	O	O
,	,	PUNCT	O	O	O
deusse	deusse	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
bonhomme	bonhomme	NOUN	O	O	O
!	!	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
le	le	DET	O	O	O
pauvre	pauvre	NOUN	O	O	O
gardien	gardien	ADJ	O	O	O
,	,	PUNCT	O	O	O
placé	placer	VERB	O	O	O
entre	entrer	ADP	O	O	O
quatre	quatre	NUM	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
alla	aller	VERB	O	O	O
tout	tout	ADV	O	O	O
penaud	penaud	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
gardes	garde	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
s'	se	PRON	O	O	O
installaient	installer	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
banquettes	banquette	NOUN	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
antichambre	antichambre	NOUN	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
suisse	suisse	ADJ	O	O	O
triomphant	triomphant	ADJ	O	O	O
reprenait	reprendre	VERB	O	O	O
dignement	dignement	ADV	O	O	O
sa	son	DET	O	O	O
hallebarde	hallebarde	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
porte	porte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
s'	se	PRON	O	O	O
