CHAPITRE	chapitrer	VERB	O	O	O
endommagée	endommager	ADJ	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
piteux	piteux	ADJ	O	O	O
état	état	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PROPN	O	O	O
Diable	diable	NOUN	O	O	O
!	!	PUNCT	O	O	O

compromise	compromettre	ADJ	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Michel	michel	PROPN	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
notre	notre	DET	O	O	O
acclimatation	acclimatation	NOUN	O	O	O
On	on	PRON	O	O	O
descendit	descendre	VERB	O	O	O
le	le	DET	O	O	O
malheureux	malheureux	NOUN	O	O	O
chien	chien	ADJ	O	O	O
avec	avec	ADP	O	O	O
précaution	précaution	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
tête	tête	NOUN	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
fracassée	fracasser	VERB	O	O	O
contre	contre	ADP	O	O	O
la	le	DET	O	O	O
voûte	voûte	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
semblait	sembler	VERB	O	O	O
difficile	difficile	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
revînt	revenir	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
tel	tel	ADJ	O	O	O
choc	choc	NOUN	O	O	O
.	.	PUNCT	O	O	O

Néanmoins	néanmoins	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
fut	être	AUX	O	O	O
confortablement	confortablement	ADV	O	O	O
étendu	étendre	VERB	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
coussin	coussin	NOUN	O	O	O
et	et	CCONJ	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
laissa	laisser	VERB	O	O	O
échapper	échapper	VERB	O	O	O
un	un	DET	O	O	O
soupir	soupir	NOUN	O	O	O
.	.	PUNCT	O	O	O

te	te	PRON	O	O	O
«	«	NOUN	O	O	O
Nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
responsables	responsable	ADJ	O	O	O
de	de	ADP	O	O	O
ton	ton	NOUN	O	O	O
existence	existenc	ADJ	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
aimerais	aimer	VERB	O	O	O
mieux	mieux	ADV	O	O	O
perdre	perdre	VERB	O	O	O
un	un	DET	O	O	O
bras	bras	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
patte	patte	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
pauvre	pauvre	NOUN	O	O	O
Satellite	satellite	PROPN	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
soignerons	soigneron	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Michel	michel	PROPN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
disant	disant	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
offrit	offrir	VERB	O	O	O
quelques	quelque	DET	O	O	O
gorgées	gorgée	NOUN	O	O	O
d'	de	ADP	O	O	O
eau	eau	NOUN	O	O	O
au	au	ADP	O	O	O
blessé	blessé	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
les	le	DET	O	O	O
but	but	NOUN	O	O	O
avidement	avidement	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ces	ce	DET	O	O	O
soins	soin	NOUN	O	O	O
donnés	donner	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
voyageurs	voyageur	NOUN	O	O	O
observèrent	observer	VERB	O	O	O
attentivement	attentivement	ADV	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
Lune	lune	PROPN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
plus	plus	ADV	O	O	O
figurée	figurer	VERB	O	O	O
que	que	SCONJ	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
disque	disque	NOUN	O	O	O
cendré	cendré	ADJ	O	O	O
que	que	SCONJ	O	O	O
terminait	terminer	VERB	O	O	O
un	un	DET	O	O	O
croissant	croître	VERB	O	O	O
plus	plus	ADV	O	O	O
rétréci	rétréci	NOUN	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
veille	veille	NOUN	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
son	son	DET	O	O	O
volume	volume	NOUN	O	O	O
restait	rester	VERB	O	O	O
encore	encore	ADV	O	O	O
énorme	énorme	ADJ	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
on	on	PRON	O	O	O
le	le	PRON	O	O	O
comparait	comparer	VERB	O	O	O
à	à	ADP	O	O	O
celui	celui	PRON	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
rapprochait	rapprocher	VERB	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
cercle	cercle	NOUN	O	O	O
parfait	parfaire	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	NOUN	O	O	O
Parbleu	parbleu	PROPN	O	O	O
!	!	PUNCT	O	O	O

dit	dire	VERB	O	O	O
alors	alors	ADV	O	O	O
Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
vraiment	vraiment	ADV	O	O	O
fâché	fâcher	VERB	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
soyons	être	AUX	O	O	O
pas	pas	ADV	O	O	O
partis	parti	ADV	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Pleine	pleine	NOUN	O	O	O
-	-	PUNCT	O	O	O
Terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	est	ADV	O	O	O
-	-	PUNCT	O	O	O
à	à	ADV	O	O	O
-	-	ADV	O	O	O
dire	dire	ADV	O	O	O
lorsque	lorsque	SCONJ	O	O	O
notre	notre	DET	O	O	O
globe	globe	NOUN	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
en	en	ADP	O	O	O
opposition	opposition	NOUN	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
Soleil	soleil	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	NOUN	O	O	O
Pourquoi	pourquoi	ADV	O	O	O
?	?	PUNCT	O	O	O

demanda	demander	ADP	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Parce	parce	SCONJ	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	VERB	O	O	O
aperçu	apercevoir	ADJ	O	O	O
sous	sou	ADP	O	O	O
un	un	DET	O	O	O
nouveau	nouveau	ADJ	O	O	O
jour	jour	NOUN	O	O	O
nos	notre	DET	O	O	O
continents	continent	NOUN	O	O	O
et	et	CCONJ	O	O	O
nos	notre	DET	O	O	O
mers	mer	NOUN	O	O	O
,	,	PUNCT	O	O	O
ceux	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
resplendissants	resplendissant	ADJ	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
projection	projection	NOUN	O	O	O
des	de	ADP	O	O	O
rayons	rayon	NOUN	O	O	O
solaires	solaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
celles	celui	PRON	O	O	O
-	-	PUNCT	O	O	O
là	là	ADV	O	O	O
plus	plus	ADV	O	O	O
sombres	sombre	ADJ	O	O	O
et	et	CCONJ	O	O	O
telles	tel	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
les	le	DET	O	O	O
reproduit	reproduit	NOUN	O	O	O
sur	sur	ADP	O	O	O
certaines	certain	DET	O	O	O
mappemondes	mappemonde	NOUN	O	O	O
!	!	PUNCT	O	O	O

J'	je	PRON	O	O	O
aurais	avoir	AUX	O	O	O
voulu	vouloir	VERB	O	O	O
voir	voir	VERB	O	O	O
ces	ce	DET	O	O	O
pôles	pôle	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
sur	sur	ADP	O	O	O
lesquels	lequel	PRON	O	O	O
le	le	DET	O	O	O
regard	regard	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
encore	encore	ADV	O	O	O
jamais	jamais	ADV	O	O	O
reposé	reposer	VERB	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
si	si	SCONJ	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
avait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
pleine	plein	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
aurait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
nouvelle	nouveau	ADJ	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADV	O	O	O
est	est	ADV	O	O	O
-	-	PUNCT	O	O	O
à	à	ADV	O	O	O
-	-	PUNCT	O	O	O
dire	dire	VERB	O	O	O
invisible	invisible	ADJ	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
irradiation	irradiation	NOUN	O	O	O
du	de	ADP	O	O	O
Soleil	soleil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
mieux	mieux	ADV	O	O	O
vaut	valoir	VERB	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
voir	voir	VERB	O	O	O
le	le	DET	O	O	O
but	but	NOUN	O	O	O
d'	de	ADP	O	O	O
arrivée	arrivée	NOUN	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
point	point	NOUN	O	O	O
de	de	ADP	O	O	O
départ	départ	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PRON	O	O	O
Vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
raison	raison	NOUN	O	O	O
,	,	PUNCT	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
Nicholl	nicholl	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
d'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
quand	quand	SCONJ	O	O	O
nous	nous	PRON	O	O	O
aurons	avoir	AUX	O	O	O
atteint	atteindre	VERB	O	O	O
la	le	DET	O	O	O
Lune	lune	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aurons	avoir	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
les	le	DET	O	O	O
longues	long	ADJ	O	O	O
nuits	nuit	NOUN	O	O	O
lunaires	lunaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
considérer	considérer	VERB	O	O	O
à	à	ADP	O	O	O
loisir	loisir	NOUN	O	O	O
ce	ce	DET	O	O	O
globe	globe	NOUN	O	O	O
où	où	PRON	O	O	O
fourmillent	fourmiller	VERB	O	O	O
nos	notre	DET	O	O	O
semblables	semblable	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	NOUN	O	O	O
Nos	notre	DET	O	O	O
semblables	semblable	ADJ	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
maintenant	maintenant	ADV	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
sont	être	AUX	O	O	O
pas	pas	ADV	O	O	O
plus	plus	ADV	O	O	O
nos	notre	DET	O	O	O
semblables	semblable	NOUN	O	O	O
que	que	PRON	O	O	O
les	le	DET	O	O	O
Sélénites	sélénite	NOUN	O	O	O
!	!	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
habitons	habiter	VERB	O	O	O
un	un	DET	O	O	O
monde	monde	NOUN	O	O	O
nouveau	nouveau	ADJ	O	O	O
,	,	PUNCT	O	O	O
peuplé	peupler	VERB	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
seuls	seul	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
projectile	projectile	NOUN	O	O	O
!	!	PUNCT	O	O	O

Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
le	le	DET	O	O	O
semblable	semblable	NOUN	O	O	O
de	de	ADP	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
Barbicane	barbicane	PROPN	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
semblable	semblable	NOUN	O	O	O
de	de	ADP	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
-	-	PUNCT	O	O	O
delà	delà	ADV	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
dehors	dehors	ADP	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
humanité	humanité	NOUN	O	O	O
finit	finit	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
sommes	être	VERB	O	O	O
les	le	DET	O	O	O
seules	seul	ADJ	O	O	O
populations	population	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
microcosme	microcosme	NOUN	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
nous	nous	PRON	O	O	O
deviendrons	devenir	VERB	O	O	O
de	de	ADP	O	O	O
simples	simple	ADJ	O	O	O
Sélénites	sélénite	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Dans	dans	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	PUNCT	O	O	O
vingt	vingt	NOUN	O	O	O
-	-	PUNCT	O	O	O
huit	huit	NUM	O	O	O
heures	heure	NOUN	O	O	O
environ	environ	ADV	O	O	O
,	,	PUNCT	O	O	O
répliqua	répliquer	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	NOUN	O	O	O
Ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
veut	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
huit	huit	NUM	O	O	O
heures	heure	NOUN	O	O	O
et	et	CCONJ	O	O	O
demie	demie	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Eh	eh	ADP	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
repartit	repartit	NOUN	O	O	O
Michel	michel	PROPN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
m'	me	PRON	O	O	O
est	être	AUX	O	O	O
impossible	impossible	ADJ	O	O	O
de	de	ADP	O	O	O
trouver	trouver	VERB	O	O	O
laquelle	lequel	PRON	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	DET	O	O	O
apparence	apparence	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
raison	raison	NOUN	O	O	O
pour	pour	ADP	O	O	O
même	même	ADJ	O	O	O
déjeunerions	déjeunerion	NOUN	O	O	O
pas	pas	ADV	O	O	O
illico	illico	ADJ	O	O	O
.	.	PUNCT	O	O	O

»	»	NOUN	O	O	O
En	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
habitants	habitant	NOUN	O	O	O
du	de	ADP	O	O	O
nouvel	nouveau	ADJ	O	O	O
astre	astre	NOUN	O	O	O
ne	ne	ADV	O	O	O
pouvaient	pouvoir	ADV	O	O	O
y	y	PRON	O	O	O
vivre	vivre	VERB	O	O	O
sans	sans	ADP	O	O	O
manger	manger	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
leur	son	DET	O	O	O
estomac	estomac	NOUN	O	O	O
subissait	subir	VERB	O	O	O
alors	alors	ADV	O	O	O
les	le	DET	O	O	O
impérieuses	impérieux	ADJ	O	O	O
lois	loi	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
faim	faim	NOUN	O	O	O
.	.	PUNCT	O	O	O

Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
sa	son	DET	O	O	O
qualité	qualité	NOUN	O	O	O
de	de	ADP	O	O	O
Français	français	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
déclara	déclarer	VERB	O	O	O
cuisinier	cuisinier	VERB	O	O	O
en	en	ADP	O	O	O
chef	chef	NOUN	O	O	O
,	,	PUNCT	O	O	O
importante	important	ADJ	O	O	O
fonction	fonction	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
lui	luire	PRON	O	O	O
suscita	susciter	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
concurrents	concurrent	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
gaz	gaz	NOUN	O	O	O
donna	donner	VERB	O	O	O
les	le	DET	O	O	O
quelques	quelque	DET	O	O	O
degrés	degré	NOUN	O	O	O
de	de	ADP	O	O	O
chaleur	chaleur	NOUN	O	O	O
suffisants	suffisant	ADJ	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
apprêts	apprêt	NOUN	O	O	O
culinaires	culinaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
coffre	coffre	NOUN	O	O	O
aux	à	ADP	O	O	O
provisions	provision	NOUN	O	O	O
fournit	fournir	VERB	O	O	O
les	le	DET	O	O	O
éléments	élément	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
premier	premier	ADJ	O	O	O
festin	festin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
déjeuner	déjeuner	NOUN	O	O	O
débuta	débuter	ADV	O	O	O
par	par	ADP	O	O	O
trois	trois	NUM	O	O	O
tasses	tasse	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
bouillon	bouillon	NOUN	O	O	O
excellent	excellent	ADJ	O	O	O
,	,	PUNCT	O	O	O
dû	devoir	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
liquéfaction	liquéfaction	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
eau	eau	NOUN	O	O	O
chaude	chaude	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
précieuses	précieuse	NOUN	O	O	O
tablettes	tablette	NOUN	O	O	O
Liebig	liebig	PROPN	O	O	O
,	,	PUNCT	O	O	O
préparées	préparer	VERB	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
meilleurs	meilleur	NOUN	O	O	O
morceaux	morceal	ADJ	O	O	O
des	un	DET	O	O	O
ruminants	ruminant	NOUN	O	O	O
des	de	ADP	O	O	O
Pampas	pampa	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
bouillon	bouillon	NOUN	O	O	O
de	de	ADP	O	O	O
boeuf	boeuf	NOUN	O	O	O
succédèrent	succéder	VERB	O	O	O
quelques	quelque	DET	O	O	O
tranches	tranche	NOUN	O	O	O
de	de	ADP	O	O	O
beefsteak	beefsteak	NOUN	O	O	O
comprimés	comprimer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
presse	presse	NOUN	O	O	O
hydraulique	hydraulique	ADJ	O	O	O
,	,	PUNCT	O	O	O
aussi	aussi	ADV	O	O	O
tendres	tendre	NOUN	O	O	O
,	,	PUNCT	O	O	O
aussi	aussi	ADV	O	O	O
succulents	succulent	ADJ	O	O	O
que	que	SCONJ	O	O	O
s'	se	SCONJ	O	O	O
ils	il	PRON	O	O	O
fussent	être	ADV	O	O	O
sortis	sortir	ADJ	O	O	O
des	de	ADP	O	O	O
cuisines	cuisine	NOUN	O	O	O
du	de	ADP	O	O	O
café	café	NOUN	O	O	O
Anglais	anglais	PROPN	O	O	O
.	.	PUNCT	O	O	O

Michel	michel	PROPN	O	O	O
,	,	PUNCT	O	O	O
homme	homme	NOUN	O	O	O
d'	de	ADP	O	O	O
imagination	imagination	NOUN	O	O	O
,	,	PUNCT	O	O	O
soutint	soutenir	VERB	O	O	O
même	même	ADV	O	O	O
qu'	que	SCONJ	O	O	O
ils	il	PRON	O	O	O
étaient	être	AUX	O	O	O
«	«	VERB	O	O	O
saignants	saignant	ADJ	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Des	un	DET	O	O	O
légumes	légume	NOUN	O	O	O
conservés	conserver	VERB	O	O	O
«	«	PROPN	O	O	O
et	et	CCONJ	O	O	O
plus	plus	ADV	O	O	O
frais	frais	ADJ	O	O	O
que	que	SCONJ	O	O	O
nature	nature	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
aussi	aussi	ADV	O	O	O
l'	le	DET	O	O	O
aimable	aimable	NOUN	O	O	O
Michel	michel	PROPN	O	O	O
,	,	PUNCT	O	O	O
succédèrent	succédèrent	NOUN	O	O	O
au	au	ADP	O	O	O
plat	plat	NOUN	O	O	O
de	de	ADP	O	O	O
viande	viande	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
furent	être	AUX	O	O	O
suivis	suivre	VERB	O	O	O
de	de	ADP	O	O	O
quelques	quelque	DET	O	O	O
tasses	tasse	NOUN	O	O	O
de	de	ADP	O	O	O
thé	ther	VERB	O	O	O
avec	avec	ADP	O	O	O
tartines	tartine	NOUN	O	O	O
beurrées	beurrer	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
américaine	américaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
breuvage	breuvage	NOUN	O	O	O
,	,	PUNCT	O	O	O
déclaré	déclarer	VERB	O	O	O
exquis	exquis	VERB	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
dû	devoir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
infusion	infusion	NOUN	O	O	O
de	de	ADP	O	O	O
feuilles	feuille	NOUN	O	O	O
de	de	ADP	O	O	O
premier	premier	ADJ	O	O	O
choix	choix	NOUN	O	O	O
dont	dont	PRON	O	O	O
l'	le	DET	O	O	O
empereur	empereur	NOUN	O	O	O
de	de	ADP	O	O	O
Russie	russie	PROPN	O	O	O
avait	avoir	AUX	O	O	O
mis	mettre	VERB	O	O	O
quelques	quelque	DET	O	O	O
caisses	caisse	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
disposition	disposition	NOUN	O	O	O
des	de	ADP	O	O	O
voyageurs	voyageur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
couronner	couronner	VERB	O	O	O
ce	ce	DET	O	O	O
repas	repas	NOUN	O	O	O
,	,	PUNCT	O	O	O
Ardan	ardan	PROPN	O	O	O
dénicha	dénicha	ADJ	O	O	O
une	un	DET	O	O	O
fine	fine	NOUN	O	O	O
bouteille	bouteill	ADJ	O	O	O
de	de	ADP	O	O	O
Nuits	nuits	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
«	«	VERB	O	O	O
par	par	ADP	O	O	O
hasard	hasard	NOUN	O	O	O
»	»	PUNCT	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
compartiment	compartiment	NOUN	O	O	O
des	un	DET	O	O	O
provisions	provision	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
trois	trois	NUM	O	O	O
amis	ami	NOUN	O	O	O
la	le	DET	O	O	O
burent	burent	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
union	union	PROPN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
satellite	satellite	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
comme	comme	SCONJ	O	O	O
si	si	SCONJ	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
assez	assez	ADV	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
vin	vin	NOUN	O	O	O
généreux	généreux	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
distillé	distiller	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
coteaux	coteau	NOUN	O	O	O
de	de	ADP	O	O	O
Bourgogne	bourgogne	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Soleil	soleil	NOUN	O	O	O
voulut	vouloir	VERB	O	O	O
se	se	PRON	O	O	O
