IGNIS	ignis	PROPN	O	O	O
elle	elle	NOUN	O	O	O
-	-	NOUN	O	O	O
même	même	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PUNCT	O	O	O
efforçait	efforcer	VERB	O	O	O
de	de	ADP	O	O	O
l	l	PUNCT	O	O	O
'	'	PUNCT	O	O	O
engloutir	engloutir	ADV	O	O	O
...	...	PUNCT	O	O	O
Et	et	PUNCT	O	O	O
ce	ce	PUNCT	O	O	O
qui	qui	PUNCT	O	O	O
achève	achever	VERB	O	O	O
ces	ce	PUNCT	O	O	O
horreurs	horreur	NOUN	O	O	O
,	,	PUNCT	O	O	O
continua	continuer	PUNCT	O	O	O
M.	m.	PUNCT	O	O	O
Penkenton	penkenton	PROPN	O	O	O
,	,	PUNCT	O	O	O
ému	émouvoir	VERB	O	O	O
et	et	PUNCT	O	O	O
ruisselant	ruisselant	ADV	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
autant	autant	ADV	O	O	O
de	de	ADP	O	O	O
sueur	sueur	NOUN	O	O	O
que	que	PUNCT	O	O	O
s	s	PUNCT	O	O	O
'	'	PUNCT	O	O	O
il	il	PUNCT	O	O	O
eût	avoir	PUNCT	O	O	O
été	été	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	PUNCT	O	O	O
acteur	acteur	PUNCT	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
fuite	fuite	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
c	c	PUNCT	O	O	O
'	'	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
ce	ce	DET	O	O	O
malheureux	malheureux	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
seul	seul	ADJ	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
deux	deux	NUM	O	O	O
vies	vie	NOUN	O	O	O
à	à	ADP	O	O	O
défendre	défendre	VERB	O	O	O
contre	contre	ADP	O	O	O
toutes	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
morts	mort	NOUN	O	O	O
ameutées	ameuter	VERB	O	O	O
...	...	PUNCT	O	O	O
Voyez	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
près	près	ADV	O	O	O
du	de	ADP	O	O	O
pied	pied	NOUN	O	O	O
large	large	ADJ	O	O	O
et	et	CCONJ	O	O	O
fort	fort	ADV	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
pied	pied	NOUN	O	O	O
plus	plus	ADV	O	O	O
petit	petit	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
pied	pied	NOUN	O	O	O
de	de	ADP	O	O	O
femme	femme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
leurs	leur	DET	O	O	O
empreintes	empreinte	NOUN	O	O	O
se	se	PRON	O	O	O
mêlent	mêler	VERB	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
loin	loin	ADV	O	O	O
les	le	DET	O	O	O
pas	pas	NOUN	O	O	O
du	de	ADP	O	O	O
petit	petit	ADJ	O	O	O
pied	pied	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
effacent	effacer	VERB	O	O	O
;	;	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
montre	montre	VERB	O	O	O
que	que	SCONJ	O	O	O
cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
tour	tour	ADV	O	O	O
à	à	ADP	O	O	O
tour	tour	NOUN	O	O	O
,	,	PUNCT	O	O	O
entraînait	entraîner	VERB	O	O	O
ou	ou	CCONJ	O	O	O
portait	porter	VERB	O	O	O
sa	son	DET	O	O	O
compagne	compagne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quel	quel	DET	O	O	O
horrible	horrible	ADJ	O	O	O
drame	drame	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
joué	jouer	VERB	O	O	O
ici	ici	ADV	O	O	O
!	!	PUNCT	O	O	O

Qui	qui	PRON	O	O	O
sait	savoir	VERB	O	O	O
s	s	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
dure	dure	VERB	O	O	O
pas	pas	ADV	O	O	O
toujours	toujours	ADV	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
parmi	parmi	ADP	O	O	O
ces	ce	DET	O	O	O
bruits	bruit	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
écho	écho	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
a	avoir	AUX	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
pas	pas	ADV	O	O	O
semblé	sembler	VERB	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
à	à	ADP	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
entendre	entendre	VERB	O	O	O
des	un	DET	O	O	O
voix	voix	NOUN	O	O	O
humaines	humain	ADJ	O	O	O
?	?	PUNCT	O	O	O

des	un	DET	O	O	O
voix	voix	NOUN	O	O	O
qui	qui	PRON	O	O	O
appelaient	appeler	VERB	O	O	O
au	au	ADP	O	O	O
secours	secours	NOUN	O	O	O
?	?	PUNCT	O	O	O

Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O

s	s	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
temps	temps	NOUN	O	O	O
encore	encore	ADV	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
se	se	PRON	O	O	O
tut	taire	VERB	O	O	O
pour	pour	ADP	O	O	O
écouter	écouter	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
attardons	attarder	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
reprit	reprendre	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
presque	presque	ADV	O	O	O
aussitôt	aussitôt	ADV	O	O	O
,	,	PUNCT	O	O	O
suivons	suivre	VERB	O	O	O
en	en	ADP	O	O	O
hâte	hâte	NOUN	O	O	O
cette	ce	DET	O	O	O
piste	piste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tentons	tenter	VERB	O	O	O
de	de	ADP	O	O	O
sauver	sauver	VERB	O	O	O
ces	ce	DET	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
ombres	ombre	NOUN	O	O	O
toujours	toujours	ADV	O	O	O
fuyant	fuir	VERB	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	AUX	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
sentiers	sentier	NOUN	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
sépulcre	sépulcre	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
pouvoir	pouvoir	VERB	O	O	O
ni	ni	CCONJ	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
échapper	échapper	VERB	O	O	O
ni	ni	CCONJ	O	O	O
mourir	mourir	VERB	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Nous	nous	PRON	O	O	O
écoutions	écouter	VERB	O	O	O
M.	m.	NOUN	O	O	O
Penkenton	penkenton	PROPN	O	O	O
,	,	PUNCT	O	O	O
ébahis	ébahir	VERB	O	O	O
.	.	PUNCT	O	O	O

Déjà	déjà	ADV	O	O	O
si	si	ADV	O	O	O
étrange	étrange	ADJ	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
devenu	devenir	VERB	O	O	O
entièrement	entièrement	ADV	O	O	O
fou	fou	ADJ	O	O	O
?	?	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	VERB	O	O	O
déjà	déjà	ADV	O	O	O
loin	loin	ADV	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
parti	partir	VERB	O	O	O
sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
trace	trace	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
chasseur	chasseur	NOUN	O	O	O
de	de	ADP	O	O	O
chamois	chamois	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
chamois	chamois	NOUN	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
auraient	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
surpassé	surpasser	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
agilité	agilité	NOUN	O	O	O
surgie	surgir	VERB	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
grand	grand	ADJ	O	O	O
corps	corps	NOUN	O	O	O
qui	qui	PRON	O	O	O
bondissait	bondir	VERB	O	O	O
par	par	ADP	O	O	O
-	-	ADV	O	O	O
deles	deles	PRON	O	O	O
obstacles	obstacle	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
désenchevêtrant	désenchevêtrer	VERB	O	O	O
des	de	ADP	O	O	O
halliers	hallier	NOUN	O	O	O
,	,	PUNCT	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
insinuant	insinuer	VERB	O	O	O
par	par	ADP	O	O	O
d	d	DET	O	O	O
'	'	PUNCT	O	O	O
étroits	étroit	ADJ	O	O	O
défilés	défilé	NOUN	O	O	O
,	,	PUNCT	O	O	O
heurtant	heurter	VERB	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
y	y	PRON	O	O	O
prendre	prendre	VERB	O	O	O
garde	garde	NOUN	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
ralentir	ralentir	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
arbres	arbre	NOUN	O	O	O
qui	qui	PRON	O	O	O
flagellaient	flageller	VERB	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
choc	choc	NOUN	O	O	O
.	.	PUNCT	O	O	O

Hésitant	hésiter	VERB	O	O	O
à	à	ADP	O	O	O
le	le	PRON	O	O	O
suivre	suivre	VERB	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
crainte	crainte	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
perdre	perdre	VERB	O	O	O
;	;	PUNCT	O	O	O
ne	ne	ADV	O	O	O
voulant	vouloir	VERB	O	O	O
pas	pas	ADV	O	O	O
le	le	PRON	O	O	O
perdre	perdre	VERB	O	O	O
,	,	PUNCT	O	O	O
puisqu	puisqu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
il	il	PRON	O	O	O
savait	savoir	VERB	O	O	O
le	le	DET	O	O	O
chemin	chemin	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
trouvâmes	trouver	VERB	O	O	O
bientôt	bientôt	ADV	O	O	O
lancés	lancer	VERB	O	O	O
ventre	ventre	NOUN	O	O	O
à	à	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
suite	suite	NOUN	O	O	O
,	,	PUNCT	O	O	O
chacun	chacun	PRON	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
mesure	mesure	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
vélocité	vélocité	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
tous	tout	ADJ	O	O	O
devancés	devancer	VERB	O	O	O
par	par	ADP	O	O	O
M.	m.	NOUN	O	O	O
Hatchitt	hatchitt	PROPN	O	O	O
qui	qui	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
mis	mettre	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
transformer	transformer	VERB	O	O	O
en	en	ADP	O	O	O
chien	chien	NOUN	O	O	O
que	que	SCONJ	O	O	O
M.	m.	NOUN	O	O	O
Penkenton	penkenton	PROPN	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
changer	changer	VERB	O	O	O
en	en	ADP	O	O	O
cerf	cerf	NOUN	O	O	O
;	;	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
chassait	chasser	VERB	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
meute	meute	NOUN	O	O	O
à	à	ADP	O	O	O
mort	mort	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
cor	cor	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
cri	cri	NOUN	O	O	O
,	,	PUNCT	O	O	O
soufflant	souffler	VERB	O	O	O
au	au	ADP	O	O	O
poil	poil	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bête	bête	NOUN	O	O	O
,	,	PUNCT	O	O	O
relevant	relever	VERB	O	O	O
ses	son	DET	O	O	O
défauts	défaut	NOUN	O	O	O
et	et	CCONJ	O	O	O
déjouant	déjouer	VERB	O	O	O
ses	son	DET	O	O	O
ruses	ruse	NOUN	O	O	O
;	;	PUNCT	O	O	O
se	se	PRON	O	O	O
creusant	creuser	VERB	O	O	O
des	un	DET	O	O	O
raccourcis	raccourci	NOUN	O	O	O
entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
branches	branche	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
tunnels	tunnel	NOUN	O	O	O
sous	sou	ADP	O	O	O
les	le	DET	O	O	O
feuilles	feuille	NOUN	O	O	O
;	;	PUNCT	O	O	O
passant	passer	VERB	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
sylphe	sylphe	NOUN	O	O	O
entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
arbres	arbre	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
besoin	besoin	NOUN	O	O	O
,	,	PUNCT	O	O	O
entre	entrer	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
écorce	écorce	NOUN	O	O	O
et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
arbre	arbre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Lord	lord	NOUN	O	O	O
Hotairwell	hotairwell	PROPN	O	O	O
appuyait	appuyer	VERB	O	O	O
la	le	DET	O	O	O
chasse	chasse	NOUN	O	O	O
,	,	PUNCT	O	O	O
lancé	lancer	VERB	O	O	O
aux	à	ADP	O	O	O
grandes	grand	ADJ	O	O	O
allures	allure	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
cheval	cheval	NOUN	O	O	O
de	de	ADP	O	O	O
pur	pur	ADJ	O	O	O
sang	sang	NOUN	O	O	O
;	;	PUNCT	O	O	O
M.	m.	NOUN	O	O	O
Archbold	archbold	PROPN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
trot	trot	NOUN	O	O	O
relevé	relever	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
bon	bon	ADJ	O	O	O
double	double	ADJ	O	O	O
poney	poney	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
Irlande	irlande	PROPN	O	O	O
;	;	PUNCT	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
le	le	DET	O	O	O
gérant	gérant	NOUN	O	O	O
Burton	burton	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
suis	être	AUX	O	O	O
extrêmement	extrêmement	ADV	O	O	O
gros	gros	ADJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
fermais	fermer	VERB	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
mieux	mieux	NOUN	O	O	O
la	le	DET	O	O	O
marche	marche	NOUN	O	O	O
,	,	PUNCT	O	O	O
déjà	déjà	ADV	O	O	O
bien	bien	ADV	O	O	O
essoufflé	essouffler	VERB	O	O	O
et	et	CCONJ	O	O	O
moins	moins	ADV	O	O	O
semblable	semblable	ADJ	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
chasseur	chasseur	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
chanoine	chanoine	NOUN	O	O	O
qui	qui	PRON	O	O	O
court	courir	VERB	O	O	O
après	après	ADP	O	O	O
sa	son	DET	O	O	O
procession	procession	NOUN	O	O	O
emportée	emporter	VERB	O	O	O
.	.	PUNCT	O	O	O

Combien	combien	ADV	O	O	O
cela	celer	PRON	O	O	O
dura	durer	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
pourrais	pouvoir	VERB	O	O	O
le	le	PRON	O	O	O
dire	dire	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
ce	ce	PRON	O	O	O
ne	ne	ADV	O	O	O
fut	être	AUX	O	O	O
pas	pas	ADV	O	O	O
la	le	DET	O	O	O
lassitude	lassitude	NOUN	O	O	O
du	de	ADP	O	O	O
gibier	gibier	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
des	de	ADP	O	O	O
veneurs	veneur	NOUN	O	O	O
qui	qui	PRON	O	O	O
mit	mettre	VERB	O	O	O
un	un	DET	O	O	O
terme	terme	NOUN	O	O	O
à	à	ADP	O	O	O
cette	ce	DET	O	O	O
course	course	NOUN	O	O	O
furieuse	furieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
le	le	DET	O	O	O
chasseur	chasseur	NOUN	O	O	O
était	être	AUX	O	O	O
fut	être	AUX	O	O	O
le	le	DET	O	O	O
terrain	terrain	NOUN	O	O	O
qui	qui	PRON	O	O	O
leur	son	PRON	O	O	O
manqua	manquer	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
mur	mur	NOUN	O	O	O
de	de	ADP	O	O	O
rochers	rocher	NOUN	O	O	O
leur	son	PRON	O	O	O
barra	barrer	VERB	O	O	O
la	le	DET	O	O	O
route	route	NOUN	O	O	O
:	:	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
enceinte	enceinte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
caverne	caverne	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
pied	pied	NOUN	O	O	O
de	de	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
arrêtaient	arrêter	VERB	O	O	O
aussi	aussi	ADV	O	O	O
les	le	DET	O	O	O
empreintes	empreinte	NOUN	O	O	O
de	de	ADP	O	O	O
pas	pas	NOUN	O	O	O
humains	humain	ADJ	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
fugitifs	fugitif	NOUN	O	O	O
avaient	avoir	AUX	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
passé	passer	VERB	O	O	O
avant	avant	ADP	O	O	O
que	que	SCONJ	O	O	O
se	se	PRON	O	O	O
fût	être	AUX	O	O	O
close	clore	VERB	O	O	O
cette	ce	DET	O	O	O
muraille	muraille	NOUN	O	O	O
?	?	PUNCT	O	O	O

ou	ou	CCONJ	O	O	O
gisaient	gésir	VERB	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
,	,	PUNCT	O	O	O
prisonniers	prisonnier	NOUN	O	O	O
,	,	PUNCT	O	O	O
ensevelis	ensevelir	VERB	O	O	O
dans	dans	ADP	O	O	O
son	son	DET	O	O	O
épaisseur	épaisseur	NOUN	O	O	O
?	?	PUNCT	O	O	O

Toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
suppositions	supposition	NOUN	O	O	O
étaient	être	AUX	O	O	O
possibles	possible	ADJ	O	O	O
autant	autant	ADV	O	O	O
que	que	SCONJ	O	O	O
vaines	vain	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ces	ce	DET	O	O	O
traces	trace	NOUN	O	O	O
étaient	être	AUX	O	O	O
bien	bien	ADV	O	O	O
les	le	DET	O	O	O
dernières	dernier	ADJ	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
eût	avoir	AUX	O	O	O
laissées	laisser	VERB	O	O	O
le	le	DET	O	O	O
ménage	ménage	NOUN	O	O	O
antédiluvien	antédiluvien	ADJ	O	O	O
sur	sur	ADP	O	O	O
ce	ce	DET	O	O	O
territoire	territoire	NOUN	O	O	O
avant	avant	ADP	O	O	O
de	de	ADP	O	O	O
trouver	trouver	VERB	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
delà	delà	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
salut	salut	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
compris	comprendre	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
désespoir	désespoir	NOUN	O	O	O
impossible	impossible	ADJ	O	O	O
à	à	ADP	O	O	O
rendre	rendre	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
adressait	adresser	VERB	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
mur	mur	NOUN	O	O	O
implacable	implacable	ADJ	O	O	O
des	de	ADP	O	O	O
adjurations	adjuration	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	de	ADP	O	O	O
prières	prière	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
son	son	DET	O	O	O
exaltation	exaltation	NOUN	O	O	O
parut	paraître	VERB	O	O	O
à	à	ADP	O	O	O
calmer	calmer	VERB	O	O	O
.	.	PUNCT	O	O	O

Haletant	haleter	VERB	O	O	O
,	,	PUNCT	O	O	O
harassé	harasser	VERB	O	O	O
de	de	ADP	O	O	O
fatigue	fatigue	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
assit	asseoir	VERB	O	O	O
,	,	PUNCT	O	O	O
défit	défaire	VERB	O	O	O
sa	son	DET	O	O	O
chaussure	chaussure	NOUN	O	O	O
et	et	CCONJ	O	O	O
posa	poser	VERB	O	O	O
son	son	DET	O	O	O
pied	pied	NOUN	O	O	O
nu	nu	ADJ	O	O	O
sur	sur	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
empreinte	empreinte	NOUN	O	O	O
du	de	ADP	O	O	O
pas	pas	NOUN	O	O	O
humain	humain	ADJ	O	O	O
moulée	mouler	VERB	O	O	O
profondément	profondément	ADV	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
argile	argile	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
voyant	voir	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
y	y	PRON	O	O	O
adaptait	adapter	VERB	O	O	O
avec	avec	ADP	O	O	O
exactitude	exactitude	NOUN	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
visage	visage	NOUN	O	O	O
devint	devenir	VERB	O	O	O
plus	plus	ADV	O	O	O
pâle	pâle	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
chancela	chanceler	VERB	O	O	O
pris	prendre	VERB	O	O	O
de	de	ADP	O	O	O
vertige	vertige	NOUN	O	O	O
;	;	PUNCT	O	O	O
et	et	CCONJ	O	O	O
comme	comme	SCONJ	O	O	O
lord	lord	NOUN	O	O	O
Hotairwell	hotairwell	PROPN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
approchait	approcher	VERB	O	O	O
pour	pour	ADP	O	O	O
le	le	PRON	O	O	O
soutenir	soutenir	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Oh	oh	INTJ	O	O	O
!	!	PUNCT	O	O	O

oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
écria	écrier	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
se	se	PRON	O	O	O
laissant	laisser	VERB	O	O	O
aller	aller	VERB	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
bras	bras	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
oh	oh	INTJ	O	O	O
!	!	PUNCT	O	O	O

c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
bien	bien	ADV	O	O	O
lui	luire	PRON	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
elle	lui	PRON	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
éclata	éclater	VERB	O	O	O
en	en	ADP	O	O	O
sanglots	sanglot	NOUN	O	O	O
.	.	PUNCT	O	O	O

