PREMIÈRE	premier	ADJ	O	O	O
on	on	PRON	O	O	O
avait	avoir	AUX	O	O	O
songé	songer	VERB	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
métropolitain	métropolitain	NOUN	O	O	O
!	!	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
les	le	DET	O	O	O
arts	art	NOUN	O	O	O
...	...	PUNCT	O	O	O
trois	trois	NUM	O	O	O
Opéras	opéra	NOUN	O	O	O
florissants	florissant	ADJ	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
s'	se	PRON	O	O	O
amuse	amus	ADJ	O	O	O
!	!	PUNCT	O	O	O

ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
invraisemblable	invraisemblable	ADJ	O	O	O
;	;	PUNCT	O	O	O
une	un	DET	O	O	O
production	production	NOUN	O	O	O
littéraire	littéraire	ADJ	O	O	O
réduite	réduire	VERB	O	O	O
à	à	ADP	O	O	O
cinquante	cinquante	NUM	O	O	O
romans	roman	NOUN	O	O	O
par	par	ADP	O	O	O
mois	mois	NOUN	O	O	O
...	...	PUNCT	O	O	O
augmentée	augmenter	VERB	O	O	O
à	à	ADP	O	O	O
trois	trois	NUM	O	O	O
cents	cent	NOUN	O	O	O
livres	livre	ADJ	O	O	O
de	de	ADP	O	O	O
science	science	NOUN	O	O	O
...	...	PUNCT	O	O	O
le	le	DET	O	O	O
Petit	petit	ADJ	O	O	O
Journal	journal	NOUN	O	O	O
tirant	tirer	VERB	O	O	O
à	à	ADP	O	O	O
trois	trois	NUM	O	O	O
millions	million	NOUN	O	O	O
et	et	CCONJ	O	O	O
demi	demi	NOUN	O	O	O
d'	de	ADP	O	O	O
exemplaires	exemplaire	NOUN	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
redoutant	redouter	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
fait	fait	NOUN	O	O	O
de	de	ADP	O	O	O
coneun	coneun	ADJ	O	O	O
-	-	PUNCT	O	O	O
rence	rence	NOUN	O	O	O
sérieuse	sérieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
illustrée	illustré	ADJ	O	O	O
,	,	PUNCT	O	O	O
quotidienne	quotidien	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
bientôt	bientôt	ADV	O	O	O
paraissant	paraître	VERB	O	O	O
deux	deux	NUM	O	O	O
fois	fois	NOUN	O	O	O
par	par	ADP	O	O	O
jour	jour	NOUN	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
nouvelles	nouveau	ADJ	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
entier	entier	ADJ	O	O	O
par	par	ADP	O	O	O
téléphone	téléphone	NOUN	O	O	O
.	.	PUNCT	O	O	O

Paris	paris	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
kaléidoscope	kaléidoscope	PROPN	O	O	O
toujours	toujours	ADV	O	O	O
en	en	ADP	O	O	O
mouvement	mouvement	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
progrès	progrès	NOUN	O	O	O
vivant	vivant	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
l'	le	DET	O	O	O
effort	effort	NOUN	O	O	O
sans	sans	ADP	O	O	O
arrêt	arrêt	NOUN	O	O	O
.	.	PUNCT	O	O	O

c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
interrompit	interrompre	VERB	O	O	O
en	en	ADP	O	O	O
s'	se	PRON	O	O	O
inclinant	incliner	VERB	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ambassadrice	ambassadeur	NOUN	O	O	O
russe	russe	ADJ	O	O	O
,	,	PUNCT	O	O	O
—	—	PRON	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
perle	perle	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
dont	dont	PRON	O	O	O
Moscou	moscou	PROPN	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
diamant	diamant	NOUN	O	O	O
...	...	PUNCT	O	O	O
A	à	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
laquais	laquer	VERB	O	O	O
apportait	apporter	VERB	O	O	O
à	à	ADP	O	O	O
Sandorf	sandorf	PROPN	O	O	O
un	un	DET	O	O	O
billet	billet	NOUN	O	O	O
,	,	PUNCT	O	O	O
renfermé	renfermer	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
sachet	sachet	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
le	le	DET	O	O	O
déplia	déplia	ADJ	O	O	O
rapidement	rapidement	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
eut	avoir	VERB	O	O	O
jeté	jeter	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
pâlit	pâlir	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
cela	celer	PRON	O	O	O
?	?	PUNCT	O	O	O

murmura	murmurer	VERB	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
que	que	PRON	O	O	O
signifie	signifier	VERB	O	O	O
cet	ce	DET	O	O	O
avis	avis	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fois	fois	NOUN	O	O	O
mystérieux	mystérieux	ADJ	O	O	O
et	et	CCONJ	O	O	O
effrayant	effrayer	VERB	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Nul	nul	ADV	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
remarqué	remarquer	VERB	O	O	O
l'	le	DET	O	O	O
incident	incident	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
exception	exception	NOUN	O	O	O
de	de	ADP	O	O	O
Marguerite	marguerite	NOUN	O	O	O
qui	qui	PRON	O	O	O
tenait	tenir	VERB	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
fixés	fixé	ADJ	O	O	O
sur	sur	ADP	O	O	O
lui	luire	PRON	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
vit	voir	VERB	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
se	se	PRON	O	O	O
lever	lever	VERB	O	O	O
discrètement	discrètement	ADV	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
sortir	sortir	VERB	O	O	O
sans	sans	ADP	O	O	O
être	être	AUX	O	O	O
remarqué	remarquer	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Que	que	PRON	O	O	O
se	se	PRON	O	O	O
passe	passer	VERB	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
?	?	PUNCT	O	O	O

pensa	penser	VERB	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

Rien	rien	PRON	O	O	O
de	de	ADP	O	O	O
grave	grave	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
pourtant	pourtant	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
puis	pouvoir	VERB	O	O	O
écarter	écarter	VERB	O	O	O
ces	ce	DET	O	O	O
pressentiments	pressentiment	NOUN	O	O	O
douloureux	douloureux	ADJ	O	O	O
...	...	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
main	main	NOUN	O	O	O
se	se	PRON	O	O	O
posait	poser	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
billet	billet	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
lancé	lancer	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
palanquin	palanquin	NOUN	O	O	O
et	et	CCONJ	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
déchiffré	déchiffrer	VERB	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
heure	heure	NOUN	O	O	O
:	:	PUNCT	O	O	O
Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
contenait	contenir	VERB	O	O	O
que	que	SCONJ	O	O	O
ces	ce	DET	O	O	O
mots	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
langue	langue	NOUN	O	O	O
chinoise	chinois	ADJ	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Kieou	kieou	PROPN	O	O	O
Ming	ming	PROPN	O	O	O
!	!	PUNCT	O	O	O

Fan	fan	ADV	O	O	O
Kouei	kouei	PROPN	O	O	O
!	!	PUNCT	O	O	O

Yang	yang	PROPN	O	O	O
Komitze	komitze	PROPN	O	O	O
!	!	PUNCT	O	O	O

Allez	aller	VERB	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
-	-	PUNCT	O	O	O
en	en	ADP	O	O	O
,	,	PUNCT	O	O	O
diables	diable	NOUN	O	O	O
étrangers	étranger	ADJ	O	O	O
,	,	PUNCT	O	O	O
démons	démon	NOUN	O	O	O
d'	de	ADP	O	O	O
outremer	outremer	VERB	O	O	O
!	!	PUNCT	O	O	O

Etait	eter	VERB	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
une	un	DET	O	O	O
menace	menace	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
seulement	seulement	ADV	O	O	O
une	un	DET	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
insultes	insulte	NOUN	O	O	O
banales	banal	ADJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
bas	bas	ADJ	O	O	O
peuple	peuple	NOUN	O	O	O
lançait	lancer	VERB	O	O	O
souvent	souvent	ADV	O	O	O
aux	à	ADP	O	O	O
étrangers	étranger	NOUN	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Messieurs	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
disait	dire	VERB	O	O	O
l'	le	DET	O	O	O
ambassadeur	ambassadeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
entends	entendre	VERB	O	O	O
au	au	ADP	O	O	O
dehors	dehors	ADP	O	O	O
la	le	DET	O	O	O
fête	fête	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
anime	anime	VERB	O	O	O
...	...	PUNCT	O	O	O
le	le	DET	O	O	O
moment	moment	NOUN	O	O	O
est	être	AUX	O	O	O
venu	venir	VERB	O	O	O
de	de	ADP	O	O	O
présenter	présenter	VERB	O	O	O
vos	votre	DET	O	O	O
bras	bras	NOUN	O	O	O
à	à	ADP	O	O	O
ces	ce	DET	O	O	O
dames	dame	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
les	le	PRON	O	O	O
conduire	conduire	VERB	O	O	O
aux	à	ADP	O	O	O
balcons	balcon	NOUN	O	O	O
...	...	PUNCT	O	O	O
Ah	ah	PUNCT	O	O	O
!	!	PUNCT	O	O	O

j'	je	PRON	O	O	O
oubliais	oublier	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
annonce	annoncer	VERB	O	O	O
une	un	DET	O	O	O
visite	visite	NOUN	O	O	O
...	...	PUNCT	O	O	O
notre	notre	DET	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Li	li	ADJ	O	O	O
-	-	PUNCT	O	O	O
Sin	sin	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
directeur	directeur	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Observatoire	observatoire	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
seul	seul	ADJ	O	O	O
Chinois	chinois	NOUN	O	O	O
qui	qui	PRON	O	O	O
ait	avoir	AUX	O	O	O
adopté	adopter	VERB	O	O	O
les	le	DET	O	O	O
modes	mode	NOUN	O	O	O
européennes	européen	ADJ	O	O	O
,	,	PUNCT	O	O	O
sera	être	VERB	O	O	O
ici	ici	ADV	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
demi	demi	NOUN	O	O	O
-	-	PUNCT	O	O	O
heure	heure	NOUN	O	O	O
...	...	PUNCT	O	O	O
permettez	permettre	VERB	O	O	O
-	-	PUNCT	O	O	O
moi	moi	PRON	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
recommander	recommander	VERB	O	O	O
à	à	ADP	O	O	O
votre	votre	DET	O	O	O
bon	bon	ADJ	O	O	O
accueil	accueil	NOUN	O	O	O
...	...	PUNCT	O	O	O
car	car	CCONJ	O	O	O
depuis	depuis	ADP	O	O	O
quelque	quelque	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
semble	sembler	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
faille	falloir	VERB	O	O	O
presque	presque	ADV	O	O	O
du	de	ADP	O	O	O
courage	courage	NOUN	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
Céleste	céleste	NOUN	O	O	O
pour	pour	ADP	O	O	O
franchir	franchir	VERB	O	O	O
le	le	DET	O	O	O
seuil	seuil	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
demeures	demeure	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
prononçant	prononcer	VERB	O	O	O
ces	ce	DET	O	O	O
derniers	dernier	ADJ	O	O	O
mots	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
sa	son	DET	O	O	O
voix	voix	NOUN	O	O	O
avait	avoir	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
baissé	baissé	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
nuage	nuage	NOUN	O	O	O
avait	avoir	AUX	O	O	O
passé	passer	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
front	front	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
évident	évident	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
cherchait	chercher	VERB	O	O	O
à	à	ADP	O	O	O
dissimuler	dissimuler	VERB	O	O	O
des	un	DET	O	O	O
préoccupations	préoccupation	NOUN	O	O	O
que	que	SCONJ	O	O	O
Marguerite	marguerite	PROPN	O	O	O
,	,	PUNCT	O	O	O
toujours	toujours	ADV	O	O	O
attentive	attentive	NOUN	O	O	O
,	,	PUNCT	O	O	O
comprenait	comprendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
nul	nul	ADV	O	O	O
ne	ne	ADV	O	O	O
songeait	songer	VERB	O	O	O
à	à	ADP	O	O	O
s'	se	PRON	O	O	O
inquiéter	inquiéter	VERB	O	O	O
:	:	PUNCT	O	O	O
les	le	DET	O	O	O
vins	vin	NOUN	O	O	O
de	de	ADP	O	O	O
France	france	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
surtout	surtout	ADV	O	O	O
le	le	DET	O	O	O
grand	grand	ADJ	O	O	O
mousseux	mousseux	NOUN	O	O	O
d'	de	ADP	O	O	O
Algérie	algérie	PROPN	O	O	O
,	,	PUNCT	O	O	O
—	—	PRON	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
depuis	depuis	ADP	O	O	O
dix	dix	NUM	O	O	O
ans	an	NOUN	O	O	O
détrôné	détrôner	VERB	O	O	O
le	le	DET	O	O	O
champagne	champagne	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	VERB	O	O	O
avait	avoir	AUX	O	O	O
disposé	disposer	VERB	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
âmes	âme	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
insouciance	insouciance	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
Sametel	sametel	PROPN	O	O	O
s'	se	PRON	O	O	O
approcha	approcha	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
fille	fille	NOUN	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
dit	dire	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
oreille	oreille	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PRON	O	O	O
Je	je	PRON	O	O	O
monte	monte	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
électrique	électrique	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ambassade	ambassade	NOUN	O	O	O
,	,	PUNCT	O	O	O
tu	taire	VERB	O	O	O
sais	savoir	VERB	O	O	O
pourquoi	pourquoi	ADV	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Oh	oh	PROPN	O	O	O
!	!	PUNCT	O	O	O

père	père	NOUN	O	O	O
...	...	PUNCT	O	O	O
que	que	SCONJ	O	O	O
tu	tu	ADP	O	O	O
es	être	PRON	O	O	O
bon	bon	ADJ	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
le	le	DET	O	O	O
succès	succès	NOUN	O	O	O
est	être	AUX	O	O	O
certain	certain	ADJ	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
oui	oui	NOUN	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
sois	être	AUX	O	O	O
tranquille	tranquille	VERB	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
vas	aller	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
terrasse	terrasse	NOUN	O	O	O
...	...	PUNCT	O	O	O
j'	je	PRON	O	O	O
ai	avoir	VERB	O	O	O
quelque	quelque	DET	O	O	O
idée	idée	NOUN	O	O	O
que	que	SCONJ	O	O	O
tu	taire	ADJ	O	O	O
feras	fera	NOUN	O	O	O
ainsi	ainsi	ADV	O	O	O
grand	grand	ADJ	O	O	O
plaisir	plaisir	NOUN	O	O	O
à	à	ADP	O	O	O
quelqu'	quelque	DET	O	O	O
un	un	PRON	O	O	O
...	...	PUNCT	O	O	O
On	on	PRON	O	O	O
comprend	comprendre	VERB	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
rapide	rapide	NOUN	O	O	O
colloque	colloqu	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
fait	faire	VERB	O	O	O
allusion	allusion	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
expérience	expérience	NOUN	O	O	O
que	que	SCONJ	O	O	O
Guy	guy	PROPN	O	O	O
de	de	ADP	O	O	O
Norbès	norbès	PROPN	O	O	O
tentait	tenter	VERB	O	O	O
à	à	ADP	O	O	O
Paris	paris	PROPN	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
Sametel	sametel	ADJ	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
disposé	disposer	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
toit	toit	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ambassade	ambassade	NOUN	O	O	O
le	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
claire	clair	ADJ	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
réflecteurs	réflecteur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
savait	savoir	VERB	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
là	là	ADV	O	O	O
-	-	PUNCT	O	O	O
bas	bas	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
Paris	paris	PROPN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
serait	être	AUX	O	O	O
la	le	DET	O	O	O
façade	façade	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Ambassade	ambassade	NOUN	O	O	O
qui	qui	PRON	O	O	O
apparaîtrait	apparaître	VERB	O	O	O
aux	à	ADP	O	O	O
Français	français	NOUN	O	O	O
stupéfaits	stupéfait	ADJ	O	O	O
...	...	PUNCT	O	O	O
Quand	quand	SCONJ	O	O	O
on	on	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
groupé	grouper	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
balcons	balcon	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
d'	de	ADP	O	O	O
admiration	admiration	NOUN	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
échappé	échapper	VERB	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
poitrines	poitrine	NOUN	O	O	O
...	...	PUNCT	O	O	O
Le	le	DET	O	O	O
spectacle	spectacle	NOUN	O	O	O
était	être	AUX	O	O	O
merveilleux	merveilleux	ADJ	O	O	O
:	:	PUNCT	O	O	O
comme	comme	ADP	O	O	O
par	par	ADP	O	O	O
enchantement	enchantement	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
pour	pour	ADP	O	O	O
ainsi	ainsi	ADV	O	O	O
dire	dire	VERB	O	O	O
pavoisée	pavoiser	VERB	O	O	O
de	de	ADP	O	O	O
lanternes	lanterne	NOUN	O	O	O
,	,	PUNCT	O	O	O
suspendues	suspendre	VERB	O	O	O
à	à	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
étages	étage	NOUN	O	O	O
des	de	ADP	O	O	O
édifices	édifice	NOUN	O	O	O
...	...	PUNCT	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
parts	part	NOUN	O	O	O
c'	ce	PRON	O	O	O
étaient	être	ADV	O	O	O
comme	comme	ADP	O	O	O
des	un	DET	O	O	O
nuées	nuée	NOUN	O	O	O
d'	de	ADP	O	O	O
étoiles	étoile	NOUN	O	O	O
multicolores	multicolore	ADJ	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
milliers	millier	NOUN	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
millions	million	NOUN	O	O	O
peut	pouvoir	VERB	O	O	O
-	-	PUNCT	O	O	O
être	être	ADV	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
ciel	ciel	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
bleu	bleu	NOUN	O	O	O
profond	profond	ADJ	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
effet	effet	NOUN	O	O	O
était	être	AUX	O	O	O
féerique	féerique	ADJ	O	O	O
.	.	PUNCT	O	O	O

Pas	pas	ADV	O	O	O
une	un	DET	O	O	O
lueur	lueur	NOUN	O	O	O
de	de	ADP	O	O	O
gaz	gaz	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pas	pas	ADV	O	O	O
un	un	DET	O	O	O
jet	jet	NOUN	O	O	O
d'	de	ADP	O	O	O
électricité	électricité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O
-	-	PUNCT	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
l'	le	DET	O	O	O
honneur	honneur	NOUN	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fête	fête	NOUN	O	O	O
nationale	national	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
fait	faire	VERB	O	O	O
appel	appel	NOUN	O	O	O
aux	à	ADP	O	O	O
sciences	science	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Occident	occident	PROPN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
l'	le	DET	O	O	O
illumination	illumination	NOUN	O	O	O
chinoise	chinois	ADJ	O	O	O
dans	dans	ADP	O	O	O
toute	tout	ADJ	O	O	O
sa	son	DET	O	O	O
pureté	pureté	NOUN	O	O	O
routinière	routinier	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
aussi	aussi	ADV	O	O	O
avec	avec	ADP	O	O	O
sa	son	DET	O	O	O
poésie	poésie	NOUN	O	O	O
orientale	oriental	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
rues	rue	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
foule	foule	NOUN	O	O	O
