I	i	PUNCT	O	O	O
,	,	PUNCT	O	O	O
malgré	malgré	ADP	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
choses	chose	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
tenais	tenir	VERB	O	O	O
guère	guère	ADV	O	O	O
à	à	ADP	O	O	O
savoir	savoir	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Les	le	DET	O	O	O
runes	rune	NOUN	O	O	O
,	,	PUNCT	O	O	O
reprit	reprendre	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
étaient	être	AUX	O	O	O
des	un	DET	O	O	O
caractères	caractère	NOUN	O	O	O
d'	de	ADP	O	O	O
écriture	écriture	NOUN	O	O	O
usités	usiter	VERB	O	O	O
autrefois	autrefois	ADV	O	O	O
en	en	ADP	O	O	O
Islande	islande	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
suivant	suivant	ADP	O	O	O
la	le	DET	O	O	O
tradition	tradition	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
furent	être	AUX	O	O	O
inventés	inventer	VERB	O	O	O
par	par	ADP	O	O	O
Odin	odin	PROPN	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
regarde	regarder	VERB	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
admire	admirer	VERB	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
impie	impie	ADJ	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
types	type	NOUN	O	O	O
qui	qui	PRON	O	O	O
sont	être	AUX	O	O	O
sortis	sortir	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
imagination	imagination	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
dieu	dieu	NOUN	O	O	O

!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
,	,	PUNCT	O	O	O
faute	faute	NOUN	O	O	O
de	de	ADP	O	O	O
réplique	réplique	NOUN	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
allais	aller	VERB	O	O	O
me	me	PRON	O	O	O
prosterner	prosterner	VERB	O	O	O
,	,	PUNCT	O	O	O
genre	genre	NOUN	O	O	O
de	de	ADP	O	O	O
réponse	réponse	NOUN	O	O	O
qui	qui	PRON	O	O	O
doit	devoir	VERB	O	O	O
plaire	plaire	VERB	O	O	O
aux	à	ADP	O	O	O
dieux	dieu	NOUN	O	O	O
comme	comme	ADP	O	O	O
aux	à	ADP	O	O	O
rois	roi	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
elle	lui	PRON	O	O	O
a	avoir	VERB	O	O	O
l'	le	DET	O	O	O
avantage	avantage	NOUN	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
jamais	jamais	ADV	O	O	O
les	le	PRON	O	O	O
embarrasser	embarrasser	VERB	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
un	un	DET	O	O	O
incident	incident	NOUN	O	O	O
vint	venir	VERB	O	O	O
détourner	détourner	VERB	O	O	O
le	le	DET	O	O	O
cours	cours	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
conversation	conversation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
l'	le	DET	O	O	O
apparition	apparition	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
parchemin	parchemin	NOUN	O	O	O
crasseux	crasseux	ADJ	O	O	O
qui	qui	PRON	O	O	O
glissa	glisser	VERB	O	O	O
du	de	DET	O	O	O
bouquin	bouquin	NOUN	O	O	O
et	et	CCONJ	O	O	O
tomba	tomber	VERB	O	O	O
à	à	ADP	O	O	O
terre	terre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
se	se	PRON	O	O	O
précipita	précipiter	VERB	O	O	O
sur	sur	ADP	O	O	O
ce	ce	DET	O	O	O
brimborion	brimborion	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
avidité	avidité	NOUN	O	O	O
facile	facile	ADJ	O	O	O
à	à	ADP	O	O	O
comprendra	comprendra	ADJ	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
vieux	vieux	ADJ	O	O	O
document	document	NOUN	O	O	O
,	,	PUNCT	O	O	O
enfermé	enfermer	VERB	O	O	O
depuis	depuis	ADP	O	O	O
un	un	DET	O	O	O
temps	temps	NOUN	O	O	O
immémorial	immémorial	ADJ	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
vieux	vieux	ADJ	O	O	O
livre	livre	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
manquer	manquer	VERB	O	O	O
d'	de	ADP	O	O	O
avoir	avoir	VERB	O	O	O
un	un	DET	O	O	O
haut	haut	ADJ	O	O	O
prix	prix	NOUN	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	SCONJ	O	O	O
cela	celer	PRON	O	O	O
?	?	PUNCT	O	O	O
»	»	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
déployait	déployer	VERB	O	O	O
soigneusement	soigneusement	ADV	O	O	O
sur	sur	ADP	O	O	O
sa	son	DET	O	O	O
table	table	NOUN	O	O	O
un	un	DET	O	O	O
morceau	morceau	NOUN	O	O	O
de	de	ADP	O	O	O
parchemin	parchemin	NOUN	O	O	O
long	long	ADJ	O	O	O
de	de	ADP	O	O	O
cinq	cinq	NUM	O	O	O
pouces	pouce	NOUN	O	O	O
,	,	PUNCT	O	O	O
large	large	ADJ	O	O	O
de	de	ADP	O	O	O
trois	trois	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
sur	sur	ADP	O	O	O
lequel	lequel	PRON	O	O	O
s'	se	PRON	O	O	O
allongeaient	allonger	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
lignes	ligne	NOUN	O	O	O
transversales	transversal	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
caractères	caractère	NOUN	O	O	O
de	de	ADP	O	O	O
grimoire	grimoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	PRON	O	O	O
voici	voici	VERB	O	O	O
le	le	DET	O	O	O
fac	fac	NOUN	O	O	O
-	-	NOUN	O	O	O
similé	similé	ADJ	O	O	O
exact	exact	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
tiens	tenir	VERB	O	O	O
à	à	ADP	O	O	O
faire	faire	AUX	O	O	O
connaître	connaître	VERB	O	O	O
ces	ce	DET	O	O	O
signes	signe	NOUN	O	O	O
bizarres	bizarre	ADJ	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
ils	il	PRON	O	O	O
amenèrent	amener	VERB	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
neveu	neveu	NOUN	O	O	O
à	à	ADP	O	O	O
entreprendre	entreprendre	VERB	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
étrange	étrange	ADJ	O	O	O
expédition	expédition	NOUN	O	O	O
du	de	ADP	O	O	O
dix	dix	NUM	O	O	O
-	-	NUM	O	O	O
neuvième	neuvième	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
:	:	PUNCT	O	O	O

Le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
considéra	considérer	VERB	O	O	O
pendant	pendant	ADP	O	O	O
quelques	quelque	DET	O	O	O
instants	instant	NOUN	O	O	O
cette	ce	DET	O	O	O
série	série	NOUN	O	O	O
de	de	ADP	O	O	O
caractères	caractère	NOUN	O	O	O
;	;	PUNCT	O	O	O

puis	pouvoir	CCONJ	O	O	O
il	il	PRON	O	O	O
dit	dire	VERB	O	O	O
en	en	ADP	O	O	O
relevant	relever	VERB	O	O	O
ses	son	DET	O	O	O
lunettes	lunette	NOUN	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
du	de	DET	O	O	O
runique	runique	ADJ	O	O	O
;	;	PUNCT	O	O	O

ces	ce	DET	O	O	O
types	type	NOUN	O	O	O
sont	être	AUX	O	O	O
absolument	absolument	ADV	O	O	O
identiques	identique	ADJ	O	O	O
à	à	ADP	O	O	O
ceux	celui	PRON	O	O	O
du	de	ADP	O	O	O
manuscrit	manuscrit	NOUN	O	O	O
de	de	ADP	O	O	O
Snorre	snorre	PROPN	O	O	O
Turleson	turleson	PROPN	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
…	…	PUNCT	O	O	O
qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
cela	celer	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
signifier	signifier	VERB	O	O	O
?	?	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Comme	comme	SCONJ	O	O	O
le	le	DET	O	O	O
runique	runique	NOUN	O	O	O
me	me	PRON	O	O	O
paraissait	paraître	VERB	O	O	O
être	être	AUX	O	O	O
une	un	DET	O	O	O
invention	invention	NOUN	O	O	O
de	de	ADP	O	O	O
savants	savant	NOUN	O	O	O
pour	pour	ADP	O	O	O
mystifier	mystifier	VERB	O	O	O
le	le	DET	O	O	O
pauvre	pauvre	ADJ	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
fus	être	AUX	O	O	O
pas	pas	ADV	O	O	O
fâché	fâcher	VERB	O	O	O
de	de	ADP	O	O	O
voir	voir	VERB	O	O	O
que	que	SCONJ	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
comprenait	comprendre	VERB	O	O	O
rien	rien	PRON	O	O	O
.	.	PUNCT	O	O	O

Du	de	ADP	O	O	O
moins	moins	ADV	O	O	O
,	,	PUNCT	O	O	O
cela	celer	PRON	O	O	O
me	me	PRON	O	O	O
sembla	sembler	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
au	au	ADP	O	O	O
mouvement	mouvement	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
doigts	doigt	NOUN	O	O	O
qui	qui	PRON	O	O	O
commençaient	commencer	VERB	O	O	O
à	à	ADP	O	O	O
s'	se	PRON	O	O	O
agiter	agiter	VERB	O	O	O
terriblement	terriblement	ADV	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
pourtant	pourtant	ADV	O	O	O
du	de	ADP	O	O	O
vieil	vieux	ADJ	O	O	O
islandais	islandais	PROPN	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
murmurait	murmurer	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
entre	entrer	ADP	O	O	O
ses	son	DET	O	O	O
dents	dent	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
devait	devoir	VERB	O	O	O
bien	bien	ADV	O	O	O
s'	se	PRON	O	O	O
y	y	PRON	O	O	O
connaître	connaître	VERB	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
passait	passer	VERB	O	O	O
pour	pour	ADP	O	O	O
être	être	AUX	O	O	O
un	un	DET	O	O	O
véritable	véritable	ADJ	O	O	O
polyglotte	polyglotte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
pas	pas	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
parlât	parler	VERB	O	O	O
couramment	couramment	ADV	O	O	O
les	le	DET	O	O	O
deux	deux	DET	O	O	O
mille	mille	NUM	O	O	O
langues	langue	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
quatre	quatre	NUM	O	O	O
mille	mille	NUM	O	O	O
idiomes	idiome	NOUN	O	O	O
employés	employer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
surface	surface	NOUN	O	O	O
du	de	ADP	O	O	O
globe	globe	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
enfin	enfin	ADV	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
savait	savoir	VERB	O	O	O
sa	son	DET	O	O	O
bonne	bon	ADJ	O	O	O
part	part	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
allait	aller	VERB	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
présence	présence	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
difficulté	difficulté	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
livrer	livrer	VERB	O	O	O
à	à	ADP	O	O	O
toute	tout	ADJ	O	O	O
l'	le	DET	O	O	O
impétuosité	impétuosité	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
caractère	caractère	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
prévoyais	prévoir	VERB	O	O	O
une	un	DET	O	O	O
scène	scène	NOUN	O	O	O
violente	violent	ADJ	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
sonnèrent	sonner	VERB	O	O	O
au	au	ADP	O	O	O
petit	petit	ADJ	O	O	O
cartel	cartel	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cheminée	cheminée	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussitôt	aussitôt	ADV	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
Marthe	marthe	PROPN	O	O	O
ouvrit	ouvrir	VERB	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
du	de	ADP	O	O	O
cabinet	cabinet	NOUN	O	O	O
en	en	ADP	O	O	O
disant	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
La	le	DET	O	O	O
soupe	soupe	NOUN	O	O	O
est	être	AUX	O	O	O
servie	servir	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Au	au	ADP	O	O	O
diable	diable	NOUN	O	O	O
la	le	DET	O	O	O
soupe	soupe	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
celle	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
faite	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
la	le	PRON	O	O	O
mangeront	manger	VERB	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Marthe	marthe	PROPN	O	O	O
s'	se	PRON	O	O	O
enfuit	enfuir	VERB	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
volai	voler	VERB	O	O	O
sur	sur	ADP	O	O	O
ses	son	DET	O	O	O
pas	pas	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
savoir	savoir	VERB	O	O	O
comment	comment	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
trouvai	trouver	VERB	O	O	O
assis	asseoir	VERB	O	O	O
à	à	ADP	O	O	O
ma	mon	DET	O	O	O
place	place	NOUN	O	O	O
habituelle	habituel	ADJ	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
à	à	ADP	O	O	O
manger	manger	VERB	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
attendis	attendre	VERB	O	O	O
quelques	quelque	DET	O	O	O
instants	instant	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
ne	ne	ADV	O	O	O
vint	venir	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
ma	mon	DET	O	O	O
connaissance	connaissance	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
manquait	manquer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
solennité	solennité	NOUN	O	O	O
du	de	ADP	O	O	O
dîner	dîner	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
quel	quel	DET	O	O	O
dîner	dîner	NOUN	O	O	O
,	,	PUNCT	O	O	O
cependant	cependant	ADV	O	O	O
!	!	PUNCT	O	O	O

Une	un	DET	O	O	O
soupe	soupe	NOUN	O	O	O
au	au	ADP	O	O	O
persil	persil	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
omelette	omelette	NOUN	O	O	O
au	au	ADP	O	O	O
jambon	jambon	NOUN	O	O	O
relevée	relever	VERB	O	O	O
d'	de	ADP	O	O	O
oseille	oseille	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
muscade	muscade	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
longe	longe	NOUN	O	O	O
de	de	ADP	O	O	O
veau	veau	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
compote	compote	NOUN	O	O	O
de	de	ADP	O	O	O
prunes	prune	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
dessert	dessert	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
crevettes	crevette	NOUN	O	O	O
au	au	ADP	O	O	O
sucre	sucre	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
tout	tout	NOUN	O	O	O
arrosé	arroser	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
joli	joli	ADJ	O	O	O
vin	vin	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Moselle	moselle	PROPN	O	O	O
.	.	PUNCT	O	O	O

Voilà	voilà	VERB	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
un	un	DET	O	O	O
vieux	vieux	ADJ	O	O	O
papier	papier	NOUN	O	O	O
allait	aller	VERB	O	O	O
coûter	coûter	VERB	O	O	O
à	à	ADP	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
qualité	qualité	NOUN	O	O	O
de	de	ADP	O	O	O
neveu	neveu	NOUN	O	O	O
dévoué	dévoué	ADJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
crûs	croître	VERB	O	O	O
obligé	obliger	VERB	O	O	O
de	de	ADP	O	O	O
manger	manger	VERB	O	O	O
pour	pour	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
que	que	SCONJ	O	O	O
pour	pour	ADP	O	O	O
moi	moi	PRON	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
fis	faire	VERB	O	O	O
en	en	ADP	O	O	O
conscience	conscience	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
ai	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
vu	voir	VERB	O	O	O
chose	chose	NOUN	O	O	O
pareille	pareil	ADJ	O	O	O
!	!	PUNCT	O	O	O
disait	dire	VERB	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
Marthe	marthe	PROPN	O	O	O
.	.	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	VERB	O	O	O
pas	pas	ADV	O	O	O
à	à	ADP	O	O	O
table	table	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
le	le	PRON	O	O	O
croire	croire	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Cela	celer	PRON	O	O	O
présage	présager	VERB	O	O	O
quelque	quelque	DET	O	O	O
événement	événement	NOUN	O	O	O
grave	grave	ADJ	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O
reprenait	reprendre	VERB	O	O	O
la	le	DET	O	O	O
vieille	vieux	ADJ	O	O	O
servante	servante	NOUN	O	O	O
en	en	ADP	O	O	O
hochant	hocher	VERB	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
mon	mon	DET	O	O	O
opinion	opinion	NOUN	O	O	O
,	,	PUNCT	O	O	O
cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
présageait	présager	VERB	O	O	O
rien	rien	PRON	O	O	O
,	,	PUNCT	O	O	O
sinon	sinon	ADV	O	O	O
une	un	DET	O	O	O
scène	scène	NOUN	O	O	O
épouvantable	épouvantable	ADJ	O	O	O
quand	quand	SCONJ	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
trouverait	trouver	VERB	O	O	O
son	son	DET	O	O	O
dîner	dîner	NOUN	O	O	O
dévoré	dévorer	VERB	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
en	en	PRON	O	O	O
étais	être	VERB	O	O	O
à	à	ADP	O	O	O
ma	mon	DET	O	O	O
dernière	dernier	ADJ	O	O	O
crevette	crevette	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsqu'	lorsque	SCONJ	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
retentissante	retentissant	ADJ	O	O	O
m'	me	PRON	O	O	O
arracha	arracher	VERB	O	O	O
aux	à	ADP	O	O	O
voluptés	volupté	NOUN	O	O	O
du	de	ADP	O	O	O
dessert	dessert	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
fis	faire	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
bond	bond	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
cabinet	cabinet	NOUN	O	O	O
.	.	PUNCT	O	O	O

III	iii	PUNCT	O	O	O

«	«	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
évidemment	évidemment	ADV	O	O	O
du	de	DET	O	O	O
runique	runique	ADJ	O	O	O
,	,	PUNCT	O	O	O
disait	dire	VERB	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
en	en	ADP	O	O	O
fronçant	froncer	VERB	O	O	O
le	le	DET	O	O	O
sourcil	sourcil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
un	un	DET	O	O	O
secret	secret	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
découvrirai	découvrir	VERB	O	O	O
,	,	PUNCT	O	O	O
sinon	sinon	ADV	O	O	O
…	…	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Un	un	DET	O	O	O
geste	geste	NOUN	O	O	O
violent	violent	ADJ	O	O	O
acheva	achever	VERB	O	O	O
sa	son	DET	O	O	O
pensée	pensée	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Mets	mettre	VERB	O	O	O
-	-	PRON	O	O	O
toi	toi	PRON	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouter	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
en	en	ADP	O	O	O
m'	me	PRON	O	O	O
indiquant	indiquer	VERB	O	O	O
la	le	DET	O	O	O
table	table	NOUN	O	O	O
du	de	ADP	O	O	O
poing	poing	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
écris	écrire	VERB	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

En	en	ADP	O	O	O
un	un	DET	O	O	O
instant	instant	NOUN	O	O	O
je	je	PRON	O	O	O
fus	être	AUX	O	O	O
prêt	prêt	ADJ	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Maintenant	maintenant	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
te	te	PRON	O	O	O
dicter	dicter	VERB	O	O	O
chaque	chaque	DET	O	O	O
lettre	lettre	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
alphabet	alphabet	NOUN	O	O	O
qui	qui	PRON	O	O	O
correspond	correspondre	VERB	O	O	O
à	à	ADP	O	O	O
