AVENTURES	aventure	NOUN	O	O	O
honneurs	honneur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fête	fête	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
grâce	grâce	NOUN	O	O	O
et	et	CCONJ	O	O	O
une	un	DET	O	O	O
amabilité	amabilité	NOUN	O	O	O
qui	qui	PRON	O	O	O
charmaient	charmer	VERB	O	O	O
les	le	DET	O	O	O
assistants	assistant	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
avait	avoir	VERB	O	O	O
des	un	DET	O	O	O
attentions	attention	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
délicatesses	délicatesse	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	DET	O	O	O
bonnes	bon	ADJ	O	O	O
paroles	parole	NOUN	O	O	O
pour	pour	ADP	O	O	O
tous	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
même	même	ADV	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
Tchouktchis	tchouktchi	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
elle	lui	PRON	O	O	O
surveillait	surveiller	VERB	O	O	O
attentivement	attentivement	ADV	O	O	O
afin	afin	ADP	O	O	O
que	que	SCONJ	O	O	O
rien	rien	PRON	O	O	O
ne	ne	ADV	O	O	O
leur	son	PRON	O	O	O
manquât	manquer	VERB	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
sa	son	DET	O	O	O
blanche	blanc	ADJ	O	O	O
main	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
servait	servir	VERB	O	O	O
ses	son	DET	O	O	O
convives	convive	NOUN	O	O	O
et	et	CCONJ	O	O	O
prévenait	prévenir	VERB	O	O	O
leurs	leur	DET	O	O	O
désirs	désir	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Allons	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
facteur	facteur	NOUN	O	O	O
,	,	PUNCT	O	O	O
prenez	prendre	VERB	O	O	O
une	un	DET	O	O	O
tranche	tranche	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
pâté	pâté	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
me	me	PRON	O	O	O
comblez	combler	VERB	O	O	O
,	,	PUNCT	O	O	O
miss	miss	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
je	je	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
en	en	PRON	O	O	O
ferai	faire	VERB	O	O	O
rien	rien	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Capitaine	capitaine	NOUN	O	O	O
Phipps	phipps	PROPN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
mangez	manger	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Pardon	pardon	NOUN	O	O	O
,	,	PUNCT	O	O	O
miss	miss	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
me	me	PRON	O	O	O
repose	repose	VERB	O	O	O
un	un	DET	O	O	O
instant	instant	NOUN	O	O	O
et	et	CCONJ	O	O	O
vais	aller	VERB	O	O	O
recommencer	recommencer	VERB	O	O	O
pour	pour	ADP	O	O	O
vous	vous	PRON	O	O	O
être	être	AUX	O	O	O
agréable	agréable	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
Maxime	maxime	PROPN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
voulez	vouloir	VERB	O	O	O
donc	donc	ADV	O	O	O
point	point	ADV	O	O	O
me	me	PRON	O	O	O
tenir	tenir	VERB	O	O	O
tête	tête	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Miss	miss	NOUN	O	O	O
Victoria	victoria	PROPN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
ravissante	ravissant	ADJ	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
....	....	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Chut	choir	VERB	O	O	O
!	!	PUNCT	O	O	O

je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
croirais	croire	VERB	O	O	O
!	!	PUNCT	O	O	O

Allons	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
Hogg	hogg	PROPN	O	O	O
,	,	PUNCT	O	O	O
approchez	approcher	VERB	O	O	O
votre	votre	DET	O	O	O
gobelet	gobelet	NOUN	O	O	O
et	et	CCONJ	O	O	O
laissez	laisser	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
vous	vous	PRON	O	O	O
donner	donner	VERB	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
vin	vin	NOUN	O	O	O
....	....	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Miss	miss	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
versez	verser	VERB	O	O	O
pas	pas	ADV	O	O	O
....	....	PUNCT	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
boirais	boire	VERB	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
feu	feu	NOUN	O	O	O
roulant	roulant	ADJ	O	O	O
de	de	ADP	O	O	O
plaisanteries	plaisanterie	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
fines	fin	ADJ	O	O	O
reparties	repartie	NOUN	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
exclamations	exclamation	NOUN	O	O	O
goguenardes	goguenard	ADJ	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
échappaient	échapper	VERB	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
lèvres	lèvre	NOUN	O	O	O
et	et	CCONJ	O	O	O
déridaient	dérider	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
fronts	front	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
deux	deux	NUM	O	O	O
ou	ou	CCONJ	O	O	O
trois	trois	NUM	O	O	O
reprises	reprise	NOUN	O	O	O
,	,	PUNCT	O	O	O
Picou	picou	PROPN	O	O	O
eut	avoir	VERB	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
esprit	esprit	NOUN	O	O	O
et	et	CCONJ	O	O	O
Tarquin	tarquin	PROPN	O	O	O
hasarda	hasarder	VERB	O	O	O
un	un	DET	O	O	O
calembour	calembour	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pas	pas	ADV	O	O	O
une	un	DET	O	O	O
phrase	phrase	NOUN	O	O	O
malséante	malséant	ADJ	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
mot	mot	NOUN	O	O	O
malsonnant	malsonnant	ADJ	O	O	O
ne	ne	ADV	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
échappèrent	échapper	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bouche	bouche	NOUN	O	O	O
des	de	ADP	O	O	O
marins	marin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
Dieu	dieu	PROPN	O	O	O
sait	savoir	VERB	O	O	O
si	si	SCONJ	O	O	O
leur	son	DET	O	O	O
vocabulaire	vocabulaire	NOUN	O	O	O
est	être	AUX	O	O	O
bien	bien	ADV	O	O	O
garni	garni	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
expressions	expression	NOUN	O	O	O
plus	plus	ADV	O	O	O
ou	ou	CCONJ	O	O	O
moins	moins	ADV	O	O	O
scabreuses	scabreux	ADJ	O	O	O
!	!	PUNCT	O	O	O

La	le	DET	O	O	O
présence	présence	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
femme	femme	NOUN	O	O	O
les	le	PRON	O	O	O
contenait	contenir	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
Bob	bob	PROPN	O	O	O
Kincardy	kincardy	PROPN	O	O	O
,	,	PUNCT	O	O	O
moins	moins	ADV	O	O	O
expansif	expansif	ADJ	O	O	O
que	que	SCONJ	O	O	O
sa	son	DET	O	O	O
soeur	soeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
aussi	aussi	ADV	O	O	O
empressé	empressé	ADJ	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
multipliait	multiplier	VERB	O	O	O
auprès	auprès	ADV	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
invités	invité	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	PRON	O	O	O
engageait	engager	VERB	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
honneur	honneur	NOUN	O	O	O
au	au	ADP	O	O	O
repas	repas	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
il	il	PRON	O	O	O
leur	son	PRON	O	O	O
offrait	offrir	VERB	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
figure	figure	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
éclairait	éclairer	VERB	O	O	O
de	de	ADP	O	O	O
satisfaction	satisfaction	NOUN	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
brillaient	briller	VERB	O	O	O
de	de	ADP	O	O	O
plaisir	plaisir	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O
si	si	ADV	O	O	O
gai	gai	ADJ	O	O	O
et	et	CCONJ	O	O	O
si	si	ADV	O	O	O
avenant	avenant	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
eût	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
reconnu	reconnaître	VERB	O	O	O
le	le	DET	O	O	O
Bob	bob	PROPN	O	O	O
Kincardy	kincardy	PROPN	O	O	O
si	si	ADV	O	O	O
morose	morose	ADJ	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
triste	triste	ADJ	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
ennuyé	ennuyer	VERB	O	O	O
,	,	PUNCT	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
avait	avoir	AUX	O	O	O
vu	voir	VERB	O	O	O
se	se	PRON	O	O	O
promener	promener	VERB	O	O	O
solitairement	solitairement	ADV	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
bords	bord	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
baie	baie	NOUN	O	O	O
de	de	ADP	O	O	O
Massachussetts	massachussetts	PROPN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
réclama	réclamer	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	NOUN	O	O	O
de	de	ADP	O	O	O
silence	silence	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Chut	choir	VERB	O	O	O
!	!	PUNCT	O	O	O

chut	choir	VERB	O	O	O
!	!	PUNCT	O	O	O

fit	faire	VERB	O	O	O
-	-	PRON	O	O	O
on	on	PRON	O	O	O
dans	dans	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
coins	coin	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
veut	vouloir	VERB	O	O	O
nous	nous	PRON	O	O	O
parler	parler	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
abord	abord	NOUN	O	O	O
,	,	PUNCT	O	O	O
mes	mon	DET	O	O	O
amis	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Bob	bob	PROPN	O	O	O
,	,	PUNCT	O	O	O
portons	porter	VERB	O	O	O
un	un	DET	O	O	O
toast	toast	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
prospérité	prospérité	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
gloire	gloire	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
pays	pays	NOUN	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Un	un	DET	O	O	O
tonnerre	tonnerre	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
applaudissements	applaudissement	NOUN	O	O	O
accueillit	accueillir	VERB	O	O	O
cette	ce	DET	O	O	O
proposition	proposition	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Hurrah	hurrah	PROPN	O	O	O
!	!	PUNCT	O	O	O

hurrah	hurrah	PROPN	O	O	O
!	!	PUNCT	O	O	O

Vive	vive	ADV	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Union	union	PROPN	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
crièrent	crier	VERB	O	O	O
les	le	DET	O	O	O
marins	marin	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
chasseurs	chasseur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
gobelets	gobelet	NOUN	O	O	O
se	se	PRON	O	O	O
remplirent	remplir	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
choquèrent	choquer	VERB	O	O	O
et	et	CCONJ	O	O	O
se	se	PRON	O	O	O
vidèrent	vider	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Mes	mon	DET	O	O	O
amis	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
continua	continuer	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
vous	vous	PRON	O	O	O
apprendre	apprendre	VERB	O	O	O
pourquoi	pourquoi	ADV	O	O	O
je	je	PRON	O	O	O
suis	suivre	VERB	O	O	O
ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
projets	projet	NOUN	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
ai	avoir	AUX	O	O	O
conçus	concevoir	VERB	O	O	O
et	et	CCONJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
entreprendrai	entreprendre	VERB	O	O	O
avec	avec	ADP	O	O	O
votre	votre	DET	O	O	O
aide	aide	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Écoutez	écouter	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
boys	boy	NOUN	O	O	O
,	,	PUNCT	O	O	O
écoutez	écouter	VERB	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O
cria	crier	VERB	O	O	O
Tony	tony	PROPN	O	O	O
Hogg	hogg	PROPN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
de	de	ADP	O	O	O
stentor	stentor	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
doit	devoir	VERB	O	O	O
penser	penser	VERB	O	O	O
que	que	SCONJ	O	O	O
Maxime	maxime	PROPN	O	O	O
Montgeron	montgeron	PROPN	O	O	O
,	,	PUNCT	O	O	O
Picou	picou	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
miss	miss	NOUN	O	O	O
Victoria	victoria	PROPN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avaient	avoir	VERB	O	O	O
nul	nul	DET	O	O	O
besoin	besoin	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
recommandation	recommandation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
allaient	aller	VERB	O	O	O
enfin	enfin	ADV	O	O	O
connaître	connaître	VERB	O	O	O
le	le	DET	O	O	O
secret	secret	NOUN	O	O	O
de	de	ADP	O	O	O
Bob	bob	PROPN	O	O	O
Kincardy	kincardy	PROPN	O	O	O
,	,	PUNCT	O	O	O
secret	secret	NOUN	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
intriguait	intriguer	VERB	O	O	O
si	si	ADV	O	O	O
fortement	fortement	ADV	O	O	O
.	.	PUNCT	O	O	O

Vraiment	vraiment	ADV	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
étaient	être	AUX	O	O	O
tout	tout	ADV	O	O	O
oreilles	oreille	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
,	,	PUNCT	O	O	O
reprit	reprendre	VERB	O	O	O
Bob	bob	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
faire	faire	VERB	O	O	O
un	un	DET	O	O	O
voyage	voyage	NOUN	O	O	O
à	à	ADP	O	O	O
dos	dos	NOUN	O	O	O
de	de	ADP	O	O	O
baleine	baleine	NOUN	O	O	O
....	....	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Hein	hein	PROPN	O	O	O
?	?	PUNCT	O	O	O

interrompit	interrompre	VERB	O	O	O
le	le	DET	O	O	O
commandant	commandant	NOUN	O	O	O
du	de	ADP	O	O	O
fort	fort	ADJ	O	O	O
Alexandre	alexandre	PROPN	O	O	O
qui	qui	PRON	O	O	O
crut	croire	VERB	O	O	O
avoir	avoir	AUX	O	O	O
mal	mal	ADV	O	O	O
entendu	entendre	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
!	!	PUNCT	O	O	O

pardieu	pardieu	PROPN	O	O	O
continua	continuer	VERB	O	O	O
Bob	bob	PROPN	O	O	O
sans	sans	ADP	O	O	O
vouloir	vouloir	VERB	O	O	O
remarquer	remarquer	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
interruption	interruption	NOUN	O	O	O
étonnée	étonner	VERB	O	O	O
du	de	ADP	O	O	O
facteur	facteur	NOUN	O	O	O
,	,	PUNCT	O	O	O
estce	estce	AUX	O	O	O
donc	donc	ADV	O	O	O
bien	bien	ADV	O	O	O
difficile	difficile	ADJ	O	O	O
de	de	ADP	O	O	O
dompter	dompter	VERB	O	O	O
une	un	DET	O	O	O
baleine	baleine	NOUN	O	O	O
?	?	PUNCT	O	O	O

Dieu	dieu	PROPN	O	O	O
a	avoir	AUX	O	O	O
dit	dire	VERB	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Après	après	ADP	O	O	O
moi	moi	PRON	O	O	O
tu	tu	PRON	O	O	O
seras	être	VERB	O	O	O
le	le	DET	O	O	O
roi	roi	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
création	création	NOUN	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
a	avoir	AUX	O	O	O
déjà	déjà	ADV	O	O	O
défié	défier	VERB	O	O	O
ou	ou	CCONJ	O	O	O
maîtrisé	maîtriser	VERB	O	O	O
les	le	DET	O	O	O
éléments	élément	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
va	aller	VERB	O	O	O
plus	plus	ADV	O	O	O
vite	vite	ADV	O	O	O
sur	sur	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
onde	onde	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
squales	squale	NOUN	O	O	O
aux	à	ADP	O	O	O
puissantes	puissant	ADJ	O	O	O
nageoires	nageoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
élevé	élever	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
airs	air	NOUN	O	O	O
plus	plus	ADV	O	O	O
haut	haut	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
aigles	aigle	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
condors	condor	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
a	avoir	AUX	O	O	O
soumis	soumettre	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
puissance	puissance	NOUN	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
agilité	agilité	NOUN	O	O	O
du	de	ADP	O	O	O
cheval	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
du	de	ADP	O	O	O
boeuf	boeuf	NOUN	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
dromadaire	dromadaire	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
éléphant	éléphant	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
homme	homme	NOUN	O	O	O
ne	ne	ADV	O	O	O
saurait	savoir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
ou	ou	CCONJ	O	O	O
ne	ne	ADV	O	O	O
pourrait	pouvoir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
employer	employer	VERB	O	O	O
son	son	DET	O	O	O
intelligence	intelligence	NOUN	O	O	O
à	à	ADP	O	O	O
conquérir	conquérir	VERB	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
but	but	NOUN	O	O	O
noble	noble	ADJ	O	O	O
et	et	CCONJ	O	O	O
utile	utile	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
colosses	colosse	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Océan	océan	PROPN	O	O	O
?	?	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Ce	ce	DET	O	O	O
début	début	NOUN	O	O	O
quelque	quelque	ADV	O	O	O
peu	peu	ADV	O	O	O
solennel	solennel	ADJ	O	O	O
éveilla	éveiller	VERB	O	O	O
la	le	DET	O	O	O
curiosité	curiosité	NOUN	O	O	O
des	de	ADP	O	O	O
convives	convive	NOUN	O	O	O
;	;	PUNCT	O	O	O
ils	il	PRON	O	O	O
écoutèrent	écouter	VERB	O	O	O
avec	avec	ADP	O	O	O
attention	attention	NOUN	O	O	O
et	et	CCONJ	O	O	O
observèrent	observer	VERB	O	O	O
un	un	DET	O	O	O
silence	silence	NOUN	O	O	O
religieux	religieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Je	je	PRON	O	O	O
connais	connaître	VERB	O	O	O
les	le	DET	O	O	O
moeurs	moeurs	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
baleine	baleine	NOUN	O	O	O
,	,	PUNCT	O	O	O
poursuivit	poursuivre	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
affirme	affirmer	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
avec	avec	ADP	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
persévérance	persévérance	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
peu	peu	NOUN	O	O	O
de	de	ADP	O	O	O
bonne	bon	ADJ	O	O	O
volonté	volonté	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
serait	être	AUX	O	O	O
facile	facile	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	PRON	O	O	O
domestiquer	domestiquer	VERB	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	PUNCT	O	O	O
essayerai	essayer	VERB	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
dois	devoir	VERB	O	O	O
avouer	avouer	VERB	O	O	O
que	que	SCONJ	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
ai	avoir	AUX	O	O	O
puisé	puiser	VERB	O	O	O
cette	ce	DET	O	O	O
idée	idée	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
écrits	écrit	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
auteur	auteur	NOUN	O	O	O
français	français	ADJ	O	O	O
(	(	PUNCT	O	O	O
votre	votre	DET	O	O	O
compatriote	compatriote	NOUN	O	O	O
,	,	PUNCT	O	O	O
Maxime	maxime	PROPN	O	O	O
)	)	PUNCT	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
sait	savoir	VERB	O	O	O
plus	plus	ADV	O	O	O
long	long	ADJ	O	O	O
que	que	SCONJ	O	O	O
beaucoup	beaucoup	ADV	O	O	O
de	de	ADP	O	O	O
savants	savant	NOUN	O	O	O
en	en	ADP	O	O	O
