seoir	seoir	VERB	O	O	O
dresser	dresser	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
couche	couche	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
étendu	étendre	VERB	O	O	O
,	,	PUNCT	O	O	O
lever	lever	VERB	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
allumés	allumer	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
haine	haine	NOUN	O	O	O
et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
colère	colère	NOUN	O	O	O
,	,	PUNCT	O	O	O
donner	donner	VERB	O	O	O
des	un	DET	O	O	O
ordres	ordre	NOUN	O	O	O
sanglants	sanglant	ADJ	O	O	O
aussitôt	aussitôt	ADV	O	O	O
exécutés	exécuter	ADJ	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
le	le	DET	O	O	O
consul	consul	NOUN	O	O	O
Pilumnus	pilumnus	PROPN	O	O	O
passait	passer	VERB	O	O	O
devant	devant	ADP	O	O	O
le	le	DET	O	O	O
portique	portique	NOUN	O	O	O
du	de	ADP	O	O	O
palais	palais	NOUN	O	O	O
impérial	impérial	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
acclamations	acclamation	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
foule	foule	NOUN	O	O	O
arrivèrent	arriver	AUX	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
depuis	depuis	ADP	O	O	O
la	le	DET	O	O	O
veille	veille	NOUN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
point	point	NOUN	O	O	O
prononcé	prononcer	VERB	O	O	O
une	un	DET	O	O	O
parole	parole	NOUN	O	O	O
et	et	CCONJ	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
point	poindre	VERB	O	O	O
fait	faire	VERB	O	O	O
un	un	DET	O	O	O
mouvement	mouvement	NOUN	O	O	O
.	.	PUNCT	O	O	O

Étendue	étendue	NOUN	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
lit	lit	NOUN	O	O	O
de	de	ADP	O	O	O
pourpre	pourpre	VERB	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
appuyée	appuyé	ADJ	O	O	O
sur	sur	ADP	O	O	O
des	un	DET	O	O	O
coussins	coussin	NOUN	O	O	O
de	de	ADP	O	O	O
soie	soie	NOUN	O	O	O
venus	venir	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
extrémité	extrémité	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Inde	inde	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
étaient	être	AUX	O	O	O
une	un	DET	O	O	O
merveille	merveill	ADJ	O	O	O
encore	encore	ADV	O	O	O
presque	presque	ADV	O	O	O
inconnue	inconnu	ADJ	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
,	,	PUNCT	O	O	O
deux	deux	NUM	O	O	O
jeunes	jeune	ADJ	O	O	O
esclaves	esclave	NOUN	O	O	O
noires	noir	ADJ	O	O	O
,	,	PUNCT	O	O	O
âgées	âgé	ADJ	O	O	O
de	de	ADP	O	O	O
douze	douze	NOUN	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
réchauffaient	réchauffaient	NOUN	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
haleine	haleine	NOUN	O	O	O
virginale	virginal	ADJ	O	O	O
les	le	DET	O	O	O
pieds	pied	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
malade	malade	NOUN	O	O	O
;	;	PUNCT	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
à	à	ADP	O	O	O
autre	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
matrone	matrone	NOUN	O	O	O
leur	son	PRON	O	O	O
apportait	apporter	VERB	O	O	O
une	un	DET	O	O	O
coupe	coupe	NOUN	O	O	O
pleine	pleine	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
vin	vin	NOUN	O	O	O
généreux	généreux	ADJ	O	O	O
pour	pour	ADP	O	O	O
que	que	SCONJ	O	O	O
leur	son	DET	O	O	O
souffle	souffle	NOUN	O	O	O
y	y	PRON	O	O	O
puisât	puiser	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
chaleur	chaleur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Debout	debout	PROPN	O	O	O
et	et	CCONJ	O	O	O
enchaîné	enchaîner	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
pied	pied	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
à	à	ADP	O	O	O
longue	long	ADJ	O	O	O
barbe	barbe	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
tenait	tenir	VERB	O	O	O
ses	son	DET	O	O	O
regards	regard	NOUN	O	O	O
attachés	attacher	ADJ	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
traits	trait	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
et	et	CCONJ	O	O	O
surveillait	surveiller	VERB	O	O	O
les	le	DET	O	O	O
symptômes	symptôme	NOUN	O	O	O
qui	qui	PRON	O	O	O
pouvaient	pouvoir	ADV	O	O	O
apparaître	apparaître	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
traits	trait	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
dernière	dernier	ADJ	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
le	le	DET	O	O	O
célèbre	célèbre	ADJ	O	O	O
Cléophantès	cléophantè	NOUN	O	O	O
d'	de	ADP	O	O	O
Athènes	athènes	PROPN	O	O	O
.	.	PUNCT	O	O	O

Nonia	nonia	NOUN	O	O	O
Celsa	celsa	PROPN	O	O	O
l'	le	PRON	O	O	O
avait	avoir	AUX	O	O	O
appelé	appeler	VERB	O	O	O
près	près	ADV	O	O	O
d'	de	ADP	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
retour	retour	NOUN	O	O	O
en	en	ADP	O	O	O
Italie	italie	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
avait	avoir	AUX	O	O	O
adressé	adresser	VERB	O	O	O
les	le	DET	O	O	O
offres	offre	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
séduisantes	séduisant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Cléophantès	cléophantè	NOUN	O	O	O
avait	avoir	AUX	O	O	O
allégué	alléguer	VERB	O	O	O
son	son	DET	O	O	O
grand	grand	ADJ	O	O	O
âge	âge	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
infirmités	infirmité	NOUN	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
se	se	PRON	O	O	O
dispenser	dispenser	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
si	si	SCONJ	O	O	O
dangereux	dangereux	ADJ	O	O	O
honneur	honneur	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
gagna	gagner	ADV	O	O	O
à	à	ADP	O	O	O
prix	prix	NOUN	O	O	O
d'	de	ADP	O	O	O
or	or	NOUN	O	O	O
des	de	ADP	O	O	O
traîtres	traître	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
emparèrent	emparer	VERB	O	O	O
de	de	ADP	O	O	O
Cléophantès	cléophantès	PRON	O	O	O
par	par	ADP	O	O	O
ruse	ruse	NOUN	O	O	O
et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
violence	violence	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
amenèrent	amenèrent	NOUN	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
vendirent	vendirent	NOUN	O	O	O
comme	comme	ADP	O	O	O
esclave	esclave	NOUN	O	O	O
à	à	ADP	O	O	O
Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
.	.	PUNCT	O	O	O

Sans	sans	ADP	O	O	O
écouter	écouter	VERB	O	O	O
les	le	DET	O	O	O
protestations	protestation	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
illustre	illustre	NOUN	O	O	O
vieillard	vieillard	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
le	le	PRON	O	O	O
fit	fit	NOUN	O	O	O
enchaîner	enchaîner	VERB	O	O	O
au	au	ADP	O	O	O
pied	pied	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
lit	lit	NOUN	O	O	O
et	et	CCONJ	O	O	O
lui	luire	PRON	O	O	O
déclara	déclara	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
eût	avoir	VERB	O	O	O
à	à	ADP	O	O	O
veiller	veiller	VERB	O	O	O
avec	avec	ADP	O	O	O
sollicitude	sollicitude	NOUN	O	O	O
sur	sur	ADP	O	O	O
sa	son	DET	O	O	O
malade	malade	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
désormais	désormais	ADV	O	O	O
leur	son	DET	O	O	O
existence	existence	NOUN	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
à	à	ADP	O	O	O
toujours	toujours	ADV	O	O	O
unie	unie	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
je	je	PRON	O	O	O
rendrai	rendre	VERB	O	O	O
le	le	DET	O	O	O
dernier	dernier	ADJ	O	O	O
soupir	soupir	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
tu	taire	VERB	O	O	O
mourras	mourra	NOUN	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
des	de	ADP	O	O	O
plus	plus	ADV	O	O	O
affreux	affreux	ADJ	O	O	O
supplices	supplice	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
fit	faire	VERB	O	O	O
jurer	jurer	VERB	O	O	O
,	,	PUNCT	O	O	O
devant	devant	ADP	O	O	O
Cléophantès	cléophantès	PROPN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
fils	fils	NOUN	O	O	O
Diaduménius	diaduménius	PROPN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
accomplirait	accomplir	VERB	O	O	O
cette	ce	DET	O	O	O
sanglante	sanglante	NOUN	O	O	O
volonté	volonter	VERB	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
mère	mère	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
sommeillait	sommeiller	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
bruit	bruit	NOUN	O	O	O
des	de	ADP	O	O	O
acclamations	acclamation	NOUN	O	O	O
la	le	DET	O	O	O
fit	fit	NOUN	O	O	O
se	se	PRON	O	O	O
dresser	dresser	VERB	O	O	O
subitement	subitement	NOUN	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
lit	lit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
porta	porter	VERB	O	O	O
autour	autour	ADV	O	O	O
d'	de	ADP	O	O	O
elle	lui	PRON	O	O	O
des	de	ADP	O	O	O
regards	regard	NOUN	O	O	O
sinistres	sinistre	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
essuya	essuyer	VERB	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
mains	main	NOUN	O	O	O
amaigries	amaigrir	VERB	O	O	O
la	le	DET	O	O	O
sueur	sueur	NOUN	O	O	O
glacée	glacer	VERB	O	O	O
qui	qui	PRON	O	O	O
mouillait	mouiller	VERB	O	O	O
son	son	DET	O	O	O
front	front	NOUN	O	O	O
osseux	osseux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Cléophantès	cléophantès	PRON	O	O	O
s'	se	PRON	O	O	O
empressa	empresser	VERB	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
présenter	présenter	VERB	O	O	O
une	un	DET	O	O	O
coupe	coupe	NOUN	O	O	O
d'	de	ADP	O	O	O
onyx	onyx	NOUN	O	O	O
dans	dans	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
préparée	préparer	VERB	O	O	O
une	un	DET	O	O	O
boisson	boisson	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nonia	nonia	NOUN	O	O	O
Celsa	celsa	X	O	O	O
porta	porter	VERB	O	O	O
la	le	DET	O	O	O
coupe	coupe	NOUN	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
lèvres	lèvre	NOUN	O	O	O
et	et	CCONJ	O	O	O
parut	paraître	VERB	O	O	O
y	y	PRON	O	O	O
puiser	puiser	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
force	force	NOUN	O	O	O
;	;	PUNCT	O	O	O
elle	lui	PRON	O	O	O
sourit	sourire	VERB	O	O	O
avec	avec	ADP	O	O	O
amertume	amertum	ADJ	O	O	O
en	en	ADP	O	O	O
regardant	regarder	VERB	O	O	O
Cléophantès	cléophantès	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Tu	tu	ADV	O	O	O
le	le	DET	O	O	O
vois	voi	NOUN	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
agi	agir	AUX	O	O	O
sagement	sagemer	VERB	O	O	O
en	en	ADP	O	O	O
te	te	NOUN	O	O	O
faisant	faire	VERB	O	O	O
amener	amener	VERB	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
!	!	PUNCT	O	O	O

Sans	sans	ADP	O	O	O
toi	toi	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
serais	être	AUX	O	O	O
déjà	déjà	ADV	O	O	O
morte	mourir	VERB	O	O	O
depuis	depuis	ADP	O	O	O
longtemps	longtemps	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Si	si	SCONJ	O	O	O
Votre	votre	DET	O	O	O
Éternité	éternité	NOUN	O	O	O
ne	ne	ADV	O	O	O
daigne	daigner	VERB	O	O	O
pas	pas	ADV	O	O	O
permettre	permettre	VERB	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
détache	détacher	VERB	O	O	O
les	le	DET	O	O	O
fers	fer	NOUN	O	O	O
qui	qui	PRON	O	O	O
m'	me	PRON	O	O	O
enchaînent	enchaîner	ADV	O	O	O
au	au	ADP	O	O	O
parquet	parquet	NOUN	O	O	O
de	de	ADP	O	O	O
cet	ce	DET	O	O	O
appartement	appartement	NOUN	O	O	O
,	,	PUNCT	O	O	O
Jupiter	jupiter	PROPN	O	O	O
ne	ne	ADV	O	O	O
tardera	tarder	AUX	O	O	O
point	point	NOUN	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
ôter	ôter	VERB	O	O	O
son	son	DET	O	O	O
médecin	médecin	NOUN	O	O	O
,	,	PUNCT	O	O	O
répliqua	répliquer	VERB	O	O	O
humblement	humblement	ADJ	O	O	O
Cléo	cléo	NOUN	O	O	O
-	-	PUNCT	O	O	O
phantès	phantè	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
crut	croire	VERB	O	O	O
le	le	DET	O	O	O
moment	moment	NOUN	O	O	O
favorable	favorable	ADJ	O	O	O
pour	pour	ADP	O	O	O
implorer	implorer	VERB	O	O	O
cette	ce	DET	O	O	O
faveur	faveur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
daigna	daigner	VERB	O	O	O
même	même	ADV	O	O	O
pas	pas	ADV	O	O	O
lui	luire	PRON	O	O	O
répondre	répondre	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
me	me	PRON	O	O	O
donne	donne	VERB	O	O	O
dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
Actes	acte	NOUN	O	O	O
diurnaux	diurnal	ADJ	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
Actes	acte	NOUN	O	O	O
diurnaux	diurnal	ADJ	O	O	O
étaient	être	AUX	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
on	on	PRON	O	O	O
le	le	PRON	O	O	O
sait	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
journal	journal	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
publiait	publier	VERB	O	O	O
chaque	chaque	DET	O	O	O
matin	matin	NOUN	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
contenait	contenir	VERB	O	O	O
les	le	DET	O	O	O
nouvelles	nouveau	ADJ	O	O	O
importantes	important	ADJ	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
les	le	DET	O	O	O
événements	événement	NOUN	O	O	O
privés	priver	ADJ	O	O	O
qui	qui	PRON	O	O	O
survenaient	survenir	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
empire	empire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Jules	jules	PROPN	O	O	O
César	césar	PROPN	O	O	O
avait	avoir	AUX	O	O	O
le	le	DET	O	O	O
premier	premier	ADJ	O	O	O
conçu	concevoir	VERB	O	O	O
l'	le	DET	O	O	O
idée	idée	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
publication	publication	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
on	on	PRON	O	O	O
employait	employer	VERB	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
de	de	ADP	O	O	O
copistes	copiste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
Actes	acte	NOUN	O	O	O
diurnaux	diurnal	ADJ	O	O	O
se	se	PRON	O	O	O
composaient	composer	VERB	O	O	O
de	de	ADP	O	O	O
petites	petit	ADJ	O	O	O
feuilles	feuille	NOUN	O	O	O
de	de	ADP	O	O	O
papyrus	papyrus	PROPN	O	O	O
attachées	attacher	VERB	O	O	O
l'	le	DET	O	O	O
une	un	DET	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
autre	autre	PRON	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
cordon	cordon	NOUN	O	O	O
:	:	PUNCT	O	O	O
les	le	DET	O	O	O
antiquaires	antiquaire	NOUN	O	O	O
supposent	supposer	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
voir	voir	VERB	O	O	O
dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
coutume	coutume	NOUN	O	O	O
l'	le	DET	O	O	O
origine	origine	NOUN	O	O	O
des	de	ADP	O	O	O
volumes	volume	NOUN	O	O	O
tels	tel	ADJ	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
a	avoir	AUX	O	O	O
fabriqués	fabriquer	VERB	O	O	O
depuis	depuis	ADP	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
ont	avoir	AUX	O	O	O
remplacé	remplacer	VERB	O	O	O
les	le	DET	O	O	O
rouleaux	rouleau	NOUN	O	O	O
de	de	ADP	O	O	O
papyrus	papyrus	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
esclave	esclave	NOUN	O	O	O
s'	se	PRON	O	O	O
empressa	empresser	VERB	O	O	O
d'	de	ADP	O	O	O
apporter	apporter	VERB	O	O	O
les	le	DET	O	O	O
Actes	acte	NOUN	O	O	O
diurnaux	diurnal	ADJ	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
agenouilla	agenouiller	VERB	O	O	O
pour	pour	ADP	O	O	O
les	le	PRON	O	O	O
présenter	présenter	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Celle	celui	PRON	O	O	O
-	-	PUNCT	O	O	O
ci	ci	PRON	O	O	O
promena	promener	VERB	O	O	O
ses	son	DET	O	O	O
regards	regard	NOUN	O	O	O
encore	encore	ADV	O	O	O
mal	mal	ADV	O	O	O
assurés	assurer	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
pages	page	NOUN	O	O	O
du	de	ADP	O	O	O
livre	livre	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Pilumnus	pilumnus	VERB	O	O	O
,	,	PUNCT	O	O	O
consul	consul	PROPN	O	O	O
!	!	PUNCT	O	O	O

dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
austère	austère	NOUN	O	O	O
Macrin	macrin	PROPN	O	O	O
élève	élever	VERB	O	O	O
aux	à	ADP	O	O	O
premiers	premier	ADJ	O	O	O
honneurs	honneur	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
empire	empire	NOUN	O	O	O
un	un	DET	O	O	O
jeune	jeune	ADJ	O	O	O
débauché	débauché	NOUN	O	O	O
!	!	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
voir	voir	VERB	O	O	O
de	de	DET	O	O	O
semblables	semblable	ADJ	O	O	O
choses	chose	NOUN	O	O	O
,	,	PUNCT	O	O	O
sommes	être	AUX	O	O	O
-	-	PUNCT	O	O	O
nous	nous	PRON	O	O	O
déjà	déjà	ADV	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
autre	autre	ADJ	O	O	O
monde	monde	NOUN	O	O	O
qui	qui	PRON	O	O	O
nous	nous	PRON	O	O	O
attend	attendre	VERB	O	O	O
,	,	PUNCT	O	O	O
Cléophantès	cléophantès	PROPN	O	O	O
,	,	PUNCT	O	O	O
moi	moi	PRON	O	O	O
et	et	CCONJ	O	O	O
toi	toi	NOUN	O	O	O
?	?	PUNCT	O	O	O

Qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
mande	mander	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
moi	moi	PRON	O	O	O
mon	mon	DET	O	O	O
fils	fils	NOUN	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
empereur	empereur	NOUN	O	O	O
!	!	PUNCT	O	O	O

Diaduménius	diaduménius	PROPN	O	O	O
arriva	arriver	VERB	O	O	O
le	le	DET	O	O	O
premier	premier	ADJ	O	O	O
;	;	PUNCT	O	O	O
pâle	pâle	NOUN	O	O	O
et	et	CCONJ	O	O	O
chétif	chétif	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
lisait	lire	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
visage	visage	NOUN	O	O	O
flétri	flétrir	VERB	O	O	O
les	le	DET	O	O	O
traces	trace	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
débauche	débauche	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fatigue	fatigue	NOUN	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
produit	produire	VERB	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
entrant	entrer	VERB	O	O	O
chez	chez	ADP	O	O	O
sa	son	DET	O	O	O
mère	mère	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
prosterna	prosterner	VERB	O	O	O
suivant	suivre	VERB	O	O	O
les	le	DET	O	O	O
habitudes	habitude	ADJ	O	O	O
orientales	oriental	ADJ	O	O	O
,	,	PUNCT	O	O	O
introduites	introduire	VERB	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
depuis	depuis	ADP	O	O	O
Néron	néron	PROPN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
la	le	DET	O	O	O
vue	vue	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
fils	fils	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
visage	visage	NOUN	O	O	O
de	de	ADP	O	O	O
Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
s'	se	PRON	O	O	O
épanouit	épanouir	VERB	O	O	O
;	;	PUNCT	O	O	O
cette	ce	DET	O	O	O
femme	femme	NOUN	O	O	O
ne	ne	ADV	O	O	O
tenait	tenir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
humanité	humanité	NOUN	O	O	O
que	que	SCONJ	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
tendresse	tendresse	NOUN	O	O	O
maternelle	maternel	ADJ	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
cette	ce	DET	O	O	O
tendresse	tendresse	NOUN	O	O	O
était	être	AUX	O	O	O
farouche	farouche	ADJ	O	O	O
et	et	CCONJ	O	O	O
terrible	terrible	ADJ	O	O	O
comme	comme	ADP	O	O	O
celle	celui	PRON	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tigresse	tigresse	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Diaduménius	diaduménius	PROPN	O	O	O
,	,	PUNCT	O	O	O
